"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000149499.11","EML3",162.366436381234,0.861018724449999,0.363787485621641,2.36681787714244,0.0179417593351653,0.275791416217951
"ENSG00000135517.6","MIP",15.6331549489262,1.51377025186256,0.639799380977227,2.36600768439388,0.0179810711941709,0.275791416217951
"ENSG00000244378.1","RPS2P45",14.0451869969614,1.46784315792799,0.620086659124149,2.36715810012953,0.0179252736267751,0.275791416217951
"ENSG00000109061.9","MYH1",13.6657870166036,2.37447680975523,1.00336206240821,2.36652042041151,0.0179561836600075,0.275791416217951
"ENSG00000175745.11","NR2F1",572.373409792881,-0.635676321131714,0.268648811369864,-2.36619815248891,0.0179718225973556,0.275791416217951
"ENSG00000169228.13","RAB24",196.479357906118,-0.582101351569281,0.246020568755452,-2.36606782316603,0.0179781505737029,0.275791416217951
"ENSG00000198353.7","HOXC4",11.2779782929346,2.68798762547152,1.13639982236354,2.36535378884599,0.0180128542617347,0.275827956037281
"ENSG00000207357.1","RNU6-2",207.288757125681,-1.03718346754561,0.438485560518907,-2.36537656181472,0.0180117465385856,0.275827956037281
"ENSG00000153561.12","RMND5A",1315.42508311505,-1.01349917864214,0.428420104799384,-2.36566670725393,0.0179976385010418,0.275827956037281
"ENSG00000008517.16","IL32",33.9055609753308,1.78888587252857,0.756791225661254,2.36377723719711,0.018089686116545,0.27595350447163
"ENSG00000113905.4","HRG",11.3489224141337,2.92388170022811,1.23658689530637,2.36447734593186,0.0180555315781169,0.27595350447163
"ENSG00000172548.14","NIPAL4",49.5080116797192,1.16316281834929,0.491933308052492,2.36447258054984,0.0180557638644272,0.27595350447163
"ENSG00000118515.11","SGK1",603.908940531006,0.985094043463857,0.416578992267325,2.36472328597816,0.0180435468986403,0.27595350447163
"ENSG00000232759.1","AC002480.3",10.7544782402252,1.65632294908804,0.700536847074481,2.36436235439296,0.018061137517203,0.27595350447163
"ENSG00000164756.12","SLC30A8",13.9550444736268,2.25936390826616,0.955782670468095,2.36388875638395,0.018084241909658,0.27595350447163
"ENSG00000198722.14","UNC13B",1123.89559195433,-0.516364194503862,0.218431123917478,-2.36396803368984,0.018080372577871,0.27595350447163
"ENSG00000184007.18","PTP4A2",2859.47560284995,0.824358863344356,0.3490244371249,2.36189439952984,0.018181820489529,0.275982466190298
"ENSG00000165685.8","TMEM52B",15.6155691790522,1.40721157222493,0.596578681531847,2.35880298070928,0.0183339866261286,0.275982466190298
"ENSG00000257331.1","RACGAP1P",9.38285004179381,1.93551566495897,0.820562306483961,2.35876745698019,0.0183357416381238,0.275982466190298
"ENSG00000043355.11","ZIC2",166.888000736271,-1.4436526797272,0.611978520293079,-2.35899240227555,0.0183246309378047,0.275982466190298
"ENSG00000100439.10","ABHD4",108.958519446572,0.867556148278202,0.36756222146317,2.36029737992301,0.0182602905109168,0.275982466190298
"ENSG00000185650.9","ZFP36L1",549.262977611246,0.90134765985466,0.382144390121889,2.35865731161765,0.0183411841873823,0.275982466190298
"ENSG00000141098.12","GFOD2",302.46947040194,-0.818611404595966,0.346678298575894,-2.36129982164649,0.0182110006771377,0.275982466190298
"ENSG00000185988.11","PLK5",41.5346921396382,-1.22480166970028,0.519004528549139,-2.35990555443548,0.0182795882079617,0.275982466190298
"ENSG00000174521.7","TTC9B",226.655825144719,-1.22118824869855,0.517663997672918,-2.35903646803374,0.0183224550927549,0.275982466190298
"ENSG00000197446.8","CYP2F1",15.8678535954306,2.30682778475524,0.977460831307302,2.36002068918708,0.0182739158841494,0.275982466190298
"ENSG00000197128.11","ZNF772",285.154450673004,-0.729001276239749,0.30903255050834,-2.35897893293307,0.0183252960617529,0.275982466190298
"ENSG00000163803.12","PLB1",56.2281978999516,1.00753921858753,0.426815273978504,2.36059785114033,0.0182455041653443,0.275982466190298
"ENSG00000169621.9","APLF",232.226891188828,1.11711018379772,0.473522643873215,2.35914839184929,0.0183169296215771,0.275982466190298
"ENSG00000186281.12","GPAT2",112.793242858531,0.674780356858722,0.286034728488237,2.35908541744249,0.0183200383717317,0.275982466190298
"ENSG00000115947.13","ORC4",416.553686899841,-0.77718104721147,0.329011573206873,-2.36216932929226,0.0181683415685906,0.275982466190298
"ENSG00000224189.6","HAGLR",69.3941386610422,1.40009819280165,0.593168304952918,2.36037256392649,0.0182565896830321,0.275982466190298
"ENSG00000149451.17","ADAM33",119.072962815065,0.85132573864365,0.360325088479218,2.36266018066281,0.0181442984619233,0.275982466190298
"ENSG00000170893.3","TRH",8.62786705180316,1.85061402200664,0.783298768694416,2.36259023500215,0.0181477228691224,0.275982466190298
"ENSG00000113946.3","CLDN16",8.25272430374392,2.04798888490307,0.867203813854478,2.36160041294137,0.0181962433922121,0.275982466190298
"ENSG00000152495.10","CAMK4",1352.65585503745,-1.57180080972487,0.665736883182143,-2.36099403447778,0.0182260238007776,0.275982466190298
"ENSG00000204661.9","C5orf60",9.30853127483676,2.46611280702986,1.04560589115271,2.35854907465292,0.0183465338156706,0.275982466190298
"ENSG00000218027.2","RP11-157J24.1",10.567441019827,1.27687646314549,0.541193494707101,2.35937141823286,0.0183059235719968,0.275982466190298
"ENSG00000205269.5","TMEM170B",703.96331945707,-0.517765170290853,0.219256842230753,-2.36145501788236,0.0182033801362735,0.275982466190298
"ENSG00000178397.12","FAM220A",136.162969388785,-0.84760977590698,0.359144609507033,-2.36007934817794,0.0182710265344397,0.275982466190298
"ENSG00000105976.14","MET",341.335880428489,-1.81553171417638,0.768484676460683,-2.36248264902035,0.0181529911799664,0.275982466190298
"ENSG00000119121.21","TRPM6",130.471539091685,1.15546127947056,0.489053204996609,2.36264943704555,0.0181448244123109,0.275982466190298
"ENSG00000279113.1","RP13-895J2.8",17.9297712521193,-1.50240910885991,0.637166294261282,-2.35795446556345,0.0183759468289827,0.276277256144079
"ENSG00000278915.1","AC005609.18",14.2379951158059,-1.18505961584686,0.502630155656668,-2.35771690677536,0.0183877094785241,0.276306504683962
"ENSG00000085982.13","USP40",424.54762109587,0.630418947031152,0.267410658316452,2.35749371771531,0.0183987666195712,0.276325126204819
"ENSG00000139211.6","AMIGO2",34.4986250928094,1.5626320604594,0.663005378748576,2.35689198088992,0.0184286066213307,0.276625671123921
"ENSG00000175538.10","KCNE3",28.3685343496952,1.450675692697,0.615950208298462,2.3551833787092,0.0185135668546437,0.277014534356166
"ENSG00000123338.12","NCKAP1L",142.114354038703,1.09040401416624,0.462894486066332,2.35562109074245,0.0184917690322238,0.277014534356166
"ENSG00000279286.2","RP11-248B24.1",7.33880454113449,1.85210053060995,0.786383309044781,2.35521343002523,0.0185120695967859,0.277014534356166
"ENSG00000275410.4","HNF1B",14.0705402556522,2.65482738272488,1.12693540965028,2.3557937393668,0.0184831774028873,0.277014534356166
"ENSG00000237510.7","GPAT2P1",8.99251819089111,1.48768950013625,0.631567764551905,2.35555008288265,0.0184953036582152,0.277014534356166
"ENSG00000271843.1","RP11-245J9.5",9.2136888584005,-1.25339490649772,0.532083973693521,-2.35563363767026,0.0184911445332873,0.277014534356166
"ENSG00000175518.6","UBQLNL",5.73918610402563,2.18001423981247,0.925705003213076,2.35497726840165,0.0185238388211802,0.277020958353941
"ENSG00000197301.7","RP11-366L20.2",10.3929291509434,2.47825464144822,1.05278596588841,2.35399665435026,0.018572778248793,0.277495262783408
"ENSG00000235903.7","CPB2-AS1",123.137249344815,0.826815285185863,0.351246389678768,2.35394671513073,0.0185752735862122,0.277495262783408
"ENSG00000120729.9","MYOT",72.9381300016703,0.959195297088864,0.407696224941719,2.35272057578159,0.0186366327838008,0.27811666474023
"ENSG00000166278.14","C2",44.8956853660868,0.93252706621492,0.396342914686607,2.35282890562653,0.0186312045443668,0.27811666474023
"ENSG00000256995.6","RP11-114G22.1",19.3260907996486,1.85497586161514,0.788645392921624,2.3521038457388,0.018667562534013,0.278430602819182
"ENSG00000268996.3","MAN1B1-AS1",21.0886106702175,0.852050107473939,0.362304154867288,2.35175361923753,0.0186851467974792,0.278545263037633
"ENSG00000231768.1","LINC01354",26.1864218904173,1.25197186274714,0.532595043396808,2.35070130349366,0.0187380689521359,0.278743631425933
"ENSG00000160172.10","FAM86C2P",17.8592259789644,1.30776968927997,0.556293559110579,2.35086253986272,0.0187299516954561,0.278743631425933
"ENSG00000204323.5","SMIM5",114.890044299124,1.1262817977753,0.479104187361372,2.35080766874154,0.018732713772609,0.278743631425933
"ENSG00000224531.5","SMIM13",534.040592045233,-0.882306169835711,0.375308729553527,-2.35088102236608,0.0187290214119535,0.278743631425933
"ENSG00000214837.8","LINC01347",42.1109643280711,0.987838284410787,0.420322678544575,2.35019030577011,0.0187638148701705,0.278831874087091
"ENSG00000276045.2","ORAI1",26.6903616624484,1.42645685392714,0.606922850690755,2.35031001436781,0.0187577807432203,0.278831874087091
"ENSG00000188662.6","HILS1",9.45156681751743,1.63029244569878,0.693803738346347,2.34978907664077,0.018784051929874,0.27898529897958
"ENSG00000260751.2","CTD-2196E14.6",11.4432578976534,1.22800822593293,0.522726105550192,2.34923837339327,0.0188118591978842,0.279103730692911
"ENSG00000228340.5","MIR646HG",33.7641349586832,1.23615762828264,0.526156370357129,2.34941112172337,0.0188031325522276,0.279103730692911
"ENSG00000259225.6","RP11-1008C21.1",9.7413771261572,1.59250636653595,0.678213182476573,2.34809114255304,0.0188699032461334,0.279413190623495
"ENSG00000186407.6","CD300E",17.4249508428549,2.14512981564874,0.913368415315767,2.34859206830261,0.0188445397131695,0.279413190623495
"ENSG00000185013.16","NT5C1B",10.599361047042,1.73357058853137,0.738304975580997,2.34804131878858,0.0188724276203682,0.279413190623495
"ENSG00000258991.1","DUX4L19",8.94975404242341,2.35579165709735,1.00318158947987,2.34832026604354,0.0188582982609796,0.279413190623495
"ENSG00000275591.4","XKR5",14.6170642394831,2.83439453107273,1.20752817329084,2.34726989710579,0.018911550227452,0.279845205652806
"ENSG00000214274.9","ANG",12.0262881099817,1.48605718232845,0.633261253175627,2.34667315405181,0.0189418626516714,0.279857789547857
"ENSG00000262380.1","CTB-193M12.3",5.89493962251016,1.68937561374261,0.719804973120826,2.34699075003338,0.0189257246210394,0.279857789547857
"ENSG00000235381.1","RP11-477D19.2",97.861743959211,-0.862792563811816,0.367667404359302,-2.34666590941158,0.0189422309145023,0.279857789547857
"ENSG00000267365.1","KCNJ2-AS1",32.6014964379069,1.30561444513017,0.556501671438439,2.34611055480827,0.0189704795928391,0.280128094512307
"ENSG00000151729.10","SLC25A4",813.233909917866,-1.07258617355574,0.457297083903264,-2.34549095393452,0.0190020396923333,0.280446988537348
"ENSG00000246777.1","RP11-61A14.4",10.593529168427,2.06304004366882,0.880148511087417,2.34396811183598,0.0190798025928525,0.281299656351929
"ENSG00000237541.3","HLA-DQA2",10.8226687670493,1.81138039694346,0.772721625066152,2.34415647004623,0.0190701691549081,0.281299656351929
"ENSG00000129474.15","AJUBA",24.0724578191787,1.56206413866961,0.666727379840544,2.34288284222436,0.0191353908018105,0.281725174098355
"ENSG00000260072.1","CTD-2313J23.1",11.1954918420657,2.56760185800149,1.09594572391375,2.3428184461839,0.0191386936534395,0.281725174098355
"ENSG00000274349.4","ZNF658",95.9204086848173,-0.673051181137519,0.287276583321588,-2.34286823296029,0.0191361400624355,0.281725174098355
"ENSG00000225781.1","OR6V1",10.7304728509082,1.33959869614783,0.571853441772119,2.34255597377632,0.0191521609321068,0.281776042568817
"ENSG00000229415.9","SFTA3",9.37177192521994,2.10958389639759,0.900774384926283,2.34196701382692,0.0191824102139427,0.282073633997606
"ENSG00000277632.1","CCL3",7.38057283142874,2.13338725170798,0.911091100323299,2.34157402146827,0.0192026177228942,0.282223329405148
"ENSG00000198105.13","ZNF248",671.577994609645,-0.588623143813052,0.25142823904241,-2.34111787146457,0.019226096102399,0.282420915867442
"ENSG00000107611.14","CUBN",87.9992219819334,0.905077263498793,0.386708919716072,2.34046130656442,0.0192599340311061,0.282674743412774
"ENSG00000077935.16","SMC1B",9.47709155972532,1.45680844548163,0.62246319725983,2.34039289695311,0.0192634627061894,0.282674743412774
"ENSG00000164294.13","GPX8",16.4756711501024,1.91692200772643,0.819134853275248,2.34017878748751,0.0192745104601959,0.282689472069939
"ENSG00000268869.5","ESPNP",9.90327706511544,1.67254805344822,0.716469222325068,2.33443112604405,0.0195731585448148,0.282916018407467
"ENSG00000007968.6","E2F2",14.5699024310152,2.48558794527892,1.0628845707663,2.33853046101412,0.0193597474010798,0.282916018407467
"ENSG00000168876.8","ANKRD49",90.5532163425023,-0.712821133656503,0.304754125651632,-2.33900404836959,0.0193352239722892,0.282916018407467
"ENSG00000176198.2","OR11H4",3.64218662432327,2.67469949201331,1.1446087247314,2.33678062574698,0.0194505937337017,0.282916018407467
"ENSG00000261208.1","RP11-452D12.1",7.07472449577045,2.33624422367009,1.00026796370302,2.33561836272477,0.0195111406853676,0.282916018407467
"ENSG00000212428.1","SNORD115",8.23798827776703,-1.44809905224746,0.620408635713515,-2.33410524755518,0.0195902115980225,0.282916018407467
"ENSG00000182397.14","DNM1P46",18.3558659292791,1.78925538844478,0.765995790521266,2.33585538012837,0.0194987801487982,0.282916018407467
"ENSG00000271009.2","RP11-346C20.3",5.83338701988785,1.52036670666726,0.650893828809644,2.33581367555398,0.0195009545601765,0.282916018407467
"ENSG00000264187.1","RP11-45M22.4",279.727780431473,-0.647193845860353,0.277263296224866,-2.33422113446803,0.019584145809323,0.282916018407467
"ENSG00000161405.16","IKZF3",38.1869732360167,1.78422624311613,0.763404615458572,2.33719603862279,0.019428993063238,0.282916018407467
"ENSG00000221887.5","HMSD",16.4591559665222,1.43459123707012,0.614137007454333,2.33594657162359,0.0194940263045652,0.282916018407467
"ENSG00000225619.1","MYT1L-AS1",71.7865181510344,-1.15957941636471,0.496112507851015,-2.33733154882064,0.0194219513286624,0.282916018407467
"ENSG00000279070.2","RP11-287D1.2",5.56500873475575,2.41224309567316,1.03286318834806,2.33549140184893,0.0195177645522527,0.282916018407467
"ENSG00000186684.12","CYP27C1",13.3445938559148,2.31783315787127,0.992311342323682,2.33579226499984,0.0195020709553217,0.282916018407467
"ENSG00000123610.4","TNFAIP6",8.53944554228114,1.59094885346883,0.681157673074823,2.33565430788897,0.0195092656928617,0.282916018407467
"ENSG00000263826.1","RP11-573D15.9",114.806091781255,-0.879464018330851,0.37617557718314,-2.33790833768745,0.0193920036596024,0.282916018407467
"ENSG00000163958.13","ZDHHC19",9.20292716424396,1.87197724962215,0.801186761787834,2.33650546776991,0.0194649129680417,0.282916018407467
"ENSG00000164342.12","TLR3",33.9476701439483,1.26849392004805,0.54217017060764,2.3396601082394,0.0193012965538498,0.282916018407467
"ENSG00000250422.1","RP11-484L7.1",27.5872274872732,-1.14423681246109,0.490129268657182,-2.3345612793049,0.0195663513162214,0.282916018407467
"ENSG00000164185.5","ZNF474",8.70226780871439,1.92794373779501,0.825927946096385,2.33427594611264,0.0195812774127499,0.282916018407467
"ENSG00000249346.6","LINC01016",10.2119273417928,2.93252081072201,1.25395350235362,2.33862005665902,0.0193551058516422,0.282916018407467
"ENSG00000164654.15","MIOS",263.560853476758,-0.55192085207591,0.23602863907307,-2.33836391313956,0.0193683780856992,0.282916018407467
"ENSG00000181652.19","ATG9B",47.6529412875342,1.14810235277651,0.49115420232295,2.33755986886902,0.0194100918100711,0.282916018407467
"ENSG00000091879.13","ANGPT2",285.611767212351,1.57866384669732,0.676168870443784,2.33471831624135,0.0195581407802762,0.282916018407467
"ENSG00000259607.1","CTD-2647L4.5",43.159447103321,1.15366340114161,0.494139616288266,2.33469117454569,0.0195595596444216,0.282916018407467
"ENSG00000205038.11","PKHD1L1",18.7433484098571,2.1451059829193,0.917633949351239,2.33764888977339,0.019405469554733,0.282916018407467
"ENSG00000213362.3","FTH1P12",21.7122200898542,1.26922846845791,0.543611422978754,2.33480831124388,0.0195534368286611,0.282916018407467
"ENSG00000130958.11","SLC35D2",90.1199935337372,0.895523335891231,0.383672897009623,2.33408026178292,0.0195915196260847,0.282916018407467
"ENSG00000173698.17","ADGRG2",29.6203040377411,1.40751399396792,0.602797539724707,2.33496970576676,0.0195450033686219,0.282916018407467
"ENSG00000123560.13","PLP1",18866.4618200516,1.19520944748742,0.51196670341823,2.33454527317383,0.0195671883515412,0.282916018407467
"ENSG00000181754.6","AMIGO1",493.09019449512,-0.867096366756347,0.371912838601416,-2.33145048183084,0.0197296182699737,0.283012942909776
"ENSG00000185842.15","DNAH14",95.527626899867,0.768113884885365,0.329451292953235,2.33149452230074,0.0197272985751967,0.283012942909776
"ENSG00000183346.6","C10orf107",22.0199571927186,1.55123670892134,0.664808685441674,2.33335806660041,0.0196293601887464,0.283012942909776
"ENSG00000174807.3","CD248",13.8588560417668,1.23520690041877,0.529605979327524,2.33231298103393,0.0196842321284733,0.283012942909776
"ENSG00000237356.5","AL163953.3",10.6397554947229,1.72690697380997,0.740297360572252,2.33272069547171,0.0196628092743963,0.283012942909776
"ENSG00000266171.1","RP11-769O8.1",18.7939571443752,1.42494683881698,0.610781414191399,2.3329898482642,0.0196486781323,0.283012942909776
"ENSG00000269495.1","CTB-147C22.8",79.8431858498945,1.72157812681333,0.738303688525504,2.33180214804502,0.0197111019870224,0.283012942909776
"ENSG00000121152.9","NCAPH",11.5196911066951,1.93720666877054,0.830958547395599,2.33129158469115,0.0197379896627982,0.283012942909776
"ENSG00000181378.13","CFAP65",33.3687651020372,1.48129562401433,0.635190265653757,2.33205025975916,0.0196980472918358,0.283012942909776
"ENSG00000260861.6","RP4-576H24.4",21.0819937679885,1.24990842973095,0.535764532122624,2.33294358769699,0.0196511062873057,0.283012942909776
"ENSG00000128218.7","VPREB3",5.11822133811949,2.24176425989604,0.960896683441544,2.33299198397371,0.0196485660381061,0.283012942909776
"ENSG00000163624.5","CDS1",287.671922196941,-0.901713141787167,0.386555921890488,-2.3326848477117,0.0196646920340852,0.283012942909776
"ENSG00000237686.6","RP5-1120P11.1",16.3469698531394,1.53237702235409,0.657313631154031,2.33127224162951,0.019739008951213,0.283012942909776
"ENSG00000254859.1","RP11-661A12.5",27.7904687567106,-1.17574063943004,0.504208154906721,-2.3318556591921,0.0197082857950196,0.283012942909776
"ENSG00000265489.1","RP11-1090M7.1",13.1661717844803,2.15672604411735,0.925231909858544,2.33101130769159,0.0197527634359969,0.283065950563204
"ENSG00000167434.9","CA4",110.621490449441,-1.31981541991118,0.566275695461533,-2.33069409563039,0.0197694957533548,0.283161556222988
"ENSG00000235505.7","RP11-693N9.2",11.7864178928541,2.09156576861109,0.897739182818983,2.32981450363276,0.0198159572713786,0.28353844301116
"ENSG00000259207.7","ITGB3",36.1270560576645,1.50869908851775,0.647535280615763,2.32991025150488,0.0198108950889297,0.28353844301116
"ENSG00000228404.1","AP001468.58",10.862524994259,1.46867020816754,0.630498192828303,2.32938051983837,0.0198389161238801,0.283722710521649
"ENSG00000259144.2","RANBP20P",10.2563706324864,1.56287748265675,0.671063176591078,2.3289572981727,0.0198613279966125,0.283752073651685
"ENSG00000118640.10","VAMP8",18.5992478616937,1.49659211215014,0.642653263944181,2.32877073239315,0.0198712146799599,0.283752073651685
"ENSG00000203952.9","CCDC160",9.50847035006565,1.428817140983,0.613521439194227,2.32887891066944,0.0198654814635723,0.283752073651685
"ENSG00000253368.3","TRNP1",166.598388064581,-0.879040718939141,0.377570592317162,-2.32814932313569,0.0199041760266538,0.283934634703584
"ENSG00000242068.1","RP11-259P15.4",12.2385742617541,1.34397979108487,0.577257144201977,2.32821681738187,0.0199005936272649,0.283934634703584
"ENSG00000162739.13","SLAMF6",5.84234451661969,2.98431953164717,1.28229654874909,2.32732399892868,0.0199480274017989,0.284388914656575
"ENSG00000258302.2","RP11-981P6.1",42.5752872236832,-1.12990939056529,0.485529417598083,-2.32716978541683,0.0199562304653308,0.284388914656575
"ENSG00000181274.6","FRAT2",67.8333590308052,-0.621025063628191,0.267178544441044,-2.32438224007627,0.0201050165685199,0.284770920524338
"ENSG00000243742.5","RPLP0P2",17.7449660814838,1.63658549348374,0.703573339505312,2.32610504348336,0.020012947565721,0.284770920524338
"ENSG00000090382.6","LYZ",44.5236177425641,1.59068745754238,0.684043406832108,2.32541888665963,0.0200495725479599,0.284770920524338
"ENSG00000100908.13","EMC9",52.6153800720575,-0.834061091274016,0.358748637707357,-2.3249177937071,0.0200763563259729,0.284770920524338
"ENSG00000153048.10","CARHSP1",271.629197997319,0.877489585673341,0.377482317983982,2.32458460666382,0.0200941826923803,0.284770920524338
"ENSG00000109063.14","MYH3",84.4559050773547,0.760962997816564,0.327291027302191,2.32503470715058,0.0200701044271511,0.284770920524338
"ENSG00000169750.8","RAC3",83.0157051171934,-1.0159740482947,0.436915981859273,-2.32533047651695,0.0200542958665474,0.284770920524338
"ENSG00000263006.6","ROCK1P1",84.3215690222326,1.11951522696918,0.481482213250912,2.32514347603901,0.0200642895808793,0.284770920524338
"ENSG00000144834.13","TAGLN3",867.385008922358,-1.34154109116624,0.57679853580663,-2.32583997338022,0.0200270892806671,0.284770920524338
"ENSG00000251017.1","RP11-629B11.4",17.0869209338642,1.21417109419226,0.52244339403066,2.32402420638321,0.0201241967101964,0.284770920524338
"ENSG00000146426.17","TIAM2",538.664562343692,-0.75927420406827,0.326635669185087,-2.32452936313587,0.0200971396983278,0.284770920524338
"ENSG00000254102.1","RP11-21C4.1",22.3870484899983,-1.48973481829238,0.640637681725738,-2.32539368318042,0.0200509189467985,0.284770920524338
"ENSG00000104537.16","ANXA13",15.9476765765641,2.01997219013986,0.8683124417422,2.3263195285869,0.0200015109839558,0.284770920524338
"ENSG00000229422.1","RP11-262H14.5",40.8403426250483,-0.919883336869821,0.395816432235766,-2.32401502806204,0.0201246886098031,0.284770920524338
"ENSG00000128739.21","SNRPN",3013.81963683823,-0.904874721502492,0.389393328645654,-2.32380643153218,0.0201358708857757,0.284785972904602
"ENSG00000260551.1","PWRN2",22.4660287504004,1.51608693126543,0.652530920112407,2.32339477645636,0.0201579544713656,0.284812062548486
"ENSG00000013297.10","CLDN11",606.73419189902,1.46651203972746,0.631183283186711,2.323432953299,0.0201559055535229,0.284812062548486
"ENSG00000175984.14","DENND2C",45.7546950405341,1.03487112153446,0.445589772918098,2.32247503069303,0.0202073713879634,0.285182200777751
"ENSG00000186517.13","ARHGAP30",64.6378978128746,1.12404815534738,0.483958865154588,2.32261094130042,0.0202000624128478,0.285182200777751
"ENSG00000160602.13","NEK8",32.5086695194088,1.02695849726367,0.442208199636101,2.32234159861523,0.0202145493178758,0.285182200777751
"ENSG00000228065.10","LINC01515",26.3445671122524,1.68349165940871,0.725315414439141,2.32104767925067,0.0202842707048289,0.285307745620894
"ENSG00000278238.1","RP11-245D16.4",6.84610018213589,-1.61613427827479,0.696239014879843,-2.32123486868041,0.0202741712510174,0.285307745620894
"ENSG00000215304.3","RP13-395E19.3",6.11288658087737,1.74828822631788,0.753114596125515,2.32141062636702,0.0202646925690875,0.285307745620894
"ENSG00000260908.1","CTB-134H23.3",9.28682763219023,1.64987077186343,0.710824663734284,2.32106573679634,0.0202832962526496,0.285307745620894
"ENSG00000228784.7","LINC00954",16.825179508783,1.55422013677372,0.669393929655818,2.3218318361101,0.0202419922944982,0.285307745620894
"ENSG00000257923.9","CUX1",1365.09369241642,-0.735102696162951,0.316645982899919,-2.32152857090024,0.0202583339415524,0.285307745620894
"ENSG00000170190.15","SLC16A5",10.2967816089956,1.77864690564272,0.766561907400543,2.32029127520074,0.0203251257791357,0.285596937121206
"ENSG00000182836.9","PLCXD3",365.961783521109,-1.33540023334651,0.575491004332598,-2.3204537052585,0.0203163465210744,0.285596937121206
"ENSG00000155761.13","SPAG17",32.7888017089152,1.17463650212003,0.50689097508414,2.31733560047118,0.0204854574478997,0.285675472866861
"ENSG00000188649.12","CC2D2B",72.8375424805953,0.76623244065301,0.330456432589729,2.31870941245774,0.0204107978231104,0.285675472866861
"ENSG00000257918.1","RP11-482D24.3",39.3794293979836,0.944938130101182,0.407420979586304,2.31931632745244,0.0203778907669212,0.285675472866861
"ENSG00000249267.6","LINC00939",9.52303392549018,3.17952227779062,1.37216375059575,2.31715950549646,0.020495044505485,0.285675472866861
"ENSG00000185974.6","GRK1",14.7262349210024,1.95737452897038,0.844446001654197,2.3179392467204,0.0204526230905824,0.285675472866861
"ENSG00000165807.7","PPP1R36",17.194449724419,1.34594561964758,0.58062150618183,2.31811189443967,0.0204432406436734,0.285675472866861
"ENSG00000280118.1","RP11-385H1.1",30.461083132922,1.18476731883874,0.511276604904111,2.31727270028508,0.0204888814446452,0.285675472866861
"ENSG00000247982.6","LINC00926",22.3571271201874,1.27505238184287,0.550112406497386,2.31780335579276,0.0204600106507515,0.285675472866861
"ENSG00000155719.16","OTOA",30.5116850931666,1.74471662254554,0.753003970905771,2.3170085284502,0.020503267194566,0.285675472866861
"ENSG00000179066.7","CTD-2527I21.15",11.1552016285892,1.53346080110901,0.661714326018167,2.31740607814331,0.0204816215605225,0.285675472866861
"ENSG00000129450.8","SIGLEC9",20.1910222452625,1.82619692497437,0.787340311799664,2.31945055728208,0.0203706190505621,0.285675472866861
"ENSG00000272622.1","RP11-395N3.2",8.43868896376838,-1.51039229536141,0.651682208398631,-2.31768226275944,0.0204665957006027,0.285675472866861
"ENSG00000168356.11","SCN11A",25.5300329345458,1.31456014048403,0.566944516348196,2.31867511295704,0.0204126589320985,0.285675472866861
"ENSG00000144655.14","CSRNP1",158.863536639097,0.766385168307887,0.330383939758532,2.31968045682855,0.0203581698171799,0.285675472866861
"ENSG00000123643.12","SLC36A1",434.521184497603,-0.765739170645845,0.330396500191184,-2.31763705185361,0.0204690547475165,0.285675472866861
"ENSG00000253853.1","GS1-57L11.1",10.945581352988,-1.32577048958589,0.571622002650251,-2.31931325848048,0.0203780570507283,0.285675472866861
"ENSG00000135046.13","ANXA1",151.055701688158,1.1733501543109,0.506060331690899,2.31859737037753,0.020416877833421,0.285675472866861
"ENSG00000213355.3","CNN2P8",14.5002624831459,1.34362498027254,0.579955442688625,2.31677277489388,0.0205161128353871,0.285713011257779
"ENSG00000200783.1","RN7SKP180",19.4537853322367,-1.1085306339991,0.478610668943955,-2.31614275637661,0.0205504754655369,0.285827554434488
"ENSG00000230830.1","ARPP21-AS1",13.2831433169558,-1.16314187234056,0.502206392877177,-2.31606345287011,0.020554804411988,0.285827554434488
"ENSG00000163788.13","SNRK",705.307258836306,-0.741446613151156,0.320110540936114,-2.31622054988539,0.0205462297179411,0.285827554434488
"ENSG00000227544.8","AC018647.3",64.5572373977059,1.04299682097255,0.450394149178133,2.31574238447764,0.0205723387242654,0.285930110318247
"ENSG00000104313.17","EYA1",81.8120248791877,1.52449984834548,0.658385872005591,2.31551118146189,0.020584973350248,0.285964498984565
"ENSG00000228057.1","SEC63P1",43.3656187864032,0.717273752476994,0.309845040189914,2.31494346992727,0.0206160259753521,0.286113437414341
"ENSG00000229894.4","GK3P",25.7011494309893,0.997588849298751,0.430912087419419,2.31506350929481,0.0206094566717954,0.286113437414341
"ENSG00000253649.3","PRSS51",213.643771162171,-1.1722873608468,0.506563986824255,-2.31419404327593,0.0206570805772411,0.286541908746402
"ENSG00000139797.7","RNF113B",7.16784076156157,1.59995528566151,0.691509525648043,2.31371402174413,0.0206834142385287,0.286765858986891
"ENSG00000082074.15","FYB",111.533166471707,1.17281410656203,0.506977088171354,2.31334735617406,0.0207035489794426,0.286903685882035
"ENSG00000166446.14","CDYL2",532.616958418501,-0.572506230100225,0.247522188109901,-2.31294913184118,0.0207254360652484,0.286951967593887
"ENSG00000264707.1","L3MBTL4-AS1",12.915412370049,1.35592057381012,0.586239337940177,2.31291297949112,0.0207274240582118,0.286951967593887
