"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.257251859882826,0.203802426208879,0.212,0.183,1,"Itpkb","D28","Endothelial"
0.258155195409374,0.264147531637398,0.147,0.123,1,"Chn1","D28","Endothelial"
0.259803372723866,-0.136028866236972,0.258,0.291,1,"Atp1b1","D28","Endothelial"
0.260246210919044,0.145467197806051,0.394,0.364,1,"Sema3c","D28","Endothelial"
0.260497868896951,-0.24017304436375,0.105,0.128,1,"Cep350","D28","Endothelial"
0.261030345125274,-0.210587690129949,0.228,0.255,1,"Frmd4b","D28","Endothelial"
0.261046059246956,0.151665371571102,0.402,0.379,1,"Heg1","D28","Endothelial"
0.261551076431458,0.125072119850107,0.116,0.094,1,"Egln1","D28","Endothelial"
0.26181140270469,-0.153243664202951,0.166,0.194,1,"Smad7","D28","Endothelial"
0.26339049696446,-0.150547709077433,0.108,0.132,1,"Sec14l1","D28","Endothelial"
0.263529126388476,0.308923815398568,0.155,0.132,1,"Setd5","D28","Endothelial"
0.263587418556624,0.188172019335991,0.304,0.274,1,"Rbms1","D28","Endothelial"
0.264502113370563,-0.295111630741031,0.092,0.113,1,"Psmd7","D28","Endothelial"
0.265496102147152,-0.28131865785097,0.082,0.102,1,"Arid1a","D28","Endothelial"
0.266131275139733,-0.264352374969907,0.12,0.14,1,"Scaf8","D28","Endothelial"
0.266515591100855,-0.209376842431926,0.103,0.126,1,"Kcnma1","D28","Endothelial"
0.266625773700644,-0.122185787233657,0.12,0.145,1,"Nes","D28","Endothelial"
0.267805612527155,-0.138099298428666,0.216,0.247,1,"Exoc4","D28","Endothelial"
0.267986322456046,0.247720864423939,0.212,0.187,1,"Slc3a2","D28","Endothelial"
0.268680021166609,0.36517274986303,0.1,0.081,1,"Cspp1","D28","Endothelial"
0.268691262047231,-0.222161205612876,0.149,0.172,1,"Rpl23a","D28","Endothelial"
0.268834877118908,-0.0831008728788286,0.087,0.109,1,"Phactr2","D28","Endothelial"
0.269170405764213,0.212482405515811,0.152,0.128,1,"Aplp1","D28","Endothelial"
0.270680967436652,-0.218462904693395,0.149,0.172,1,"Cntnap2","D28","Endothelial"
0.270796104460869,0.265125512054859,0.173,0.149,1,"Atp5k","D28","Endothelial"
0.270926870527763,-0.257645238983242,0.124,0.147,1,"Hmbox1","D28","Endothelial"
0.271414354686757,-0.0999864000814537,0.468,0.511,1,"Hmcn1","D28","Endothelial"
0.27156403652586,0.383663766034789,0.131,0.111,1,"Cfh","D28","Endothelial"
0.271726971453812,0.364048075204622,0.116,0.096,1,"Pik3r3","D28","Endothelial"
0.272873499936213,0.275341853353725,0.11,0.089,1,"Kcmf1","D28","Endothelial"
0.272985662978033,0.433388936425192,0.115,0.096,1,"Gm31763","D28","Endothelial"
0.275355699496758,-0.100291048407824,0.339,0.377,1,"Cox8a","D28","Endothelial"
0.276213497354266,0.415678798098005,0.131,0.111,1,"Gpi1","D28","Endothelial"
0.276273143025456,-0.274838558815028,0.131,0.153,1,"Myo1e","D28","Endothelial"
0.276507120815349,0.180464474618195,0.391,0.37,1,"Esyt2","D28","Endothelial"
0.27656358014702,-0.156611720973029,0.267,0.296,1,"Mprip","D28","Endothelial"
0.276868596853292,-0.193791112433533,0.153,0.179,1,"Atp5g1","D28","Endothelial"
0.279079074629599,0.659374878266344,0.1,0.083,1,"Tm9sf2","D28","Endothelial"
0.279089846745264,-0.528591475150218,0.115,0.132,1,"Mdga2","D28","Endothelial"
0.279656461454841,0.18912257992303,0.244,0.217,1,"Prkch","D28","Endothelial"
0.279821155124655,-0.0899274955580488,0.121,0.147,1,"Xpr1","D28","Endothelial"
0.279884573279941,-0.139816537127678,0.165,0.191,1,"Mier1","D28","Endothelial"
0.279962592373665,-0.411747008041636,0.107,0.126,1,"Ywhag","D28","Endothelial"
0.280140117412232,-0.0830312409327889,0.334,0.374,1,"Rapgef2","D28","Endothelial"
0.280593756721305,-0.27448621690375,0.128,0.149,1,"Atp5d","D28","Endothelial"
0.281120192037809,-0.401103813488865,0.092,0.111,1,"Ndufa6","D28","Endothelial"
0.281450230417253,0.12985752424918,0.433,0.406,1,"Dock4","D28","Endothelial"
0.281478380986996,0.32760094976457,0.102,0.083,1,"Ripor1","D28","Endothelial"
0.282251623710597,-0.102658700269253,0.249,0.279,1,"Ubc","D28","Endothelial"
0.282405812554985,-0.146792617515967,0.273,0.304,1,"Rps20","D28","Endothelial"
0.282967208343243,-0.13101429770134,0.302,0.332,1,"Apcdd1","D28","Endothelial"
0.285015178826246,0.282448927529626,0.17,0.147,1,"Epha4","D28","Endothelial"
0.285296455656426,-0.134492875489829,0.281,0.315,1,"Rpl9","D28","Endothelial"
0.286898671177952,-0.161644713221446,0.267,0.296,1,"Fn1","D28","Endothelial"
0.288480746816872,0.157412368391355,0.42,0.4,1,"Srgap2","D28","Endothelial"
0.289268008503424,-0.167909651253049,0.212,0.24,1,"Dlc1","D28","Endothelial"
0.289537934548959,0.117892019494675,0.359,0.326,1,"Egfl7","D28","Endothelial"
0.290129546181225,0.227796569181308,0.116,0.096,1,"Ndrg4","D28","Endothelial"
0.290396651009523,0.632452053956098,0.121,0.104,1,"Tmem184b","D28","Endothelial"
0.290429886951085,0.214852473456629,0.25,0.226,1,"Rbfox2","D28","Endothelial"
0.291115508026977,0.321775659079936,0.113,0.094,1,"Ranbp2","D28","Endothelial"
0.29115016538686,-0.212301380411381,0.141,0.164,1,"Ddx50","D28","Endothelial"
0.291355590404939,0.366823981900956,0.137,0.117,1,"Cyfip1","D28","Endothelial"
0.291437498511479,-0.135695849642218,0.147,0.172,1,"Usp9x","D28","Endothelial"
0.291548388278949,-0.244280752599866,0.107,0.128,1,"Srp14","D28","Endothelial"
0.29159089364833,-0.205462191963987,0.087,0.106,1,"Dync1li2","D28","Endothelial"
0.291728292599495,0.299971688500118,0.157,0.134,1,"Tpm4","D28","Endothelial"
0.292832087060142,0.276150308969639,0.124,0.104,1,"Mfsd4a","D28","Endothelial"
0.294643512981614,0.306029169064454,0.113,0.094,1,"Pdcd10","D28","Endothelial"
0.294660833135257,-0.185180675780552,0.202,0.23,1,"Asap1","D28","Endothelial"
0.294981001650811,-0.0439716940726655,0.095,0.117,1,"Uqcr10","D28","Endothelial"
0.295214973583767,-0.267878122595877,0.103,0.123,1,"Add1","D28","Endothelial"
0.295239965632973,-0.314930440142609,0.084,0.102,1,"Wdr37","D28","Endothelial"
0.295290223771262,-0.084060480987743,0.656,0.694,1,"Sgms1","D28","Endothelial"
0.295768403013722,0.230163663717123,0.247,0.223,1,"Kif1b","D28","Endothelial"
0.295832650541639,-0.144403372007539,0.276,0.306,1,"Cox7c","D28","Endothelial"
0.296673229246541,0.262203635119911,0.197,0.174,1,"Birc6","D28","Endothelial"
0.296760248277094,0.154562648680695,0.229,0.202,1,"Csnk1a1","D28","Endothelial"
0.297648499814276,-0.152255042571958,0.147,0.172,1,"Syt11","D28","Endothelial"
0.297748242478555,-0.0806225025288039,0.488,0.521,1,"Gnas","D28","Endothelial"
0.298852173533083,0.24275946678254,0.141,0.119,1,"Map3k3","D28","Endothelial"
0.298948500657215,0.113826752702024,0.414,0.385,1,"Tspan5","D28","Endothelial"
0.300585388795707,0.0840686176399695,0.129,0.106,1,"Srsf5","D28","Endothelial"
0.30161379694171,0.249780717739527,0.113,0.094,1,"Mon2","D28","Endothelial"
0.302498024055869,-0.0748213276186053,0.128,0.151,1,"Ubl3","D28","Endothelial"
0.30365081878263,0.469747465242159,0.107,0.089,1,"Usp3","D28","Endothelial"
0.305204760712009,-0.116256197055163,0.342,0.372,1,"Rpl19","D28","Endothelial"
0.305771517088952,0.417186198709729,0.107,0.089,1,"Ttc23","D28","Endothelial"
0.306166725177522,-0.294311904746679,0.102,0.121,1,"Ctnnd2","D28","Endothelial"
0.307087126541853,0.274101999154454,0.118,0.098,1,"Btg2","D28","Endothelial"
0.307196003794752,-0.112658715351384,0.204,0.232,1,"Fus","D28","Endothelial"
0.308681182738869,0.395910527631202,0.129,0.111,1,"Zfp950","D28","Endothelial"
0.30933058711814,0.316626412883634,0.145,0.126,1,"Mill2","D28","Endothelial"
0.309468757582722,-0.131101284186574,0.105,0.126,1,"Epb41","D28","Endothelial"
0.310119244108546,-0.141272963085392,0.116,0.138,1,"Arl6ip1","D28","Endothelial"
0.311733873863528,0.328994355856382,0.105,0.087,1,"Tomm7","D28","Endothelial"
0.312542745866495,-0.149120215699352,0.107,0.128,1,"Rpl36al","D28","Endothelial"
0.312952731273685,-0.102362754828029,0.312,0.347,1,"Itm2a","D28","Endothelial"
0.313484346505572,-0.328965218651195,0.089,0.106,1,"Tbc1d12","D28","Endothelial"
0.313812794952632,0.144396739877305,0.48,0.46,1,"Hspa8","D28","Endothelial"
0.314636605996432,0.440206783744491,0.12,0.102,1,"Ubxn4","D28","Endothelial"
0.315247374860332,0.371050385012278,0.194,0.177,1,"Fam13c","D28","Endothelial"
0.315836334989989,-0.300931608249738,0.111,0.13,1,"Cpd","D28","Endothelial"
0.318445637145498,0.0591311116344233,0.847,0.819,1,"mt-Co1","D28","Endothelial"
0.318625945387542,-0.187962216113997,0.12,0.14,1,"Pbrm1","D28","Endothelial"
0.318681881892662,0.30151628551854,0.139,0.119,1,"Gls","D28","Endothelial"
0.318960897544217,-0.263614537640384,0.09,0.109,1,"Psmb4","D28","Endothelial"
0.319091249280292,-0.136406886557796,0.097,0.117,1,"Lcorl","D28","Endothelial"
0.319654639279435,-0.234830585343107,0.132,0.153,1,"Schip1","D28","Endothelial"
0.320207160695466,-0.121287730581344,0.157,0.181,1,"R3hdm1","D28","Endothelial"
0.320370522843284,0.218564269796411,0.12,0.1,1,"Faf1","D28","Endothelial"
0.322513075245464,-0.251481471110313,0.147,0.168,1,"Mfhas1","D28","Endothelial"
0.322917043421598,-0.060246453605487,0.111,0.134,1,"Herc4","D28","Endothelial"
0.322990203211321,0.125767333938684,0.268,0.238,1,"Fgfr2","D28","Endothelial"
0.323290338116565,0.132500853944095,0.102,0.083,1,"Ube2d2a","D28","Endothelial"
0.323584745110135,0.156744525709894,0.215,0.189,1,"Stard13","D28","Endothelial"
0.324431771665166,-0.250837909146148,0.082,0.1,1,"Glcci1","D28","Endothelial"
0.325172868641276,-0.0611722611873606,0.511,0.56,1,"Cxcl12","D28","Endothelial"
0.325511697894413,-0.0957241185431577,0.532,0.557,1,"Pltp","D28","Endothelial"
0.326961250958867,0.131214600440694,0.155,0.132,1,"Taok1","D28","Endothelial"
0.326988886595519,0.00967722151091649,0.089,0.109,1,"Pnkd","D28","Endothelial"
0.32781308901038,-0.241126548535241,0.147,0.168,1,"Anxa3","D28","Endothelial"
0.327986531497565,-0.326079458331901,0.111,0.13,1,"Tln1","D28","Endothelial"
0.328376688088147,-0.154892234972623,0.128,0.149,1,"Ndufa2","D28","Endothelial"
0.328457269577426,0.278465541228387,0.145,0.126,1,"Btbd9","D28","Endothelial"
0.329887792378315,-0.183231278607314,0.092,0.111,1,"Pdcd4","D28","Endothelial"
0.331173529044137,-0.0820801742710944,0.116,0.138,1,"Nudcd3","D28","Endothelial"
0.33161522656284,-0.349305172861798,0.086,0.102,1,"Thap3","D28","Endothelial"
0.332206260284903,-0.0886042651732741,0.305,0.338,1,"Rpl11","D28","Endothelial"
0.332529875063472,-0.117870998139015,0.123,0.145,1,"Trio","D28","Endothelial"
0.333408383761281,0.273725613178748,0.183,0.162,1,"Atp5md","D28","Endothelial"
0.333488641109121,0.186680559754158,0.126,0.106,1,"Hnrnpdl","D28","Endothelial"
0.334889493215034,-0.217140559344134,0.288,0.306,1,"Pakap.1","D28","Endothelial"
0.335124129978485,-0.172292264342713,0.116,0.136,1,"Ctcf","D28","Endothelial"
0.335327703729098,-0.175076144363903,0.186,0.209,1,"Cdc42bpa","D28","Endothelial"
0.335612364978576,-0.196010425675746,0.139,0.16,1,"Tle5","D28","Endothelial"
0.335736683994474,-0.387869720329719,0.092,0.109,1,"Ube3c","D28","Endothelial"
0.336885468558271,-0.0914551609965841,0.124,0.147,1,"Map1lc3a","D28","Endothelial"
0.337688262202174,0.462982740863219,0.105,0.089,1,"Ndufb3","D28","Endothelial"
0.33963542608923,-0.136220130704095,0.157,0.179,1,"Ywhab","D28","Endothelial"
0.33977130521027,0.238144373934525,0.139,0.119,1,"Ube2b","D28","Endothelial"
0.339912535862707,0.192658089896566,0.267,0.243,1,"Cpe","D28","Endothelial"
0.340276471670714,-0.13297976046955,0.183,0.206,1,"Rab2a","D28","Endothelial"
0.341239211019661,-0.104559089912771,0.349,0.381,1,"Rpl41","D28","Endothelial"
0.342762565631734,0.113915381816625,0.191,0.166,1,"Gm20663","D28","Endothelial"
0.343298090675634,-0.131380715837116,0.1,0.119,1,"Xrn1","D28","Endothelial"
0.343937220165242,-0.113514189129837,0.142,0.164,1,"Clic5","D28","Endothelial"
0.344032994568161,-0.104295579693831,0.1,0.119,1,"Eid1","D28","Endothelial"
0.344138413054138,-0.249372755992429,0.087,0.104,1,"Epo","D28","Endothelial"
0.344702464542056,-0.116735884096973,0.126,0.147,1,"Smap1","D28","Endothelial"
0.346191193043001,-0.113761090220968,0.197,0.223,1,"Actn4","D28","Endothelial"
0.346564181244495,0.12223203123413,0.273,0.247,1,"Strn3","D28","Endothelial"
0.346932070477916,0.208253197955672,0.195,0.174,1,"Zfp36l1","D28","Endothelial"
0.347026450208309,0.0866720383617164,0.145,0.123,1,"Ube2h","D28","Endothelial"
0.3477796538378,-0.174734135283777,0.141,0.162,1,"Jam2","D28","Endothelial"
0.347965468070162,0.20389908318054,0.111,0.094,1,"Kif13b","D28","Endothelial"
0.348277218875143,-0.118977211653841,0.153,0.177,1,"Tmsb10","D28","Endothelial"
0.348648236412463,-0.148651412833662,0.168,0.191,1,"Rap1a","D28","Endothelial"
0.348814323194873,-0.0953436868344719,0.181,0.206,1,"Stmn3","D28","Endothelial"
0.349349526115615,0.1684252713297,0.132,0.113,1,"Slc12a6","D28","Endothelial"
0.349704574634391,0.209807431460836,0.173,0.153,1,"Pcsk1n","D28","Endothelial"
0.350305278168204,-0.198170876450752,0.123,0.143,1,"Prkacb","D28","Endothelial"
0.35425441802949,-0.232845629904411,0.113,0.132,1,"Ggnbp2","D28","Endothelial"
0.354415216478416,-0.228236086541221,0.084,0.1,1,"Psmb6","D28","Endothelial"
0.354816850692231,-0.0920873057986116,0.181,0.206,1,"Elob","D28","Endothelial"
0.356378005185102,0.258124695543797,0.147,0.128,1,"Tubb4b","D28","Endothelial"
0.357957888490041,-0.307268056289565,0.129,0.147,1,"Rbx1","D28","Endothelial"
0.358702738410496,0.472525427590634,0.113,0.098,1,"Nck1","D28","Endothelial"
0.359191691733027,-0.409773049006752,0.087,0.102,1,"C1qtnf4","D28","Endothelial"
0.359488748370138,0.516472810306434,0.126,0.111,1,"Hnrnph3","D28","Endothelial"
0.360030686797619,-0.0194439375119129,0.103,0.123,1,"Atp9b","D28","Endothelial"
0.360155488531119,-0.186922919319732,0.16,0.181,1,"Rapgef6","D28","Endothelial"
0.360348550969332,-0.10472099365698,0.113,0.132,1,"Tpm3","D28","Endothelial"
0.360403080103886,0.446694754068854,0.1,0.085,1,"Zbtb46","D28","Endothelial"
0.360612532789649,0.125245135330266,0.147,0.126,1,"Tspan7","D28","Endothelial"
0.360797594377512,-0.194067525909221,0.124,0.143,1,"Atp2b2","D28","Endothelial"
0.36087962450218,-0.0666782412202656,0.139,0.162,1,"Rpl7a","D28","Endothelial"
0.361955506924309,0.375185057647593,0.103,0.087,1,"Ahcyl1","D28","Endothelial"
0.365175755037601,-0.263871498342589,0.11,0.128,1,"March7","D28","Endothelial"
0.366483836270217,-0.122386697571732,0.147,0.168,1,"Arpc3","D28","Endothelial"
0.367079899836011,-0.148267960678072,0.087,0.104,1,"Calcrl","D28","Endothelial"
0.367227668115431,-0.19722017927179,0.108,0.126,1,"Ndufb2","D28","Endothelial"
0.367312704902992,0.269300629712213,0.132,0.115,1,"Plekha5","D28","Endothelial"
0.367326089391464,0.271471229853857,0.105,0.089,1,"Arpc1b","D28","Endothelial"
0.369028781813809,-0.309861785476754,0.113,0.13,1,"Usp46","D28","Endothelial"
0.369517473289935,-0.137084010557456,0.354,0.374,1,"Dock9","D28","Endothelial"
0.369670620785387,-0.143942663651793,0.166,0.187,1,"Nrp1","D28","Endothelial"
0.372159652447265,-0.208070309534739,0.207,0.228,1,"Pglyrp1","D28","Endothelial"
0.373646332137204,-0.158822585746057,0.204,0.226,1,"Hsp90b1","D28","Endothelial"
0.376050399087985,0.298063865167401,0.165,0.149,1,"Plp1","D28","Endothelial"
0.376554758721011,0.293500670096289,0.204,0.187,1,"Arid5b","D28","Endothelial"
0.37797342980311,0.240814229693661,0.157,0.138,1,"Atp5e","D28","Endothelial"
0.378579029075024,-0.295504144872082,0.118,0.134,1,"Aco2","D28","Endothelial"
0.378880575218655,-0.345553420630518,0.087,0.102,1,"Ppm1a","D28","Endothelial"
0.378906133725812,-0.188430069349091,0.194,0.215,1,"Clstn1","D28","Endothelial"
0.379285945698562,-0.0811617787786931,0.097,0.115,1,"Gabarap","D28","Endothelial"
0.379866123329673,0.277196967558032,0.163,0.145,1,"Wdr33","D28","Endothelial"
0.380153413450643,-0.143937231143287,0.213,0.236,1,"Purb","D28","Endothelial"
0.381357524173413,0.258936550999886,0.128,0.111,1,"Zfand6","D28","Endothelial"
0.382498813794222,-0.352248136398468,0.094,0.109,1,"Zranb1","D28","Endothelial"
0.38350718883934,-0.0850065168060641,0.431,0.457,1,"Qk","D28","Endothelial"
0.383530121915107,0.27313124190242,0.228,0.213,1,"Fzd6","D28","Endothelial"
0.383701354933581,0.0333436243127826,0.142,0.121,1,"Plec","D28","Endothelial"
0.384065532924493,-0.104307449580491,0.255,0.281,1,"Tuba1a","D28","Endothelial"
0.384272308851956,-0.0516534308145516,0.089,0.106,1,"Gria3","D28","Endothelial"
0.385307930111657,-0.116577876193282,0.325,0.351,1,"Tcf12","D28","Endothelial"
0.386933432005227,-0.103745580657757,0.236,0.264,1,"Chn2","D28","Endothelial"
0.386980579005869,-0.293034868356352,0.102,0.117,1,"Zfp91","D28","Endothelial"
0.387369414914307,-0.119521348427704,0.152,0.172,1,"Gpm6a","D28","Endothelial"
0.387815132840038,-0.107811456425196,0.346,0.37,1,"Meg3","D28","Endothelial"
0.38933144925375,0.450904127782584,0.116,0.102,1,"Nfix","D28","Endothelial"
0.389467960740463,0.283632543677804,0.131,0.115,1,"Ascc3","D28","Endothelial"
0.389843210611372,-0.236997542964043,0.147,0.164,1,"Adgrb3","D28","Endothelial"
0.390734319353187,-0.0384804157126739,0.323,0.355,1,"Pafah1b1","D28","Endothelial"
0.391054255036572,-0.222041959586533,0.165,0.183,1,"Rab14","D28","Endothelial"
0.391138414611243,-0.105644395389818,0.17,0.191,1,"Kdr","D28","Endothelial"
0.391179322415654,0.174420155168879,0.22,0.2,1,"Vwa1","D28","Endothelial"
0.391221411575709,-0.12528310401774,0.084,0.1,1,"Ddah1","D28","Endothelial"
0.391298120111166,-0.116542025040933,0.111,0.13,1,"Atp2c1","D28","Endothelial"
0.391807283056747,0.405486606287657,0.121,0.106,1,"Pde4b","D28","Endothelial"
0.392183885275087,-0.265371457552892,0.128,0.145,1,"Herc2","D28","Endothelial"
0.392356060657382,0.0931683683813491,0.107,0.089,1,"Gpc6","D28","Endothelial"
0.395299277056858,-0.163914468031801,0.218,0.238,1,"Ash1l","D28","Endothelial"
0.397369806415066,0.420424967665262,0.136,0.121,1,"Lnx2","D28","Endothelial"
0.398302026510005,0.0148553319100511,0.118,0.138,1,"Brd4","D28","Endothelial"
0.39883368771967,-0.0676177454350158,0.254,0.281,1,"Rpsa","D28","Endothelial"
0.399620703765534,-0.29700083929918,0.094,0.109,1,"Kdm4c","D28","Endothelial"
0.399821603743521,0.196203063238759,0.241,0.223,1,"Zfp366","D28","Endothelial"
0.400271588435692,-0.16215014099718,0.176,0.198,1,"Wwox","D28","Endothelial"
0.400820338262183,-0.126352814422413,0.124,0.143,1,"Ccdc88a","D28","Endothelial"
0.401944216743728,-0.169738009046924,0.115,0.132,1,"Atp5c1","D28","Endothelial"
0.40248024842987,-0.108536347555092,0.118,0.136,1,"Arf3","D28","Endothelial"
0.403654274581122,0.044073802942793,0.136,0.157,1,"Sumo2","D28","Endothelial"
0.404885596756462,-0.113307312088689,0.107,0.123,1,"Ubr2","D28","Endothelial"
0.405331762096155,-0.201930881763438,0.097,0.113,1,"B230219D22Rik","D28","Endothelial"
0.40651495449708,0.169066753012055,0.229,0.211,1,"Rps7","D28","Endothelial"
0.407754150953889,-0.113833766008764,0.197,0.219,1,"Crebbp","D28","Endothelial"
0.40828346252932,-0.309170066647992,0.092,0.106,1,"Ndufc1","D28","Endothelial"
0.408638492187717,0.239357864937292,0.113,0.098,1,"Smad4","D28","Endothelial"
0.408642122589283,0.0954352230575228,0.157,0.136,1,"Tbl1x","D28","Endothelial"
0.409117802272037,0.314814717853001,0.115,0.1,1,"Tead1","D28","Endothelial"
0.409606729401163,-0.0823425749237208,0.475,0.498,1,"Ppp3ca","D28","Endothelial"
0.410033519852914,0.259073342786384,0.102,0.087,1,"Arhgap17","D28","Endothelial"
0.410154039292001,0.272954572386399,0.107,0.091,1,"Ecpas","D28","Endothelial"
0.411177090726101,-0.0916128301078103,0.099,0.115,1,"Fam168a","D28","Endothelial"
0.412002283771658,-0.0963636606890093,0.144,0.164,1,"H2-K1","D28","Endothelial"
0.412523343176735,0.287572841730472,0.163,0.149,1,"Pik3c2a","D28","Endothelial"
0.412700018829308,-0.161812411034264,0.16,0.179,1,"Wdfy3","D28","Endothelial"
0.414664512580227,-0.246761240547749,0.102,0.117,1,"Gm49417","D28","Endothelial"
0.414731935856436,0.399928051870584,0.105,0.091,1,"Il10rb","D28","Endothelial"
0.41474052541153,-0.130622820913347,0.115,0.132,1,"Klf4","D28","Endothelial"
0.415922107121456,0.272867307619603,0.152,0.136,1,"Mbd5","D28","Endothelial"
0.416094176717054,0.139537755379158,0.426,0.415,1,"Ly6c1","D28","Endothelial"
0.416124102516302,0.18687566308969,0.107,0.091,1,"Chmp2a","D28","Endothelial"
0.416588227611016,0.208694627523675,0.278,0.262,1,"Pcmtd1","D28","Endothelial"
0.417852946796009,-0.096758242111921,0.113,0.13,1,"Hnrnpc","D28","Endothelial"
0.418380214374541,-0.0813584737169586,0.09,0.106,1,"Lonp2","D28","Endothelial"
0.418839116299248,0.116988628867889,0.317,0.294,1,"Ralgapa1","D28","Endothelial"
0.419156762237612,-0.1181815401055,0.107,0.123,1,"Thsd1","D28","Endothelial"
0.420509903592536,-0.111780521522811,0.178,0.198,1,"Rsrp1","D28","Endothelial"
0.420681013201716,-0.141678163242545,0.262,0.281,1,"Emcn","D28","Endothelial"
0.420685260868689,0.382791352641136,0.137,0.123,1,"Drg1","D28","Endothelial"
0.420768087325287,-0.108020071017083,0.179,0.2,1,"Eif4g2","D28","Endothelial"
0.420935088453629,0.139254323846664,0.179,0.16,1,"Pkn2","D28","Endothelial"
0.421396682364726,-0.225962021460667,0.086,0.1,1,"Ssbp4","D28","Endothelial"
0.421674431285561,-0.282382025239234,0.107,0.121,1,"Atp13a5","D28","Endothelial"
0.422280543903701,0.212192820869045,0.102,0.087,1,"Vti1b","D28","Endothelial"
0.422829167597823,0.0469376901545454,0.124,0.106,1,"Vamp2","D28","Endothelial"
0.42283211347371,0.110179284189133,0.336,0.313,1,"Luc7l2","D28","Endothelial"
0.422983977006702,0.0358632622219774,0.788,0.785,1,"Slco1a4","D28","Endothelial"
0.423171790886088,0.262716372394882,0.115,0.1,1,"Thrap3","D28","Endothelial"
0.423900175670451,0.20567005390889,0.171,0.155,1,"Ssh2","D28","Endothelial"
0.423975407331817,0.0799670920397388,0.593,0.577,1,"Ptprm","D28","Endothelial"
0.424459989005873,-0.0208970620867786,0.275,0.304,1,"Rpl32","D28","Endothelial"
0.425761600815256,-0.174025974804222,0.152,0.17,1,"Arhgap5","D28","Endothelial"
0.426200687786222,0.410975928077462,0.145,0.132,1,"Notch1","D28","Endothelial"
0.426364708480337,0.264119800280359,0.126,0.111,1,"Adk","D28","Endothelial"
0.427122944930895,-0.0814544651198208,0.321,0.351,1,"Jcad","D28","Endothelial"
0.427371583325535,-0.0857436914979752,0.286,0.311,1,"Pdgfd","D28","Endothelial"
0.427851754099053,0.243645629456378,0.218,0.202,1,"Ktn1","D28","Endothelial"
0.428035223167767,0.276381342742999,0.16,0.145,1,"Dipk2b","D28","Endothelial"
0.428268647925712,0.209913590876559,0.124,0.109,1,"Xiap","D28","Endothelial"
0.429387622591117,0.295958448670138,0.153,0.138,1,"Psma3","D28","Endothelial"
0.430701638976076,-0.246248114838971,0.166,0.181,1,"Laptm4a","D28","Endothelial"
0.431473838770225,0.295055273568567,0.163,0.147,1,"Tmbim6","D28","Endothelial"
0.431998298600809,-0.191320170928255,0.183,0.2,1,"Magi3","D28","Endothelial"
0.432285014746048,0.0811188317481165,0.1,0.085,1,"Spcs2","D28","Endothelial"
0.433443364548067,0.0317617850294016,0.17,0.149,1,"Ap2b1","D28","Endothelial"
0.434391563237856,-0.0873138818127845,0.291,0.315,1,"Pdgfb","D28","Endothelial"
0.435153811447135,0.546518385250145,0.103,0.091,1,"Raf1","D28","Endothelial"
0.435337237720544,0.133566126273534,0.378,0.362,1,"Slc39a10","D28","Endothelial"
0.435653470875949,-0.0464466935655397,0.368,0.404,1,"Itm2b","D28","Endothelial"
0.436672708578054,0.344211686403264,0.118,0.104,1,"Ntrk2","D28","Endothelial"
0.436810738576283,-0.250835551306133,0.215,0.228,1,"Crip2","D28","Endothelial"
0.437944916823382,0.16338523313834,0.118,0.102,1,"Zeb2","D28","Endothelial"
0.437983231333627,0.156313171909565,0.157,0.14,1,"Nos3","D28","Endothelial"
0.438523881919309,-0.0806576421395672,0.113,0.13,1,"Atp5g2","D28","Endothelial"
0.438563043760978,-0.0512462416538995,0.089,0.104,1,"Grcc10","D28","Endothelial"
0.43872830646032,-0.0219163123017154,0.181,0.204,1,"Top1","D28","Endothelial"
0.439218979029945,-0.140554676675654,0.103,0.119,1,"Atp6v1d","D28","Endothelial"
0.43939715801875,0.306410344638442,0.105,0.091,1,"Elovl7","D28","Endothelial"
0.440902312287911,-0.137922020577266,0.194,0.213,1,"Myl12b","D28","Endothelial"
0.44188327599292,-0.255367866859216,0.134,0.149,1,"Ubap2l","D28","Endothelial"
0.44242145377701,-0.355156148273255,0.087,0.1,1,"Atp1b3","D28","Endothelial"
0.442868374280762,0.213029870145198,0.247,0.234,1,"Col4a1","D28","Endothelial"
0.44321100140077,-0.133249856068436,0.333,0.349,1,"Prex2","D28","Endothelial"
0.444667883625825,-0.112675463972036,0.118,0.134,1,"Jag2","D28","Endothelial"
0.444999774231472,-0.0439211039357912,0.095,0.111,1,"Zc3h13","D28","Endothelial"
0.445843192066158,-0.269897119039228,0.09,0.104,1,"Dop1a","D28","Endothelial"
0.446162201889168,-0.0851380728168909,0.162,0.181,1,"Mdh1","D28","Endothelial"
0.446595836909321,-0.0382199628734747,0.142,0.162,1,"Atp5o","D28","Endothelial"
0.446872509378729,0.126444028225058,0.178,0.16,1,"Tnrc6a","D28","Endothelial"
0.447653029450875,0.0898604928807494,0.502,0.5,1,"Slc6a6","D28","Endothelial"
0.448088159349748,-0.19202398153557,0.139,0.155,1,"Dnm2","D28","Endothelial"
0.448936467752862,-0.206844806676997,0.115,0.13,1,"Arid4a","D28","Endothelial"
0.448993172305074,0.327851237278185,0.12,0.106,1,"Cox16","D28","Endothelial"
0.449224566517199,0.310015865784898,0.105,0.091,1,"Ube2g1","D28","Endothelial"
0.449573443757071,-0.425096837122528,0.124,0.136,1,"Nktr","D28","Endothelial"
