"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.489787212021339,0.0524886731034333,0.29,0.241,1,"Csmd1","D7","Pericyte"
0.492671968830049,0.0988416705855149,0.27,0.228,1,"Cped1","D7","Pericyte"
0.492707370469647,0.126382595968434,0.156,0.132,1,"Mtdh","D7","Pericyte"
0.493286907883903,0.159614392313665,0.16,0.136,1,"Dgkh","D7","Pericyte"
0.494574211913565,-0.291022018682451,0.156,0.171,1,"Il1rapl1","D7","Pericyte"
0.496612667126749,-0.155499283614583,0.111,0.132,1,"4933424G05Rik","D7","Pericyte"
0.496763739034691,0.0925274416775457,0.225,0.193,1,"Pafah1b1","D7","Pericyte"
0.496954136203632,-0.360971209863148,0.085,0.101,1,"Ppp2r2b","D7","Pericyte"
0.498090650507447,-0.16484426666354,0.091,0.11,1,"Tubb5","D7","Pericyte"
0.500107390402621,0.0459358137627117,0.143,0.118,1,"Zfp638","D7","Pericyte"
0.501272449398702,-0.327168386520823,0.156,0.171,1,"Rps24","D7","Pericyte"
0.502028100515747,-0.379219264397549,0.094,0.11,1,"Clip1","D7","Pericyte"
0.504141679997359,-0.323445884944041,0.085,0.101,1,"Kctd16","D7","Pericyte"
0.506028439538069,0.188800798016738,0.16,0.136,1,"Gucy1a1","D7","Pericyte"
0.506829935460392,-0.236019064032477,0.153,0.171,1,"Ncald","D7","Pericyte"
0.508750956160846,0.186553875605587,0.13,0.11,1,"Pam","D7","Pericyte"
0.508764075761262,-0.412075811663713,0.091,0.105,1,"Hnrnpc","D7","Pericyte"
0.509577373998233,0.0455115616638679,0.107,0.088,1,"Kidins220","D7","Pericyte"
0.510212113992375,0.228915962620045,0.134,0.114,1,"AC149090.1","D7","Pericyte"
0.511990126384162,-0.340761574517699,0.111,0.127,1,"Cnksr2","D7","Pericyte"
0.514086897398137,-0.169416129743448,0.322,0.325,1,"Ckb","D7","Pericyte"
0.5171739452934,-0.227721915077974,0.098,0.114,1,"Eif4g2","D7","Pericyte"
0.517586322765432,-0.237020099708318,0.218,0.232,1,"Nlgn1","D7","Pericyte"
0.519532002669242,-0.306000967695186,0.143,0.158,1,"Scd2","D7","Pericyte"
0.522210736273769,-0.0487842573819413,0.202,0.167,1,"Ppm1e","D7","Pericyte"
0.52248136191448,0.197422931551196,0.111,0.092,1,"Dock7","D7","Pericyte"
0.523948568394506,-0.216481686555253,0.15,0.167,1,"Mef2a","D7","Pericyte"
0.52496148617941,0.128656370362515,0.137,0.114,1,"Trpm7","D7","Pericyte"
0.525742550669104,-0.269675877822712,0.094,0.11,1,"Cplx2","D7","Pericyte"
0.528251816993683,-0.270486872293273,0.098,0.114,1,"Ncoa1","D7","Pericyte"
0.528700163563308,-0.43354890518452,0.088,0.101,1,"Smg1","D7","Pericyte"
0.529277663352408,-0.286381149527843,0.094,0.11,1,"Akap11","D7","Pericyte"
0.532033960544019,0.119083042657532,0.13,0.11,1,"Dync1h1","D7","Pericyte"
0.533053699081115,-0.382419616089913,0.091,0.105,1,"Pds5a","D7","Pericyte"
0.534634504608777,0.167675288350373,0.121,0.101,1,"Arid1a","D7","Pericyte"
0.535119126531268,0.112342735945697,0.111,0.092,1,"Syp","D7","Pericyte"
0.535545097943259,0.0909560085560055,0.485,0.412,1,"Foxp1","D7","Pericyte"
0.536623090581442,0.11801639018278,0.13,0.11,1,"Pcsk2","D7","Pericyte"
0.537530491237565,0.138533456335687,0.101,0.083,1,"Arpp19","D7","Pericyte"
0.539844948938422,-0.174152251529067,0.143,0.162,1,"Atp5b","D7","Pericyte"
0.540343807147645,-0.266956887288277,0.13,0.145,1,"Stmn2","D7","Pericyte"
0.5421268378796,0.0721365656372606,0.244,0.211,1,"Nsd1","D7","Pericyte"
0.542349359742912,-0.199213311635563,0.111,0.127,1,"Dnajb6","D7","Pericyte"
0.543856746721709,0.0897873763889394,0.326,0.285,1,"Sept7","D7","Pericyte"
0.544489514464938,0.0373208871666706,0.107,0.088,1,"Lrrk1","D7","Pericyte"
0.54474160349627,-0.269841885799707,0.13,0.145,1,"Rps27a","D7","Pericyte"
0.545564643610278,-0.284018880160412,0.117,0.132,1,"Rps12","D7","Pericyte"
0.545836548776091,0.140460879490362,0.143,0.123,1,"Ssbp2","D7","Pericyte"
0.549661679970842,0.143843899787789,0.114,0.096,1,"Ube2b","D7","Pericyte"
0.553973577026656,0.0435755766560844,0.27,0.232,1,"Nrg3","D7","Pericyte"
0.559097052390554,0.0981872451268031,0.163,0.14,1,"Hip1","D7","Pericyte"
0.561942292681536,0.0843987980698462,0.15,0.127,1,"Cdk14","D7","Pericyte"
0.562448915346859,0.0260142890592463,0.238,0.202,1,"Klf12","D7","Pericyte"
0.563127937546415,-0.285534837128773,0.101,0.114,1,"Gpbp1","D7","Pericyte"
0.563422631189745,0.338214475666857,0.101,0.088,1,"Fubp1","D7","Pericyte"
0.566529175683258,-0.0248975838502932,0.137,0.114,1,"Ubr5","D7","Pericyte"
0.567373239125802,-0.362781379980234,0.098,0.11,1,"Rpl3","D7","Pericyte"
0.570022746553,0.0723539541725804,0.134,0.114,1,"Sfpq","D7","Pericyte"
0.571059335938614,-0.175098752884097,0.153,0.171,1,"Mllt10","D7","Pericyte"
0.571519251907132,0.0435311803450005,0.254,0.219,1,"Auts2","D7","Pericyte"
0.571964756405458,-0.189284455803356,0.137,0.154,1,"Pkm","D7","Pericyte"
0.574036638337787,0.107846194868358,0.134,0.114,1,"Rrbp1","D7","Pericyte"
0.577214294636368,-0.264909974396963,0.104,0.118,1,"AW554918","D7","Pericyte"
0.577395942251653,-0.306749504694378,0.088,0.101,1,"Mecp2","D7","Pericyte"
0.579412039391265,0.0323106202140928,0.156,0.132,1,"Anks1b","D7","Pericyte"
0.579628372371071,0.193307188427376,0.13,0.114,1,"Myo9a","D7","Pericyte"
0.580007290544435,-0.200928894093569,0.251,0.254,1,"Sept4","D7","Pericyte"
0.580673727984204,-0.24439594200466,0.14,0.154,1,"Macrod2","D7","Pericyte"
0.584095660847813,0.0232671873062038,0.192,0.162,1,"Ednra","D7","Pericyte"
0.586423867680313,-0.336580214134429,0.098,0.11,1,"Cdc37l1","D7","Pericyte"
0.589572798557161,-0.235002445326084,0.163,0.175,1,"Atp5h","D7","Pericyte"
0.59233537663295,-0.179326850727674,0.134,0.149,1,"Itgb1","D7","Pericyte"
0.594905738271854,0.136832983340769,0.107,0.092,1,"Btbd7","D7","Pericyte"
0.596294374547112,-0.439263867137964,0.104,0.114,1,"Tspan7","D7","Pericyte"
0.596757208175083,-0.354033365991498,0.107,0.118,1,"Ptms","D7","Pericyte"
0.596935354512567,-0.254889021486489,0.176,0.184,1,"Mt1","D7","Pericyte"
0.598136026500532,0.149327192173804,0.14,0.123,1,"Rbm26","D7","Pericyte"
0.599128226400181,0.0689730718902246,0.313,0.276,1,"Nrxn3","D7","Pericyte"
0.59937071486889,-0.354845367127752,0.094,0.105,1,"Myo6","D7","Pericyte"
0.601940878788422,0.0261783450218447,0.329,0.281,1,"Pcdh9","D7","Pericyte"
0.602245839488644,-0.00110224194574826,0.114,0.096,1,"Tom1l2","D7","Pericyte"
0.60236896246575,-0.217897446211531,0.143,0.158,1,"Baz2b","D7","Pericyte"
0.603418069788511,-0.120662441019395,0.16,0.18,1,"Rps15","D7","Pericyte"
0.605016646500888,-0.295707528650689,0.098,0.11,1,"Sh3kbp1","D7","Pericyte"
0.608749697015767,-0.280752644722033,0.163,0.171,1,"Camk2a","D7","Pericyte"
0.609715775080079,0.111861315122621,0.72,0.623,1,"Pitpnc1","D7","Pericyte"
0.609867975334877,0.018181807485999,0.189,0.162,1,"Pde1a","D7","Pericyte"
0.610269596537046,-0.235275092308806,0.098,0.11,1,"Rab3a","D7","Pericyte"
0.610864420246731,0.0746666105869407,0.205,0.18,1,"Rbfox2","D7","Pericyte"
0.612936241488788,0.0662400321159873,0.225,0.197,1,"Rtn3","D7","Pericyte"
0.613662892399801,9.02529895594473e-05,0.143,0.123,1,"Prkca","D7","Pericyte"
0.61377904984903,-0.105493693897606,0.371,0.373,1,"Rbfox1","D7","Pericyte"
0.61506118201681,0.0917881375074807,0.16,0.14,1,"Rpl24","D7","Pericyte"
0.61555199957026,0.00923738563955889,0.114,0.096,1,"Mbtd1","D7","Pericyte"
0.61692497221322,-0.299438350087049,0.094,0.105,1,"Arfgef1","D7","Pericyte"
0.617023514216606,-0.0966071889188299,0.101,0.083,1,"Lrp1","D7","Pericyte"
0.617160260124864,0.1433341152813,0.153,0.136,1,"Arih1","D7","Pericyte"
0.61854000884706,-0.350551127253249,0.124,0.132,1,"Atp2c1","D7","Pericyte"
0.624626904172244,-0.259586788199111,0.094,0.105,1,"Spop","D7","Pericyte"
0.626352248789458,-0.0859194458829136,0.166,0.184,1,"Snrnp70","D7","Pericyte"
0.626375578861846,0.0536508908643789,0.267,0.237,1,"Fbxl17","D7","Pericyte"
0.626440028841308,0.205124481982208,0.101,0.088,1,"Pum1","D7","Pericyte"
0.627282322553435,0.0473148707887701,0.137,0.118,1,"Zranb2","D7","Pericyte"
0.627561305605021,-0.166086417173482,0.114,0.127,1,"Rb1","D7","Pericyte"
0.628443576994686,-0.181444512609487,0.127,0.14,1,"H3f3b","D7","Pericyte"
0.629229780653421,-0.238578589929846,0.111,0.123,1,"Tef","D7","Pericyte"
0.629446460359019,0.11479171506329,0.277,0.254,1,"Adap2os","D7","Pericyte"
0.629761604853875,-0.265618827139086,0.127,0.136,1,"Cnot4","D7","Pericyte"
0.630773438802804,-0.34944273660693,0.091,0.101,1,"Rpl32","D7","Pericyte"
0.631092088529426,-0.227850431706162,0.147,0.158,1,"Fam155a","D7","Pericyte"
0.633638077160961,-0.0661985085468948,0.476,0.478,1,"Lsamp","D7","Pericyte"
0.633709149936916,-0.0954904155675664,0.45,0.43,1,"Slc6a20a","D7","Pericyte"
0.635170095898459,0.0408391470723259,0.306,0.272,1,"Rere","D7","Pericyte"
0.636307088922542,-0.286535535225253,0.091,0.101,1,"Cspp1","D7","Pericyte"
0.636472846591249,-0.214497484150894,0.111,0.123,1,"Rps18","D7","Pericyte"
0.637455777743221,0.210754994047583,0.117,0.105,1,"Syn2","D7","Pericyte"
0.641349966138417,-0.240409714966693,0.104,0.114,1,"Hnrnpr","D7","Pericyte"
0.642876005687594,-0.0999255479582093,0.251,0.268,1,"Dgkb","D7","Pericyte"
0.644741443314784,-0.0346024416300625,0.127,0.11,1,"Cemip2","D7","Pericyte"
0.647058483561354,0.0813143176365996,0.134,0.118,1,"Kcnd2","D7","Pericyte"
0.648369412028314,0.123536341310328,0.104,0.092,1,"Dnajc7","D7","Pericyte"
0.648388011485015,-0.141349074728194,0.15,0.162,1,"Herc1","D7","Pericyte"
0.648552462450943,0.230010823121685,0.117,0.105,1,"Trip12","D7","Pericyte"
0.654605141027652,-0.15185136423657,0.192,0.202,1,"Tpt1","D7","Pericyte"
0.654936386795443,-0.25774366032078,0.137,0.145,1,"Ube3a","D7","Pericyte"
0.655031809858268,0.094558616345886,0.101,0.088,1,"Cadm1","D7","Pericyte"
0.657416876502521,-0.21560468853675,0.094,0.105,1,"Scn2a","D7","Pericyte"
0.660970993438435,0.152487813892963,0.104,0.092,1,"Rnf150","D7","Pericyte"
0.662815777196684,-0.0599437528857438,0.137,0.118,1,"Rpl12","D7","Pericyte"
0.663392171846062,-0.0858194804789503,0.134,0.114,1,"Gatm","D7","Pericyte"
0.663562966946065,-0.022840468094103,0.14,0.123,1,"Gpm6b","D7","Pericyte"
0.66386974696234,-0.112330384471859,0.098,0.11,1,"Oaz2","D7","Pericyte"
0.664219377434609,-0.106165316168498,0.107,0.118,1,"Mat2a","D7","Pericyte"
0.665990679414256,0.104524839270193,0.156,0.14,1,"Lingo2","D7","Pericyte"
0.666778012293872,-0.0312245718290427,0.117,0.101,1,"Cox6b1","D7","Pericyte"
0.670485901879338,0.124511394538246,0.104,0.092,1,"Tnpo1","D7","Pericyte"
0.674530217452247,-0.461089328453577,0.117,0.123,1,"Ywhab","D7","Pericyte"
0.678188727554613,-0.0891392013390075,0.394,0.382,1,"Cst3","D7","Pericyte"
0.678411357690505,0.0776926408425453,0.173,0.158,1,"Exoc6b","D7","Pericyte"
0.678728870994986,0.0313419546491343,0.143,0.127,1,"Cask","D7","Pericyte"
0.680070529050026,-0.227690479613406,0.104,0.114,1,"Chd3","D7","Pericyte"
0.680807253953571,-0.00634224512692483,0.13,0.114,1,"Vsnl1","D7","Pericyte"
0.683323433753246,-0.0446920236567748,0.101,0.088,1,"Mpc1","D7","Pericyte"
0.684290232382378,0.0235965737474555,0.143,0.127,1,"Lamc3","D7","Pericyte"
0.684857495302761,0.0443438642622215,0.104,0.092,1,"Pibf1","D7","Pericyte"
0.685504154809548,-0.014661258846139,0.248,0.215,1,"Rbm39","D7","Pericyte"
0.688375565162025,0.153701959579847,0.117,0.105,1,"Sorbs2","D7","Pericyte"
0.688852207318588,-0.107876185695997,0.117,0.101,1,"Nck2","D7","Pericyte"
0.689445942946242,-0.16384068839615,0.091,0.101,1,"Ssb","D7","Pericyte"
0.689507069920902,-0.175973215902765,0.251,0.25,1,"Phactr1","D7","Pericyte"
0.690112670530666,-0.205011202856554,0.169,0.175,1,"Arid1b","D7","Pericyte"
0.690854552274345,0.0676318735939527,0.114,0.101,1,"Sipa1l1","D7","Pericyte"
0.691755766098844,-0.147200231876979,0.241,0.246,1,"Bcas3","D7","Pericyte"
0.691812252844819,-0.222865741085959,0.195,0.197,1,"Prex2","D7","Pericyte"
0.6931889555332,-0.246216269044676,0.121,0.127,1,"Zmynd8","D7","Pericyte"
0.697238815192215,-0.0450383962659565,0.111,0.096,1,"Znrf3","D7","Pericyte"
0.700148301163981,-0.165326522808289,0.104,0.114,1,"Rab2a","D7","Pericyte"
0.701191115519975,-0.13155072620115,0.117,0.127,1,"Pura","D7","Pericyte"
0.704453465839195,0.110283288198357,0.107,0.096,1,"Ehmt1","D7","Pericyte"
0.705119125016744,-0.189704242958385,0.218,0.224,1,"Itm2b","D7","Pericyte"
0.707757941454652,-0.192491992837632,0.107,0.092,1,"Atp6v0a1","D7","Pericyte"
0.70990884960792,0.0624513719600248,0.251,0.228,1,"Mllt3","D7","Pericyte"
0.712447817149979,0.138950081093234,0.111,0.101,1,"Tbc1d5","D7","Pericyte"
0.712737673922101,0.0299332029878852,0.137,0.123,1,"Gm14964","D7","Pericyte"
0.713055902440404,0.0252690511764981,0.13,0.145,1,"Atp5a1","D7","Pericyte"
0.713800642471448,-0.316007642980155,0.117,0.123,1,"Ece1","D7","Pericyte"
0.714917074973295,-0.151363307946241,0.231,0.232,1,"Fus","D7","Pericyte"
0.716202644352179,0.16533470884903,0.137,0.127,1,"Grin2a","D7","Pericyte"
0.719545784410903,-0.282904186056448,0.104,0.11,1,"Ankrd44","D7","Pericyte"
0.719946041105368,0.0239072429376452,0.137,0.123,1,"Ubr3","D7","Pericyte"
0.721361388549036,-0.223085898170123,0.111,0.118,1,"Ptpra","D7","Pericyte"
0.724267912224914,0.0551668787061965,0.205,0.184,1,"Gcnt2","D7","Pericyte"
0.726715649583536,-0.116371138139667,0.309,0.298,1,"Nedd4l","D7","Pericyte"
0.730693307549615,-0.0290414223114399,0.466,0.443,1,"Slc38a11","D7","Pericyte"
0.733434866917427,0.12603776854981,0.101,0.092,1,"Akap6","D7","Pericyte"
0.734831641440162,-0.123409200025646,0.121,0.105,1,"Med13l","D7","Pericyte"
0.739969031113694,-0.0120140912075093,0.117,0.105,1,"Sh3d19","D7","Pericyte"
0.740072657661919,0.0641731018631471,0.101,0.092,1,"Stx16","D7","Pericyte"
0.740415502525748,0.0415551089160777,0.71,0.649,1,"Cald1","D7","Pericyte"
0.743478919493477,-0.0804339776533132,0.205,0.215,1,"Ptpn9","D7","Pericyte"
0.743743465991834,-0.00485163846646919,0.192,0.175,1,"Prkcb","D7","Pericyte"
0.745490487255688,-0.352787047224619,0.101,0.105,1,"Gm26632","D7","Pericyte"
0.749614604357806,-0.10630439874797,0.176,0.184,1,"Rgs4","D7","Pericyte"
0.75072979142222,-0.0594650406461059,0.482,0.452,1,"Meg3","D7","Pericyte"
0.751291376551305,-0.0897306248473804,0.117,0.127,1,"Psip1","D7","Pericyte"
0.751711455565526,-0.123424404086415,0.104,0.092,1,"Atad2b","D7","Pericyte"
0.752062471387546,0.0159003463431477,0.228,0.206,1,"Tbc1d1","D7","Pericyte"
0.752429760383834,0.0710525905122563,0.228,0.215,1,"Gab1","D7","Pericyte"
0.753072603642485,-0.176458682259654,0.238,0.228,1,"Atp6v0c","D7","Pericyte"
0.753610410312082,-0.126359846516502,0.277,0.272,1,"Ptk2","D7","Pericyte"
0.754016435437578,-0.186236869642497,0.121,0.127,1,"Hlf","D7","Pericyte"
0.75530007247123,-0.00569934869228161,0.498,0.452,1,"Sptbn1","D7","Pericyte"
0.755914368577305,-0.126289369222023,0.094,0.101,1,"Ywhaq","D7","Pericyte"
0.757979394487988,-0.0196385791248299,0.479,0.447,1,"Dmd","D7","Pericyte"
0.758239983969636,-0.133921630935436,0.098,0.105,1,"Prrc2b","D7","Pericyte"
0.758827035539199,-0.118351865612514,0.202,0.206,1,"Atp2a2","D7","Pericyte"
0.761522437392568,-0.0446243660981858,0.127,0.114,1,"Nid1","D7","Pericyte"
0.762621919444596,0.0473246143251895,0.199,0.184,1,"Ktn1","D7","Pericyte"
0.764078682512157,-0.0327748596906263,0.186,0.167,1,"Zic4","D7","Pericyte"
0.764293995813608,0.0735186905844427,0.101,0.092,1,"Serinc3","D7","Pericyte"
0.765986705649207,0.00268735690268507,0.264,0.237,1,"Chd9","D7","Pericyte"
0.767198689438414,0.0535398874640998,0.173,0.158,1,"Adcy9","D7","Pericyte"
0.769071841695831,-0.21423842732627,0.104,0.11,1,"Snd1","D7","Pericyte"
0.769879050042478,-0.176916801921656,0.104,0.11,1,"Dennd5b","D7","Pericyte"
0.771446864225326,-0.176305401580362,0.098,0.105,1,"Thy1","D7","Pericyte"
0.776740544811596,-0.0104410250524958,0.261,0.237,1,"Tnrc6b","D7","Pericyte"
0.78029081345169,-0.138591240216427,0.094,0.101,1,"Gap43","D7","Pericyte"
0.781395912218876,0.0836568692647895,0.104,0.096,1,"Hook3","D7","Pericyte"
0.782378706360426,0.120080274875726,0.107,0.101,1,"Jak1","D7","Pericyte"
0.786074493777649,-0.0215950536932497,0.111,0.101,1,"Rtf1","D7","Pericyte"
0.787566912900325,-0.300518148979907,0.098,0.101,1,"Fyn","D7","Pericyte"
0.788376342785037,0.0562542371952415,0.124,0.114,1,"Grip1","D7","Pericyte"
0.789226677697074,-0.0099053377853795,0.202,0.184,1,"Aopep","D7","Pericyte"
0.790931211295605,0.0329605011647596,0.397,0.36,1,"Rgs6","D7","Pericyte"
0.791816831910994,0.191653106894951,0.134,0.127,1,"Kcnq5","D7","Pericyte"
0.792269725134503,-0.0961841122681057,0.199,0.206,1,"Atxn1","D7","Pericyte"
0.792800689672831,-0.229263812072056,0.134,0.136,1,"Rpl37","D7","Pericyte"
0.795529964580095,-0.210387028535675,0.101,0.105,1,"March6","D7","Pericyte"
0.796601191194031,0.0283673709635046,0.368,0.342,1,"Nfia","D7","Pericyte"
0.798014649232445,-0.118251887110465,0.107,0.096,1,"Cltc","D7","Pericyte"
0.798183662015017,-0.131176560269423,0.153,0.136,1,"Usp9x","D7","Pericyte"
0.799245196091169,-0.0788162240283352,0.153,0.14,1,"Thra","D7","Pericyte"
0.799720752662594,0.0152660670504257,0.228,0.211,1,"Art3","D7","Pericyte"
0.802331511550441,-0.089489882172456,0.094,0.101,1,"Cul1","D7","Pericyte"
0.80248817567596,-0.0935217625109814,0.107,0.114,1,"Rgs7bp","D7","Pericyte"
0.805545481679816,-0.044219807569631,0.134,0.123,1,"Grb10","D7","Pericyte"
0.810636770873567,-0.131974818492542,0.163,0.167,1,"Clk1","D7","Pericyte"
0.814958344172468,0.121250276297765,0.134,0.127,1,"Mertk","D7","Pericyte"
0.815951621389393,-0.147910322337964,0.199,0.202,1,"Dleu2","D7","Pericyte"
0.816725771594438,-0.211618546299396,0.111,0.114,1,"Gabrb3","D7","Pericyte"
0.816757625487885,0.0297782346463893,0.319,0.289,1,"Tcf12","D7","Pericyte"
0.817096748685833,-0.0656140492183905,0.111,0.101,1,"Ythdc1","D7","Pericyte"
0.819584784059715,0.0057299303784053,0.147,0.158,1,"St6gal1","D7","Pericyte"
0.819663897795015,-0.255110997884763,0.163,0.162,1,"Sorbs1","D7","Pericyte"
0.819700981896787,-0.132780892235115,0.199,0.197,1,"Rpl38","D7","Pericyte"
0.8198528583445,0.0161415122608841,0.104,0.096,1,"Grk3","D7","Pericyte"
0.820846344960615,-0.0252307187335834,0.41,0.39,1,"Ppp3ca","D7","Pericyte"
0.821540322575363,-0.16692551372956,0.111,0.114,1,"Ctnna3","D7","Pericyte"
0.821892799963538,-0.0150516369357585,0.531,0.491,1,"Pde4d","D7","Pericyte"
0.821961643191738,-0.0450491787309856,0.094,0.101,1,"Uvrag","D7","Pericyte"
0.822786892634388,-0.116402665415635,0.153,0.158,1,"Rpl6","D7","Pericyte"
0.823473145721583,0.00262792402339751,0.163,0.154,1,"Dennd2a","D7","Pericyte"
0.824534927730241,0.0473527886013039,0.378,0.346,1,"Zeb1","D7","Pericyte"
0.824854401347879,-0.146114905774461,0.124,0.127,1,"Glg1","D7","Pericyte"
0.825011321380017,-0.0997527758732852,0.332,0.32,1,"Gnas","D7","Pericyte"
0.825310515318618,-0.0759929420937109,0.104,0.11,1,"Ttll7","D7","Pericyte"
0.825689723370123,-0.0178328520501168,0.186,0.171,1,"Zcchc7","D7","Pericyte"
0.827191928198681,0.0578106621195931,0.143,0.136,1,"Camta1","D7","Pericyte"
0.828940870446385,-0.0244779631082133,0.404,0.377,1,"Rapgef5","D7","Pericyte"
0.829382472605281,0.0793147736596564,0.143,0.136,1,"Mdga2","D7","Pericyte"
0.829785215263329,0.0124464272920035,0.192,0.18,1,"Cdc42bpa","D7","Pericyte"
0.832279666386552,-0.139856066161577,0.179,0.18,1,"Dach1","D7","Pericyte"
0.833881381578541,-0.0741084705822557,0.407,0.382,1,"Celf2","D7","Pericyte"
0.834123185967589,-0.153441035336322,0.147,0.149,1,"Aplp1","D7","Pericyte"
0.835042996533393,-0.114296195491951,0.169,0.171,1,"Opcml","D7","Pericyte"
0.835153416429828,0.0239798645385756,0.107,0.101,1,"Med12l","D7","Pericyte"
0.836128256933573,-0.047805178025953,0.199,0.202,1,"Sema6d","D7","Pericyte"
0.837448627305872,-0.103515340232162,0.257,0.25,1,"Atp2b1","D7","Pericyte"
0.837491049184631,-0.199187355175219,0.098,0.101,1,"Atxn2","D7","Pericyte"
0.838664459863387,-0.0902833999956973,0.303,0.294,1,"Ttc3","D7","Pericyte"
0.838860413403328,-0.0202059731984348,0.137,0.127,1,"Plxdc1","D7","Pericyte"
0.84052804236019,-0.00765923622019682,0.182,0.171,1,"Akt3","D7","Pericyte"
0.8414742382045,-0.00223627736131959,0.215,0.202,1,"Ywhae","D7","Pericyte"
0.841526063486068,-0.145375952295918,0.114,0.118,1,"Dnm1","D7","Pericyte"
0.84410845232032,-0.0301163413259893,0.192,0.175,1,"Ube2e2","D7","Pericyte"
0.844202766250459,0.0439847724137921,0.121,0.114,1,"Mapre2","D7","Pericyte"
0.8507004363777,-0.110237939695789,0.212,0.211,1,"Fgf14","D7","Pericyte"
0.851906714425623,-0.0709765229792383,0.114,0.105,1,"Ccdc88a","D7","Pericyte"
0.853291243867002,0.0614629365272719,0.101,0.096,1,"Dag1","D7","Pericyte"
0.854080463475696,0.0787584993003938,0.111,0.105,1,"Cdk17","D7","Pericyte"
0.859754480743073,0.000953854639479612,0.629,0.601,1,"Utrn","D7","Pericyte"
0.860445123674965,-0.140329174162186,0.117,0.118,1,"Bmpr1a","D7","Pericyte"
0.863621484539385,-0.222866144334654,0.117,0.118,1,"Tuba4a","D7","Pericyte"
0.863736248569184,-0.00916091216363935,0.342,0.311,1,"Abcc9","D7","Pericyte"
0.864041608718239,-0.0529498702335762,0.394,0.364,1,"Arhgap6","D7","Pericyte"
0.867047101010535,-0.0462291764111871,0.16,0.149,1,"Stag1","D7","Pericyte"
0.867455830462423,-0.0737151836361396,0.169,0.158,1,"Trpc4","D7","Pericyte"
0.869140910591201,0.0615278026153134,0.127,0.123,1,"Cox16","D7","Pericyte"
0.87684580594265,-0.028686111193359,0.14,0.132,1,"A830082K12Rik","D7","Pericyte"
0.876906288321643,-0.125836392936562,0.134,0.123,1,"Atp1a3","D7","Pericyte"
0.877759036936173,-0.15089746812705,0.104,0.105,1,"Numb","D7","Pericyte"
0.878390274907669,0.0446635543790186,0.186,0.18,1,"Grin2b","D7","Pericyte"
0.879184464237486,-0.140987650081225,0.104,0.096,1,"Hsp90b1","D7","Pericyte"
0.880277575397908,-0.107938070062982,0.107,0.101,1,"Esyt2","D7","Pericyte"
0.881575973291728,0.0129870574299003,0.143,0.136,1,"Kmt2c","D7","Pericyte"
0.881869299432892,-0.0582698959962589,0.117,0.11,1,"Zfp950","D7","Pericyte"
0.881957275712992,-0.0304958252610525,0.107,0.101,1,"Tmod2","D7","Pericyte"
0.884718589176556,-0.177984138230585,0.182,0.175,1,"Wls","D7","Pericyte"
0.885779352826473,-0.107710668157715,0.208,0.206,1,"Slc16a12","D7","Pericyte"
0.886354899807431,-0.135627789069152,0.098,0.101,1,"Senp6","D7","Pericyte"
0.887122763130606,-0.00466675992699761,0.235,0.224,1,"Arhgef12","D7","Pericyte"
0.88909022213464,-0.0113260626334277,0.134,0.127,1,"Tmem131","D7","Pericyte"
0.892333326908001,-0.085685474237212,0.13,0.123,1,"Rab6b","D7","Pericyte"
0.892854475052716,-0.233081607763582,0.101,0.101,1,"Gpx4","D7","Pericyte"
0.893106018930525,-0.0258856350928829,0.13,0.123,1,"Pcsk1n","D7","Pericyte"
0.894364660635447,-0.0529204545927517,0.124,0.127,1,"Dync1i2","D7","Pericyte"
0.896602044600051,-0.0513645072998168,0.156,0.158,1,"Pcm1","D7","Pericyte"
0.897989171918857,-0.239352769391202,0.101,0.101,1,"Bptf","D7","Pericyte"
0.899284367158946,0.0345679799794958,0.723,0.689,1,"Zbtb20","D7","Pericyte"
0.899624764574693,-0.141063844892443,0.107,0.101,1,"Sst","D7","Pericyte"
0.900530352079723,-0.0985357230037158,0.163,0.162,1,"Serinc1","D7","Pericyte"
0.903491239516332,0.0496705976120824,0.104,0.101,1,"Slc8a1","D7","Pericyte"
0.90508980482462,0.0204186976317977,0.111,0.114,1,"Asap2","D7","Pericyte"
0.90662885536724,-0.0798666430876853,0.218,0.215,1,"Rock2","D7","Pericyte"
0.907025229749954,-0.0900924921149433,0.248,0.228,1,"Carmn","D7","Pericyte"
0.90795985133231,0.0252234984939841,0.124,0.118,1,"Grm5","D7","Pericyte"
0.911827111176903,0.00160833660882709,0.101,0.096,1,"Mier1","D7","Pericyte"
0.912123903995112,0.124270656729863,0.107,0.105,1,"Dlg1","D7","Pericyte"
0.912631184587241,-0.0273372942450014,0.235,0.224,1,"Hnrnpa2b1","D7","Pericyte"
0.913628867641133,-0.112499833881592,0.111,0.105,1,"Dab2ip","D7","Pericyte"
0.915291528256813,-0.0923974880631537,0.107,0.11,1,"Rsrc1","D7","Pericyte"
0.918186915557837,-0.0547041161826629,0.104,0.105,1,"Nedd8","D7","Pericyte"
0.919760687870921,-0.156719433723668,0.15,0.149,1,"Susd6","D7","Pericyte"
0.920143678757298,-0.109532242707283,0.173,0.162,1,"P2ry14","D7","Pericyte"
0.9219458054822,-0.0197289773663476,0.107,0.11,1,"Trio","D7","Pericyte"
0.922314258494822,0.105229391019479,0.124,0.123,1,"Bclaf1","D7","Pericyte"
