"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
9.59082425716241e-64,0.822066186718256,0.821,0.666,1.58632233213466e-59,"Ccdc141"
3.95770154948671e-63,0.818330087576862,0.767,0.651,6.54603836285102e-59,"Sema7a"
8.80111083021389e-10,0.811643503729131,0.156,0.091,1.45570373131738e-05,"Stra6"
1.52373540943037e-26,0.805654886988889,0.392,0.24,2.52025836719783e-22,"Kbtbd11"
6.91604625295416e-20,0.803873528035751,0.39,0.266,1.14391405023862e-15,"Rab11fip1"
1.63100150442897e-50,0.797933986968809,0.734,0.598,2.69767648832552e-46,"Mxd4"
3.01221239535034e-13,0.797132926205405,0.184,0.1,4.98219930190946e-09,"4430402I18Rik"
5.46099013256986e-28,0.79419219797311,0.56,0.422,9.03247767927055e-24,"Synm"
8.935332906492e-14,0.79367766505178,0.327,0.228,1.47790406273378e-09,"Cdc14a"
3.40084497186952e-08,0.788353042355529,0.163,0.104,0.000562499758347218,"Bhlhb9"
8.92316624607553e-24,0.785010681892094,0.503,0.376,1.47589169710089e-19,"Gstm1"
1.67414823733477e-10,0.783075947243343,0.239,0.162,2.76904118455171e-06,"Rin3"
4.80475798950412e-84,0.779718414833362,0.86,0.746,7.94706971463982e-80,"Sgms1"
1.79865299146418e-53,0.777705537691306,0.738,0.587,2.97497204788175e-49,"Atp10a"
8.92602209764019e-13,0.775439973518873,0.266,0.174,1.47636405494969e-08,"Dcbld2"
6.26147564575095e-70,0.771779899650009,0.865,0.775,1.03564807180721e-65,"Igf1r"
2.54080424633339e-26,0.766695882943723,0.583,0.467,4.20249022343543e-22,"Ccny"
3.86884910787455e-43,0.760973094495296,0.773,0.68,6.3990764244245e-39,"Ndrg1"
4.35515393703952e-11,0.760123522407913,0.362,0.284,7.20342461186337e-07,"Stt3b"
1.12351296085558e-24,0.759016019350675,0.531,0.41,1.85829043725513e-20,"Grasp"
9.85217425310998e-09,0.758570028527271,0.273,0.205,0.000162954962146439,"Inpp5k"
2.42537029340211e-18,0.757636774331939,0.421,0.3,4.01156246528709e-14,"Rasgrp2"
1.20708512703991e-06,0.753349473813718,0.194,0.139,0.0199651880012401,"Ssx2ip"
4.43803588384397e-10,0.743360327158469,0.22,0.146,7.34051135187793e-06,"Ccp110"
1.25913288759554e-07,0.733807062101296,0.265,0.203,0.00208260579608303,"Rbms2"
4.24868803567354e-11,0.733189328781976,0.319,0.24,7.02733001100404e-07,"Eftud2"
9.14084651106034e-46,0.732221593594441,0.746,0.6,1.51189601292938e-41,"Ppfibp1"
3.54737343699291e-12,0.724585134170925,0.364,0.278,5.86735566478627e-08,"Amotl2"
6.12235171745101e-11,0.723718108904664,0.297,0.211,1.0126369740664e-06,"Sort1"
1.28373230548338e-09,0.722695705815532,0.341,0.266,2.12329323326951e-05,"Rnf103"
5.13779129872197e-09,0.721265656822545,0.296,0.223,8.49790680808614e-05,"Bnip3"
2.69166118144884e-13,0.719287907403259,0.341,0.245,4.45200759411638e-09,"Max"
4.94962907045848e-25,0.718723091246298,0.55,0.419,8.18668648253833e-21,"Fzd4"
7.86763607463829e-18,0.714701191391049,0.415,0.302,1.30130700674517e-13,"Susd6"
1.11486238901337e-22,0.707489713291152,0.52,0.398,1.84398239142812e-18,"Pik3ip1"
2.81059184049387e-63,0.705012949690553,0.916,0.86,4.64871890417686e-59,"Selenop"
1.90400934598887e-40,0.702870436440661,0.697,0.538,3.14923145826559e-36,"Arl4a"
2.74558936425776e-12,0.702663277592647,0.313,0.225,4.54120480848233e-08,"Plpp6"
1.91337755884044e-06,0.689639463086668,0.195,0.141,0.0316472648232208,"Coro2b"
3.84982842959549e-08,0.686169190568385,0.127,0.072,0.000636761622255095,"Gm9946"
7.4002927859645e-15,0.683205990088398,0.474,0.376,1.22400842679853e-10,"Rapgef6"
1.39365802756288e-15,0.678542254318404,0.461,0.361,2.30511037758901e-11,"Dgkh"
5.69854641107663e-10,0.677444189828051,0.248,0.172,9.42539576392075e-06,"Ddit4"
6.93800265655831e-43,0.676453345296995,0.803,0.717,1.14754563939474e-38,"Id1"
8.54125603253333e-49,0.672858221030273,0.814,0.658,1.41272374778101e-44,"Cxcl12"
4.47620787165e-25,0.671801513107867,0.606,0.482,7.40364781970911e-21,"Adipor2"
3.68893277416555e-11,0.670803818055198,0.372,0.29,6.10149480846982e-07,"Pnpla2"
5.68888506471297e-11,0.669828575666014,0.441,0.364,9.40941589703525e-07,"B4galt4"
6.30360028866044e-12,0.669078857900524,0.302,0.215,1.04261548774444e-07,"Ly75"
9.33241611476506e-18,0.657217245567492,0.43,0.306,1.54358162538214e-13,"Zic3"
1.40328300692295e-20,0.657001896246894,0.511,0.386,2.32103009345056e-16,"Fyco1"
2.52472226713435e-18,0.652520392579701,0.542,0.455,4.17589062984021e-14,"Parvb"
1.20172246272426e-27,0.646977005105495,0.686,0.598,1.98764895334593e-23,"Anxa3"
1.92106947291925e-28,0.644266882269294,0.555,0.387,3.17744890820845e-24,"Slc38a3"
2.47135960895016e-19,0.643081688833814,0.595,0.515,4.08762879320357e-15,"Rasal2"
3.53626893676222e-22,0.633239900372612,0.586,0.47,5.84898882140471e-18,"Mark3"
2.96071146052723e-10,0.631551432709893,0.309,0.229,4.89701675571203e-06,"Cln5"
4.94275613201396e-07,0.621630322017989,0.328,0.271,0.0081753186423511,"Ranbp9"
5.52792650697185e-13,0.616957863617547,0.294,0.197,9.14319044253144e-09,"Slc19a3"
2.21335919495604e-15,0.616262180911587,0.541,0.456,3.66089610845729e-11,"Nek7"
3.67631029636646e-24,0.615815770006542,0.593,0.449,6.08061723019013e-20,"Car4"
5.06598290924163e-07,0.613038787764631,0.328,0.272,0.00837913573188565,"Tle1"
3.59965673309395e-09,0.612461613674078,0.387,0.318,5.95383223653739e-05,"Med13l"
3.62619007431909e-07,0.611667661059935,0.223,0.162,0.00599771838292377,"Proser2"
1.24539011898859e-06,0.61022323940893,0.35,0.298,0.0205987525680713,"Galnt15"
1.15563271220597e-12,0.609124928889764,0.428,0.334,1.91141650598868e-08,"Svil"
2.04413166709212e-09,0.608678255686149,0.443,0.369,3.38099377737037e-05,"Phactr4"
2.81354713028691e-31,0.607666390643047,0.685,0.527,4.65360695349454e-27,"Apcdd1"
5.10991371968512e-13,0.607093349937142,0.42,0.323,8.45179729235919e-09,"Pard3"
5.70548038668451e-11,0.60518559290583,0.291,0.204,9.43686455957618e-07,"Arhgap27"
2.26848583231805e-07,0.601615905495356,0.204,0.143,0.00375207556665406,"Dapk1"
4.68955412961782e-16,0.601044055871693,0.376,0.264,7.75652253038787e-12,"Sgk1"
5.89845052414351e-16,0.599933441836453,0.601,0.523,9.75603716693337e-12,"Hipk1"
1.25979021057126e-39,0.59989304119534,0.787,0.711,2.08369300828486e-35,"Dock9"
4.35428750422895e-16,0.598439750869838,0.539,0.449,7.20199153199468e-12,"Capn2"
1.30863715200633e-10,0.597319103569468,0.271,0.191,2.16448584941847e-06,"Lgalsl"
1.28016394851647e-09,0.593186482694589,0.303,0.225,2.11739117084624e-05,"Mkrn1"
1.21224039336546e-21,0.591862031197429,0.557,0.436,2.00504561062647e-17,"Palm"
9.49043624056473e-28,0.582297216833417,0.66,0.544,1.56971815418941e-23,"Kank3"
9.81317893298506e-47,0.582264201502387,0.842,0.739,1.62309979551573e-42,"Slc39a10"
2.54073893478956e-08,0.576882857653775,0.26,0.189,0.000420238219814193,"Paqr7"
1.77256318908020e-09,0.572553958470716,0.38,0.312,2.93181951473864e-05,"Epb41"
2.33979996675475e-16,0.567422147704574,0.466,0.357,3.87002914501235e-12,"Extl3"
7.11707940724045e-16,0.564265437967249,0.582,0.495,1.17716493395757e-11,"Arap2"
2.08749080446866e-17,0.562440345225206,0.475,0.349,3.45270979059117e-13,"Tiam1"
3.73988230620428e-14,0.553961592559554,0.517,0.419,6.18576533446189e-10,"Mindy2"
4.62010489615095e-07,0.550420064876103,0.322,0.254,0.00764165349823367,"Eps8"
4.26597691796267e-09,0.549683143458221,0.382,0.309,7.05592582231026e-05,"Gltp"
9.41848949084355e-11,0.549514236939493,0.471,0.393,1.55781816178552e-06,"Ick"
2.13138218796145e-15,0.543844137941071,0.603,0.522,3.52530613888824e-11,"Ralbp1"
1.31975110004003e-09,0.542534750413852,0.417,0.33,2.18286831946622e-05,"Itpr2"
4.00750105772594e-29,0.542135401220074,0.77,0.677,6.6284067494787e-25,"S1pr1"
7.80396285347244e-19,0.538963137827903,0.619,0.53,1.29077545596434e-14,"Klf13"
1.97689692620713e-27,0.537073267085963,0.765,0.675,3.26978751594659e-23,"Hspb1"
5.98464199905447e-10,0.531636106420403,0.46,0.39,9.89859786643609e-06,"Zfp366"
2.61063095348276e-10,0.531614412238111,0.327,0.237,4.31798359706048e-06,"Nkd1"
1.92123873114117e-17,0.521606442996695,0.607,0.503,3.1777288613075e-13,"Rhob"
4.06402979979276e-16,0.515124494247078,0.564,0.458,6.72190528885723e-12,"Tmem204"
5.30311971999613e-44,0.51295088992422,0.903,0.806,8.77136001687361e-40,"Spock2"
4.33840554879067e-23,0.51287525008109,0.586,0.456,7.17572277769976e-19,"Akap12"
1.45761439737565e-17,0.510173660737535,0.611,0.52,2.41089421325933e-13,"Wfdc1"
3.34279621797852e-36,0.507070444004781,0.754,0.638,5.52898494453648e-32,"Nfkbia"
5.33185764111544e-07,0.505572368196446,0.334,0.272,0.00881889253840493,"Sgms2"
6.54752337337565e-15,0.504327403665345,0.551,0.458,1.08296036595633e-10,"Mindy1"
7.48567988546123e-10,0.503162842916314,0.392,0.316,1.23813145305529e-05,"Sdc3"
2.33832083893485e-08,0.501575897514824,0.431,0.368,0.000386758266759824,"Ak3"
1.51345408263797e-16,0.500862540445164,0.606,0.505,2.5032530526832e-12,"Srarp"
2.44954831379037e-07,0.500709771193191,0.204,0.14,0.00405155291100927,"Hrct1"
