"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00174368743318059,-0.58285810357845,0.082,0.111,1,"Lrpprc"
5.05349410145309e-06,-0.582974594726331,0.066,0.106,0.0835847924380341,"Bahcc1"
7.31123740915173e-06,-0.585387971399807,0.091,0.135,0.12092786674737,"Snhg12"
1.9930806474044e-11,-0.587260315361375,0.142,0.225,3.29655539080688e-07,"Mybbp1a"
9.46691287496565e-05,-0.592836357918265,0.101,0.141,1,"Ino80e"
4.41136156185035e-05,-0.59317441558636,0.082,0.121,0.729639202330049,"Pfkp"
5.55895360561899e-09,-0.593970379009878,0.202,0.28,9.19450926369381e-05,"Tmbim1"
4.42375387611069e-09,-0.594610249410945,0.145,0.213,7.31688891108708e-05,"Stmn2"
0.0355308813183279,-0.59476873676137,0.09,0.11,1,"Mrps6"
4.42869102081666e-08,-0.595346207632976,0.109,0.168,0.000732505494843075,"Avpi1"
6.15597356477178e-08,-0.598783909801205,0.124,0.184,0.00101819802761325,"Pdgfa"
6.5903586019321e-05,-0.599762305039144,0.271,0.323,1,"Adamts1"
0.00846978279177099,-0.599940256880282,0.082,0.106,1,"Dpp3"
0.000101603695842089,-0.60006981034818,0.082,0.118,1,"Hfe"
1.33275308732038e-05,-0.603302718662442,0.207,0.259,0.220437360642791,"Rgl1"
5.90772577750173e-11,-0.603910160222424,0.315,0.404,9.77137843598787e-07,"Pdcd4"
1.68082102873431e-06,-0.6044935266383,0.123,0.175,0.0278007798152655,"Prcp"
5.85893645351951e-11,-0.604637558130455,0.155,0.235,9.69068089412128e-07,"Agtrap"
0.029510216869084,-0.605084323195962,0.082,0.101,1,"Slc22a15"
0.00589713192408247,-0.605444306689089,0.077,0.101,1,"Dalrd3"
0.00102957878885088,-0.605919725176235,0.079,0.109,1,"Sh3kbp1"
6.37404375781567e-05,-0.606431994871045,0.085,0.124,1,"Pnpt1"
4.68521549875899e-09,-0.607009361847303,0.163,0.236,7.74934643494737e-05,"Gm47283"
2.16003605377382e-07,-0.608098793750654,0.149,0.21,0.0035726996329419,"AU020206"
5.31934912085576e-06,-0.609285268988481,0.164,0.218,0.0879820344589543,"Ier5l"
9.32181478206004e-54,-0.611905328772077,0.762,0.853,1.54182816495273e-49,"Ifitm3"
1.24259327001913e-06,-0.612720604864432,0.152,0.208,0.0205524926861164,"Prr5l"
7.7029711506086e-05,-0.614301020433054,0.08,0.117,1,"Il17ra"
1.58372020592234e-25,-0.617061818421591,0.286,0.439,2.61947322059555e-21,"Rapgef5"
6.30156729762075e-06,-0.617642124352017,0.092,0.137,0.104227923102647,"Rnf31"
4.5822553668802e-07,-0.620059474657067,0.238,0.297,0.00757905037681985,"Ctsc"
1.01251631109714e-05,-0.623414834031602,0.083,0.125,0.167470197855467,"Igf2r"
7.52364048097786e-10,-0.624852182720636,0.119,0.188,1.24441013555374e-05,"Spns2"
7.5595211371033e-11,-0.625273190502931,0.197,0.283,1.25034479607689e-06,"Stat2"
7.74324066382598e-10,-0.626388814394486,0.091,0.155,1.28073200579682e-05,"Itga5"
2.89823333433152e-20,-0.626774742126395,0.376,0.506,4.79367793498433e-16,"Tapbp"
0.000471485484090045,-0.631379068785639,0.086,0.12,1,"Nifk"
1.6255646449025e-14,-0.634596260338969,0.077,0.154,2.68868392266873e-10,"Emp1"
3.5725906861099e-07,-0.63546122006741,0.1,0.154,0.00590906499482578,"Odc1"
6.43296700188822e-07,-0.635665783812002,0.154,0.213,0.0106401274211231,"Mapk12"
1.37823633361397e-05,-0.637745599495393,0.22,0.271,0.22796028957975,"Flrt2"
1.36415248920855e-16,-0.638998351823383,0.388,0.501,2.25630821715094e-12,"Sema6a"
0.000118499634895546,-0.640261772009307,0.272,0.317,1,"Apod"
1.51929863182758e-08,-0.640319453365827,0.153,0.221,0.000251291993704281,"Stab1"
7.0681767474951e-06,-0.640374675385368,0.16,0.211,0.116907643403569,"Rsad2"
4.23218483709446e-08,-0.641765300144599,0.174,0.241,0.000700003372055424,"Ppp1r15a"
2.22105622148262e-06,-0.642471823609355,0.121,0.171,0.0367362699033225,"Maob"
3.02469870177004e-11,-0.644307356815273,0.57,0.626,5.00285165272765e-07,"Ltbp4"
1.24766372728664e-06,-0.644999395436451,0.09,0.137,0.0206363580493211,"Hmgn3"
4.28794658530748e-16,-0.649658301013503,0.291,0.402,7.09226365209857e-12,"AW112010"
2.06291345129931e-08,-0.649929062640235,0.173,0.24,0.000341205884844905,"Endod1"
3.91931057487166e-05,-0.650974659950288,0.079,0.116,0.648253969083773,"Kank1"
0.000172304915645718,-0.651310020827828,0.128,0.169,1,"Nceh1"
6.02820163276878e-11,-0.652534239072798,0.147,0.226,9.97064550059956e-07,"Rtp4"
4.10276256831879e-14,-0.654687216931531,0.277,0.38,6.78596928799928e-10,"Tmem176b"
1.28510754357594e-06,-0.655380303114062,0.189,0.247,0.021255678770746,"Hist1h2bc"
6.50583531421883e-07,-0.655434370933256,0.107,0.159,0.010760651609718,"Ddx60"
3.40690483815042e-05,-0.657350294313187,0.098,0.138,0.563502060230079,"Ramp3"
4.42184559704678e-07,-0.658878513590177,0.129,0.185,0.00731373261751537,"Il2rg"
9.18208598701256e-09,-0.659688667939353,0.259,0.333,0.000151871702225188,"Emp2"
1.11863116422273e-06,-0.660273061578576,0.184,0.244,0.018502159456244,"Eps8l2"
3.80403252759583e-09,-0.662990518519964,0.134,0.201,6.2918698006435e-05,"Slc48a1"
7.51356792976931e-07,-0.665699979280683,0.062,0.104,0.0124274413558384,"Ifit3b"
1.66373262772507e-05,-0.666171825511493,0.097,0.14,0.275181376625727,"Insig1"
1.20868913812857e-06,-0.666199417359214,0.072,0.117,0.0199917183446466,"Slc22a5"
2.40550250434788e-14,-0.668926687727642,0.195,0.294,3.97870114219139e-10,"Tnfrsf1a"
1.38678435219376e-05,-0.669168958624457,0.098,0.142,0.229374131852849,"Unc13c"
1.44646623816337e-06,-0.672559853334305,0.083,0.128,0.0239245515792221,"Sms"
1.41016147865794e-14,-0.673109469851676,0.161,0.259,2.33240708570023e-10,"Tmem88"
1.42614084033932e-09,-0.673492864690675,0.102,0.166,2.35883694992123e-05,"Rps6ka5"
5.34924790470154e-05,-0.674246035027411,0.066,0.1,0.884765603437634,"AI506816"
2.2239229829513e-13,-0.679008912265249,0.543,0.624,3.67836861380146e-09,"Mef2c"
1.5766137770277e-23,-0.682291896256797,0.427,0.557,2.60771918720381e-19,"Calcrl"
1.11407921686721e-07,-0.685209874142916,0.113,0.171,0.00184268702469836,"Ankrd33b"
1.31855333087065e-12,-0.685842937566473,0.411,0.494,2.18088720926006e-08,"Cfh"
2.19728815831362e-10,-0.686749205242748,0.093,0.157,3.63431461385073e-06,"Lrg1"
