"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.37538992287728e-20,-0.515167725500481,1,0.998,1.57634208821656e-15,"mt-Atp6"
6.41170386519286e-07,-0.524223022195062,0.206,0.312,0.0137037346710767,"Ralbp1"
9.91083914948598e-08,-0.526753119413408,0.185,0.297,0.00211824365141964,"Smap1"
3.10594333832775e-08,-0.532389212306792,0.18,0.295,0.000663833269700789,"Phf3"
7.00105821043212e-08,-0.532868538199102,0.189,0.299,0.00149633617131566,"Shisa5"
1.38490410889502e-09,-0.533100272616237,0.392,0.529,2.95995555194134e-05,"Pcp4l1"
1.53816706625821e-06,-0.542512006704193,0.087,0.159,0.0328752447071368,"Rfc1"
1.98878817807948e-07,-0.542524466842668,0.143,0.242,0.00425063697300927,"Rab11fip2"
3.559041905508e-07,-0.545936250682341,0.271,0.382,0.00760674026464226,"Pdgfa"
1.23123106568292e-06,-0.548421747637791,0.089,0.163,0.026315101566841,"Acads"
1.46531403682081e-06,-0.551604252119599,0.125,0.21,0.0313181569089712,"Il11ra1"
1.14176207137663e-07,-0.556740975592617,0.179,0.285,0.00244028807515327,"Ano6"
2.18537293363232e-09,-0.562585413231133,0.238,0.376,4.67079757105235e-05,"Tpr"
1.20087468412899e-18,-0.566962306874355,0.799,0.871,2.56662946238888e-14,"Sparc"
2.61774025631065e-08,-0.569159698521954,0.154,0.261,0.000559489624981275,"Clcn4"
1.07375763936417e-26,-0.570830705598878,0.996,0.998,2.29494220261304e-22,"mt-Co2"
9.12370051648474e-07,-0.594116855135774,0.238,0.344,0.0195000851138828,"Syne2"
2.27514581544836e-09,-0.599457397690326,0.325,0.454,4.86266915135779e-05,"Fos"
4.07141284361948e-09,-0.604841523901836,0.232,0.357,8.70183067066792e-05,"Ifi203"
1.7233912345801e-06,-0.612702889647335,0.114,0.189,0.0368340408566805,"Socs3"
3.77845117513259e-07,-0.633971512093919,0.157,0.251,0.00807568369661088,"Senp6"
4.63417887070408e-09,-0.641170624875924,0.218,0.34,9.90463050035582e-05,"Psmd7"
9.00773738637946e-08,-0.645474419818653,0.136,0.233,0.00192522371159088,"Rdh5"
2.18988550890941e-09,-0.651735422676158,0.238,0.371,4.68044229819208e-05,"Tnrc6c"
2.21224101331039e-06,-0.655347339004906,0.131,0.214,0.0472822271774829,"Camk2g"
3.15845002772102e-19,-0.658281261779202,0.412,0.628,6.75055524424814e-15,"Dbp"
1.69210954544049e-07,-0.669207894403293,0.067,0.136,0.00361654573146997,"Fam69a"
1.11955312874353e-12,-0.670205277848099,0.234,0.391,2.39282090206354e-08,"Nes"
5.07088752810603e-22,-0.674564304882084,0.831,0.924,1.0838007913821e-17,"mt-Nd2"
1.32694243856371e-29,-0.70628549219238,0.784,0.845,2.83607407394222e-25,"Ifitm3"
9.4106104604339e-08,-0.71014144883729,0.241,0.359,0.00201132977370854,"Ankrd12"
6.00551276961774e-12,-0.72476312568336,0.136,0.265,1.2835582442504e-07,"Ifi35"
2.56333122217558e-07,-0.727434351275221,0.068,0.136,0.00547860782115586,"2410004B18Rik"
1.02060653338553e-08,-0.736809474797942,0.114,0.21,0.00021813423438049,"Pard6g"
1.7141029007414e-10,-0.738460998651573,0.141,0.257,3.6635521297546e-06,"Htra1"
4.70722979578971e-11,-0.74217377150811,0.201,0.335,1.00607622425414e-06,"Mndal"
1.7064460271991e-06,-0.747763399002108,0.091,0.163,0.0364718709393263,"H2-T22"
3.63346549533288e-10,-0.754610957366626,0.195,0.325,7.76580580317497e-06,"Akap9"
4.60647137717314e-07,-0.756297950887162,0.072,0.14,0.00984541127443215,"Ppargc1b"
1.71793649571053e-06,-0.760755560087952,0.087,0.157,0.0367174567228211,"Psmb8"
9.64908093264154e-07,-0.763505146848281,0.072,0.138,0.0206229806773348,"Iigp1"
1.6276443632043e-06,-0.811582115395432,0.105,0.18,0.0347876429747654,"Gon4l"
1.58328634675482e-12,-0.821765060267954,0.309,0.454,3.38395790891907e-08,"Jun"
2.29517073269489e-07,-0.823675903488628,0.206,0.302,0.00490546840698879,"Gm26917"
3.74653988714407e-09,-0.826190031538074,0.073,0.155,8.00747970079302e-05,"Emid1"
1.73717565823979e-14,-0.832888118677052,0.244,0.41,3.71286553435589e-10,"Ddx24"
3.17393498956377e-11,-0.856089931122158,0.152,0.276,6.78365125319465e-07,"Eif3j1"
1.0585415334069e-11,-0.865742492288728,0.12,0.236,2.26242081935057e-07,"Ubn1"
2.20947560098384e-11,-0.903921076653688,0.064,0.151,4.72231220198276e-07,"Irgm1"
2.78569826401266e-08,-0.908141787080432,0.042,0.102,0.000595387289967427,"Heatr6"
6.21969796957688e-38,-0.914449372074268,0.688,0.892,1.32933604703767e-33,"Son"
1.01421421765013e-09,-0.926075582378907,0.045,0.113,2.16768004738362e-05,"Gnl3"
