"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
20.0811226909927,-3.43493319200763,0.854658849822635,-4.01906935465592,5.84284714613668e-05,0.00535563889611852,"Dnah3"
8.4346607492722,-3.48305578025768,0.973566485509269,-3.57762498206346,0.000346730440084301,0.0184841509256208,"Gng5"
12.5123332531426,-3.48976436544325,0.875826646439703,-3.98453778453692,6.76115989459956e-05,0.00568688671134652,"Gm13919"
15.5927471183814,-3.50857568155984,0.792995851565875,-4.42445653988189,9.66853643880173e-06,0.00152480876753602,"4430402I18Rik"
11.6583146532158,-3.52255252392706,0.928817031861304,-3.79251499821018,0.000149129240504558,0.00994869886675081,"Ifitm2"
7.91998161253917,-3.54829851723736,1.02696353123888,-3.45513585371126,0.000550015606873266,0.0257870632555954,"Atp5j2"
45.7036954566062,-3.56092058267554,0.651587649007277,-5.46499091580506,4.62930510331908e-08,1.59290180146025e-05,"Cst3"
10.1219436009524,-3.56223832186202,0.93795158761746,-3.79789145718133,0.000145932197652462,0.00994869886675081,"Txlnb"
9.2941009815008,-3.58667932413813,1.13020890665602,-3.17346581062622,0.0015063064135434,0.0471476216218465,"Vtn"
8.8453692207895,-3.62088600126629,1.14480406480855,-3.16288709358473,0.00156212903593585,0.0480703935042048,"Rsad2"
8.20696911478271,-3.64642318213944,1.00706688557638,-3.62083515441227,0.000293653578798975,0.0170996737808326,"Atp5h"
17.7482862029804,-3.66284884395249,0.853115315341329,-4.29349793408291,1.75879951936808e-05,0.00229553661407179,"Ifitm3"
87.4819482625159,-3.70777764778558,0.575372945483431,-6.44412928499843,1.16265946655482e-10,1.46688869363666e-07,"Cxcl12"
11.0858673260072,-3.73580148550585,0.900971460431289,-4.14641489722388,3.37721623155968e-05,0.00345480092877119,"Ndufa4"
238.185908450175,-3.77868377949102,0.491814651535285,-7.68314601383915,1.55228489585046e-14,5.87539833079399e-11,"Bsg"
10.4148601603318,-3.81679918655503,0.970321212908448,-3.9335419403174,8.37032258721639e-05,0.00656939124806994,"Tubb4b"
10.1093684383253,-3.89398942451317,0.971287557630561,-4.00910049132359,6.09504763809904e-05,0.00535563889611852,"Notum"
15.4243567544224,-3.93195781219198,0.832372107521834,-4.72379813866941,2.31480191355149e-06,0.000461132907515389,"Fcgrt"
12.903815053765,-4.08363102013749,0.917165825852314,-4.45244568106602,8.48977211642522e-06,0.00139712119394215,"Gm15478"
9.99874086206549,-4.1248096166077,0.968230400326887,-4.26015297104399,2.04287039493461e-05,0.00241633263900859,"Uqcrb"
16.0173488062829,-4.17032627037469,0.841710053166325,-4.95458769286033,7.2483821648748e-07,0.00016138309702383,"Tuba1a"
40.9591130051673,-4.20302219683008,0.801435382357774,-5.24436815412996,1.56818796653687e-07,4.23970818095861e-05,"Ptgds"
25.1512386093707,-4.33298869917506,0.760444274557262,-5.69797004744071,1.21242344975197e-08,5.85345856497939e-06,"9330175M20Rik"
33.2350103880429,-4.49444351528038,0.684179432243528,-6.56910059477003,5.06200797229323e-11,9.57985008756494e-08,"Ubb"
31.1893764285719,-4.58765814822918,0.724316706583015,-6.33377375743767,2.39236243822077e-10,1.81101836573312e-07,"Car4"
8.22108276024106,-4.61556067844247,1.16725434918646,-3.95420302495286,7.67901846571472e-05,0.00631849671581091,"Gm12158"
34.3950389403629,-4.69898819671559,0.737957033616346,-6.36756339822155,1.92054674919552e-10,1.81101836573312e-07,"Gm20631"
19.8165161975448,-4.95336424707337,0.843363436219093,-5.87334479341426,4.27088885724923e-09,2.69421905411472e-06,"Hspb1"
9.84343848834398,-5.34373943625615,1.16834290089252,-4.57377661316207,4.79010552091647e-06,0.000863359495079469,"Mobp"
