"","Macrophage--Sham","Microglia--Sham","Endothelial--Sham","T-cell--Sham","B-cell--Sham","Microglia--Stroke-isotype","T-cell--Stroke-isotype","Macrophage--Stroke-isotype","Endothelial--Stroke-isotype","B-cell--Stroke-isotype","Microglia--Stroke-antiVCAM1","Endothelial--Stroke-antiVCAM1","Macrophage--Stroke-antiVCAM1","B-cell--Stroke-antiVCAM1","T-cell--Stroke-antiVCAM1","Endothelial--Stroke-antiVLA4","Macrophage--Stroke-antiVLA4","Microglia--Stroke-antiVLA4","T-cell--Stroke-antiVLA4","B-cell--Stroke-antiVLA4"
"Plat",0.0158254260747766,0.0127660955418086,1.12838937768245,0.00670994503247542,0,0.0109287330869052,0.00518834982618343,0.00213043694238033,0.995969419051311,0,0.0302515629471553,1.14183867917285,0.0364192958904768,0.0214402775295282,0.0197823036858955,1.2024743927166,0.0221312898881688,0.0434211228723217,0.0226256994545642,0.0874686616708126
"Gsr",0.377812069920115,0.0954507810905119,0.216812237933862,0.0573444198039181,0,0.0988460018519891,0.125022127358065,0.267047611642229,0.178311931322999,0.0110797029969571,0.0890402761853648,0.191065434088942,0.599418199756308,0.0596209287303343,0.18580781706937,0.207476977219702,0.247421464546823,0.0953016570367947,0.129401428500918,0.0155165731718854
"Acsl1",0.344519731919955,0.221944924311798,0.117257854213481,0.045032860787779,0.0842080964955452,0.18159357688597,0.0482028421137321,0.272716873514068,0.0986285669089079,0.0323540529973548,0.219144541974328,0.116608654182985,0.321721221085947,0.121846113300407,0.00987711285736408,0.126243864038669,0.20791931341932,0.210301501499999,0.0534170592903384,0.11482650532347
"Casp3",0.129110467016717,0.151720482984302,0.014517782471065,0.158485199017562,0.115423789600402,0.130279133848242,0.100388452363092,0.127718958340979,0.022179176290324,0.0982223055819071,0.122388288208062,0.0235954070613745,0.124941457808537,0.045859956550923,0.0987712292782253,0.0206263921310865,0.130881513915395,0.121765573557666,0.0949200445394702,0.054765627684666
"Irf2",1.11424521442014,1.21177660744455,0.957081670904294,1.1174872645267,1.04901173935153,1.18290188672673,0.80882161188192,1.14908523986724,0.923390280347096,1.10733523194898,1.14090864578746,0.906134634764034,1.05588487934518,1.24524972123629,0.922676155775726,0.897955034812962,1.04902544904334,1.15139175693637,0.99975353551915,1.14201663082593
"Hmgb2",0.592237772913049,0.314313993054842,0.38164354508767,0.926155986721383,0.695760660384411,0.313151265889874,0.875519456582237,0.506166384752184,0.375796807354478,0.495137934143599,0.31086752403201,0.522173731931313,0.720411602053197,0.783563715700434,1.04694242703323,0.530009929695171,0.611317906124745,0.25894502011185,1.08744571171493,0.584859084746563
"Uba52",2.30858153784563,1.49600765702232,1.75952375997943,3.25560578201471,3.24177243930995,1.35869827894887,2.98904326414316,2.02211847345662,1.5860097731822,2.82985606093312,1.25809131185782,1.77784978765381,2.10856915934877,2.94178387851582,2.93062425962389,1.66483531462743,1.91154960338491,1.21091435229434,2.77750855877897,2.65878360361234
"Hmox1",0.331096548157702,0.272077544457257,0.0245304250629779,0.0347753297314955,0,0.315343372846381,0.0273424292860546,0.262073892973681,0.0246272174072825,0.0401759227705327,0.233406496916712,0.0256148590960163,0.395299265922332,0.170316238119254,0.0433313679136621,0.0278038113487304,0.511024372888879,0.236731618560608,0.0347753652531263,0.0257412324208156
"Cyld",0.437218841384732,0.505129830839571,0.225871041079997,0.820475995006838,0.666939450433692,0.483098644931853,0.698557528124302,0.330964945722887,0.199867800289503,0.557106962613689,0.49003239171192,0.191099378475791,0.382817001565058,0.439082149260723,0.836037493889124,0.204393298433209,0.366021900418181,0.488142395283266,0.743931818516219,0.542704327436451
"Mmp2",0.00718574227011827,0.0521071025410856,0,0,0,0.04263147345129,0.00299845935625948,0.00212497696381642,0,0.00899199398756336,0.0420361897775781,0.00100800411750327,0.0130000436473103,0,0,0.00157728088173512,0.00628170645134206,0.0465813817166889,0,0
"Tradd",0.0797904513729276,0.0853719725948054,0.0644705914712296,0.106618116513807,0,0.0501707136634007,0.140307104633034,0.054117457854461,0.0782736964079233,0.150377298054406,0.0664523033969678,0.0829382206075269,0.0580529252748142,0.38213357466326,0.162121805366797,0.0786535009500204,0.0861651990318426,0.0677670117746083,0.170531656378675,0.0600770110727664
"Mlkl",0.0177303851123345,0.00316484039152835,0.0636730892141774,0.0707619373039626,0,0.00730466722650339,0.0086702991091555,0.00971822295775157,0.0755145889873633,0,0.00338364758215831,0.0546503416138377,0.0192336478909466,0,0.0258554342427296,0.0619428075395322,0.0151298342790075,0.00793289101759245,0.0274265191709884,0
"Map1lc3b",0.409982237598514,0.417393066011483,0.67954058507838,0.649514728774814,0.994355195079013,0.400850331396562,0.608092949796921,0.513545478237119,0.768762722870529,0.661509698432384,0.384857893219984,0.983631089566124,0.552552788268292,0.707061364881654,0.736576693633196,0.99356832052443,0.503419350778355,0.405736466142427,0.648939151676343,0.558878510926094
"Casp1",0.370775756385015,0.228123430998268,0.00737420701550807,0.31826544773773,0,0.19526284861849,0.31613837052705,0.216257590487302,0.00867192399115522,0.220288091261115,0.187411155536661,0.00782427131857605,0.340391736499999,0.132790222829098,0.270593145143879,0.00790446765035709,0.30512621988237,0.188321971418706,0.326803235058433,0.177203267369607
"Casp4",0.491990765598654,0.700393956781919,0.0589403432091902,0.159841676868816,0.302459818784424,0.661868324397294,0.277080750401421,0.43017294786658,0.0363120709909023,0.352278857138004,0.440222036264484,0.0292132470128434,0.327128821389986,0.159017501977009,0.112974269368142,0.0304956525295651,0.245547467719024,0.357489397945241,0.178436301539496,0.140414011864934
"Birc2",0.254813280948525,0.243846771328379,0.208917991392468,0.370208141316594,0.370683442980902,0.211538659560229,0.363408413986018,0.250559522707015,0.201627582860166,0.32581538493903,0.206241992283313,0.200180818772985,0.194697946232897,0.317739443761472,0.268547670305644,0.208282693799375,0.172492151849227,0.200658413331674,0.34173258281391,0.266084951242873
"Birc3",0.830590735859931,0.599758121703533,0.197219403542207,0.414232090898344,0.873920391691371,0.515578472970582,0.403254482061999,0.756492719067429,0.180656134698077,0.802236710720396,0.344980561606756,0.142049658516621,0.834469074904966,0.749467111250003,0.361171473484682,0.138511935997347,0.640454259664288,0.322046344475609,0.288392599765563,0.684215420288198
"Cdc37",0.389438683063099,0.370698057470193,0.529785682343964,0.598999479136972,0.54952276828964,0.380911589638885,0.57361662443382,0.407963470376507,0.513720614717341,0.450655397481342,0.360481465160867,0.618276397320318,0.565642668718016,0.633387214489661,0.627653597648488,0.655154715593388,0.514727926217675,0.398436142369157,0.53307826205275,0.432173831111046
"Fez1",0,0.000811496814911327,0.0823927706973033,0,0,0.00298020166266673,0,0,0.110505466364073,0,0.00157647135340647,0.117712889949372,0,0,0.00507047229475289,0.138053715000305,0.00745412807049307,0.00447756001005319,0,0
"Sc5d",0.132327298856722,0.0392271497646068,0.138227187453844,0.192306317659753,0.0825206342617267,0.0555330673601018,0.135145426009617,0.0791544695550566,0.124324519590383,0.0397319719170763,0.0590387590919579,0.147772542573221,0.132678473647542,0.0869171415788435,0.148603946447762,0.161271848725541,0.094525665352144,0.049978957417384,0.127440552928303,0.0391382235951329
"Il18",0.308726431864869,0.424103153053343,0.046420531464942,0.0663564470217511,0.155616064155622,0.402515885845452,0.041071324217053,0.322959417519842,0.0703805296009229,0.11090506049018,0.435398893470603,0.0721459531015354,0.219669982603516,0.171114736848756,0.0386264208790926,0.0653300023195459,0.280762318364358,0.404279114322265,0.00672519626581752,0.0395631104273576
"Ireb2",0.184808088048648,0.357058069907189,0.276353229769998,0.227177078292246,0.186664633656371,0.294731761137507,0.205179523167665,0.188472727379563,0.197353505827943,0.14803565498619,0.291417699905325,0.158647386207461,0.159807276203452,0.347941948598687,0.0917515299654909,0.164426631319565,0.151093822896441,0.308200914855728,0.181392376549379,0.118966628463911
"Gclc",0.22131171423705,0.44210443763426,0.0771637324875828,0.230254800590096,0.1681798253932,0.346079906158693,0.226949067549715,0.122943688580241,0.115107312750003,0.117952615586033,0.323658144859798,0.103423296605034,0.178851235200521,0.240573357957973,0.193484307306952,0.116773024761439,0.204917495842706,0.346533014384069,0.166731164234654,0.255964026181964
"Trf",1.22492255010175,1.36877734853529,0.0290237462443173,0.240768155857989,0.0428624683323287,1.39803721233508,0.146707299475146,1.16594778165118,0.0514679349668635,0.26878085626952,1.37674220591963,0.0337652821894016,1.16627819239954,0.224316696886673,0.206261731229067,0.0351949691094881,1.5850792838837,1.36456669709294,0.0808824832243205,0.115188263820346
"Gpx1",1.42390249650277,0.764257154811843,0.731693302685569,0.279202373734744,0.645212567409577,0.724285026888137,0.352804724403982,1.40850012773256,0.788952326978097,0.673885234927605,0.728549673258337,1.07004200317943,1.73807987641102,1.24386978700624,0.360784578864634,1.00035257847302,1.4089802045207,0.706420432029592,0.332993385833853,0.743551639923923
"Pdcd6ip",0.432989371910031,0.40716689707188,0.496012021052653,0.601784700895281,0.669183702956101,0.347519117881019,0.539024013432352,0.345186070735014,0.370329647709296,0.166720212615227,0.349509085315543,0.403088471702672,0.348778112847418,0.0837619699917782,0.565855782408065,0.407051099935132,0.399701756809333,0.395779109271628,0.531648050661935,0.122536861776323
"Ctnnb1",0.335530111611391,0.449240577776753,1.3257912578796,0.276694846692342,0.188803063949052,0.367105705063528,0.287819845438628,0.284433833788803,1.29274784841609,0.222776868938213,0.35113217731804,1.45714429583688,0.341055563610393,0.313434551424107,0.168854437571747,1.49122479766227,0.417729976789178,0.377035096473096,0.220694776042783,0.296960363872972
"Ifngr1",1.22808643789331,1.5073265886287,0.209956522627478,1.88193346322156,0.290024847018543,1.39633769549585,1.84782661919413,1.11111935102533,0.277890959347649,0.407012016987136,1.45187133246482,0.297309507811707,1.33285016745518,0.38505278435392,1.72814997516959,0.301800416968095,1.05478657595709,1.42611032253053,1.40465992544044,0.25709034535603
"Atg5",0.162595802385708,0.41162824542135,0.285552241947544,0.282902815161628,0.545076778822905,0.416794834538621,0.325568745698893,0.295298867974212,0.269501242457712,0.302565626555679,0.420609408465268,0.307938842180117,0.340689841855737,0.15304868953552,0.205521256499833,0.3162655695816,0.314381576116912,0.422898005606815,0.330138183792293,0.199333344544562
"Prf1",0,0,0,0.46677536058365,0,0.000865655913999281,0.239102049083617,0,0,0.0143301152447153,0.000231412731577056,0.000317797074321337,0,0.0200899089630261,0.277786662589409,0,0,0.000632766628308594,0.253331899140025,0
"Aifm2",0,0.00101340506914494,0.0309639986174078,0.00942594933337716,0.0413308050640065,0.00339342936234482,0.0082798537958536,0.0122076810717416,0.0375086071279934,0.00193243310048462,0.0046194202162601,0.0390592463239514,0.00833333377505771,0,0.0289471367165837,0.0335155710362403,0.0498782101461588,0.00304694732361088,0.0119185379028434,0.0193317126833764
"Cisd1",0.0967614146899004,0.134648349302995,0.213491885488162,0.152528806112967,0.452327193832379,0.11857390785967,0.147782922639475,0.105061035791567,0.283324373374361,0.125899648141393,0.134574563150559,0.308621599139781,0.11866178972955,0.0968304011483292,0.0610666189275406,0.329450650279911,0.152005996138071,0.149219478946257,0.146438536840081,0.1016925154492
"Gpx4",0.715415711137782,0.642223270368797,1.22767597446176,0.96869299678911,0.994316367507086,0.587688553357888,0.917848023037538,0.802252446647954,1.45970324503358,0.86476702678342,0.684567626607305,1.71549206398739,0.921810092770281,0.960141172187192,0.973105190363013,1.76208306939456,0.795603544251232,0.679004001104797,1.0050179979147,0.866532402398283
"Gadd45b",0.349354394798176,0.0797796080689667,0.0698480248975761,0.359053590409607,0.208547891670615,0.0866718288544311,0.236700558823865,0.337448140342787,0.0759569612088447,0.0982330248195289,0.0648746856138396,0.0908623298810809,0.412150594992038,0.157460782470167,0.296240426047241,0.0962306745860588,0.327275075260789,0.0447621910264761,0.209523700303643,0.109180546636369
"Gna15",0.417528288310891,1.01144219792462,0.00834381246563584,0.363634038685043,0,0.864062686188176,0.193528662388707,0.340272258505621,0.00988360338541925,0.11428570405769,0.913377833698663,0.0173325914545558,0.377877850152896,0.198721411205971,0.137983680272609,0.0164956899107308,0.312585343492808,0.936687788974638,0.19261812317986,0
"Txnrd1",0.249647273057579,0.184068409811813,0.140750355418845,0.265955871909182,0.214998802090846,0.168200989960428,0.251295354155157,0.145718198674764,0.139636870730248,0.145889120693715,0.144067932693534,0.158047213547161,0.263373644255363,0,0.196954708821722,0.147894637463488,0.135989630191893,0.130392245853671,0.177786975017236,0.285946011316812
"Timp3",0.00719315511022943,0.0150652638707431,1.37328779751387,0.00670994503247542,0,0.016476362533673,0,0.0198160923976432,1.3296865692542,0.0127679067358856,0.0413689651856923,1.38725488412272,0.0500756658940586,0.0575791976905406,0.0231538420829155,1.42980144426546,0.0255884730453215,0.059262359904501,0.0320764950767959,0.0527543294304777
"Dcn",0.00374819035962265,0,0.00250939327886237,0,0,0.000503198550837074,0,0.0157497036419958,0.0115004472925071,0.00479130597956003,0.000474739654870145,0.0102361091443099,0,0,0,0.0118562907088523,0,0.00110347164607214,0,0
"Ddit3",0.29172563205109,0.203695542278436,0.0997384771768146,0.173904961195848,0.232097605864809,0.189478123734269,0.197526024296862,0.189168670328893,0.101041437513482,0.185783915418312,0.151635197460119,0.123387473647769,0.238905001122068,0.102679210259924,0.254912271424043,0.126867419498557,0.235051222140828,0.14609486065895,0.204914308932175,0.131802118174319
"Cdk2",0.0981237227682617,0.0491302022217696,0.0687134183258293,0.0398660485767524,0.10664146883519,0.0439523386781753,0.0247281177678946,0.0294329037036769,0.0352418115952106,0.0300092656247903,0.03868119389189,0.0498948990127414,0.0418252312497881,0,0.0255146322652066,0.0371820815670593,0.0503863473257382,0.0368681407896552,0.0254096455103747,0.0364101696131246
"Nefh",0,0,0,0.0325138092832823,0,0,0.0572128754007399,0,0.00539657104089878,0.0103562693059281,0,0,0,0,0.0810701830285567,0.000324098318732346,0,0.000603964255873543,0.0344098232990756,0
"Ppp3r1",0.180286025356339,0.207225048825294,0.182728497026303,0.16575916843164,0.173100173728846,0.202261182419241,0.168817921012295,0.174124492941383,0.147838132360809,0.171267053520097,0.210834590336607,0.188832311554671,0.189846584448716,0.0861108476026952,0.181073078024901,0.185947228669969,0.175366803894021,0.202856047298423,0.149117790431765,0.162811802906562
"Peli1",0.634545738527737,1.17820127976546,0.874956104122304,0.943603541225303,0.707176066459561,1.13078684251872,1.07333641543144,0.64566106673885,0.716859304959698,0.501218111455823,1.10118535150694,0.650707973075196,0.643134414332462,0.900484368574521,0.954944155019175,0.65407324641467,0.629029913837684,1.10305778223777,0.839649153914623,0.460508751806221
"Rps27a",2.64183829002171,1.98322729370858,2.063060395966,3.18339749936629,3.33108798878899,2.0400988020263,3.44000358366487,2.86022759599855,2.29468891030676,3.27302870285077,2.06290928244653,2.71851204148646,3.06741278628121,3.47145142573303,3.38293614705139,2.74521101149586,2.94799429675201,2.09489313587151,3.444138283058,3.42840452446626
"Sqstm1",0.784694294691836,0.962577916997349,0.621905247968121,0.621887277351815,0.648058250232745,0.931515109275384,0.497131495007903,0.83460281972563,0.619401439293358,0.556349211857427,0.843857099728836,0.719240093072043,0.785299898323464,0.455748706693216,0.462792880555926,0.765855498035987,0.824437065739968,0.652362632788932,0.449180496803332,0.45458711490361
"Irf1",0.543622514939897,0.488033654078631,0.363466463378534,0.423548510005473,0.261812635600577,0.433358167662544,0.442843135254466,0.474156892073069,0.336286625027254,0.265016240666537,0.31545989820703,0.397581258569861,0.356050899526877,0.613108341192634,0.41152747446953,0.385454582616642,0.521672502334835,0.287417285725508,0.377239463888409,0.215454928088873
"Acsl6",0,0.00302109761920885,0.0782325516359356,0,0,0.00159683708643259,0,0,0.0993604124167988,0,0.00307958206032958,0.0695746366245502,0,0,0,0.0809585742166548,0,0.00320644748517268,0,0
"Gpx3",0.0687554610264354,0,0,0,0,0.00155091334950654,0,0.0876697435993081,0.00230647474881835,0,0.0016001024372243,0.00233423461022685,0.0617106998025344,0.0200899089630261,0,0.00157304160186266,0.120998620592884,0,0,0
"Ubb",1.99952249497993,2.10809653588413,2.19348629512612,2.51020515231615,2.81529613230124,2.01805929509009,2.50062239826703,2.17129767666074,2.28316200966771,2.4236935746119,2.01211713735753,2.73409110090248,2.22073734528354,2.60477401915117,2.58561235609101,2.81156987055204,2.34974532372226,2.00897975827355,2.5973414109682,2.53556476749935
"Trp53",0.204291189939636,0.34593204437743,0.146550423123412,0.39092294982446,0.635964373860705,0.308679372180552,0.255610128721291,0.225405761277019,0.152250236770839,0.208534864611706,0.292207634842166,0.213776943247007,0.254692335401069,0.322287001717247,0.272286372920753,0.191947704862633,0.204790517955658,0.282750054384275,0.27893556572418,0.234927125506674
"Sat2",0.00925206830080183,0.0228275435565259,0.0113149611361765,0.00874747999596346,0,0.0174647343532087,0,0.00671142818817673,0.0212061677153921,0,0.0181526736074719,0.00906001920294185,0,0,0,0.011746635637695,0.0101141103322454,0.0135819378465425,0,0
"Flot2",0.0779401259972178,0.0620430798564982,0.0647669487114076,0.0792392889003284,0,0.0662780836270903,0.0554207842526814,0.104650902919522,0.0514749651692198,0.0555423746994761,0.0588549584900994,0.0520708978274575,0.0763599457620629,0.0904766713808849,0.05351871636296,0.0632391156908369,0.081692228652638,0.0508651292817538,0.0841138167556232,0.0809988089543867
"Erbb2",0.0115720274083153,0,0.0393150870260434,0,0,0,0,0,0.0404358491990785,0,0.000585043202219824,0.032932603989787,0,0,0,0.0343988657478541,0.00537524152553026,0.000518752479544414,0,0
"Rara",0.20197722991535,0,0.0633882145345224,0.202122464418946,0,0.00132194507469454,0.112899716987217,0.163876909405869,0.0961983673347022,0.118720086519468,0.00350732329181286,0.0919989154831682,0.233793225487545,0,0.175198422026866,0.0986479382940196,0.107743050723318,0.00440680108405422,0.123977568699491,0.128826024863121
"Top2a",0.0358466799987557,0.00314634764888959,0,0.144339008502428,0.198616645487171,0.000494899565489531,0.109714202441615,0.0218086696602181,0,0.0529381330771663,0.00326151521942163,0,0.0236160283327076,0.177082414354348,0.0363205276221747,0.000282611133687832,0.00965698108461509,0.00340154509869311,0.0869250731627529,0.053706638198968
"Brca1",0,0.00325610158197015,0.00082186785279161,0.0441369208831101,0.0462372747001059,0.000775958682435616,0.0303480517354082,0.011569448781957,0.00298724207931136,0.0261336861773482,0.0053383356753475,0.0034725672771032,0.0068950384669709,0,0,0.00217846665024715,0.0102781208119283,0.00434771096789185,0.0115545887255344,0.017064943260593
"Fdxr",0.05488805953447,0.0829695321833524,0.0373614562669492,0.111352527316255,0,0.0642007321565373,0.0868904848174763,0.0348264908389607,0.0301831033687491,0.0807793187436234,0.0747531126214449,0.0291947822124606,0.0683500155642545,0.0419150654685974,0.0465976785952746,0.0245426555474826,0.028864137099092,0.072055269378544,0.0600379930324962,0.0486511634392048
"Timp2",0.640628290602513,1.11383281260241,0.0397187779090554,0.145093393333364,0.0474133285691704,1.17513799707731,0.159271244150023,0.697430982967465,0.0515258935649788,0.194274611520465,1.21457744843926,0.0564817710526439,0.80878218282092,0.450312499665872,0.178926511359602,0.0530146582221759,0.915046746518971,1.19306957036798,0.108379840673254,0.0378443046179252
"Chmp6",0.0740217242018656,0.104343668669313,0.119629903589347,0.127108393167484,0,0.0975234123618256,0.111307277939819,0.0776663602780488,0.134872904814589,0.0561315058591279,0.118858305902915,0.196285293131933,0.112888397719529,0.15932731727305,0.0629961558023222,0.17900018180639,0.165256581376119,0.107858412052885,0.111394024765495,0.0611560117281158
"Rhob",1.02100236126493,2.46953056996545,1.10184818494184,0.320458115868071,0.223435298347406,2.20375855660067,0.184439070126772,0.917895453905269,1.01661874821133,0.387461367171124,2.12824464308672,1.27588953103652,0.846696395332468,0.409978572879607,0.315553437049257,1.24712002763853,1.06218421226792,1.90067183307141,0.215889468052042,0.239232585625608
"Psen1",0.289316119623533,0.425636252433509,0.143442115609796,0.333150955680861,0.246387859535257,0.380045763172908,0.26623894303773,0.284588605459043,0.141257829279525,0.231183179362882,0.361671487866868,0.130822851812998,0.293110662637327,0.230786085625426,0.23226137008464,0.133199359978706,0.246371105003465,0.394270125316191,0.240956143149908,0.156125805114644
"Hsp90aa1",0.928230719630041,0.870643523785406,1.02156555474357,0.997228230813868,1.04383544867411,0.997447182544508,0.844432043702065,0.886518371636591,0.928668561900813,0.780928654440959,0.791015818638048,1.14508902122203,0.878567348699518,0.943228802914261,0.948279480930826,1.30990439522784,1.01565160398383,1.07760064949942,1.12726323739041,0.877890759902937
"Ripk1",0.375642646118056,0.28951841668028,0.250841292113092,0.206877959044322,0.0489195329992382,0.24482454058622,0.176688509261139,0.373977010784851,0.252458059562964,0.175153934142524,0.257872217948828,0.228771221808714,0.331030438086176,0.1018533167223,0.197272083343737,0.230007249829362,0.293882679068312,0.234671375118968,0.161723227046744,0.165013819678595
"Nedd9",0.79805696709485,0.0322254529114319,0.600955294960623,1.37300628587594,1.26492592581483,0.0270430537884348,1.01533104281915,0.573647042145546,0.537804663399947,0.85777276877863,0.0257238014722938,0.445356784878064,0.633626296602408,0.956619333938602,1.10095029872498,0.472292040887532,0.369308282923603,0.0317148595206485,1.01533150871721,0.807986866695682
"F2r",0.00223392194715422,0,0.00250939327886237,0.33102398832513,0,0.000691987688645521,0.160974777318327,0,0.00784998061648889,0,0.000371221797618828,0.00497935970363092,0.00796992119201625,0,0.258433979452232,0.00585002328250783,0,0.000720886378917257,0.168107446406041,0
"Hmgcr",0.231468293102146,0.0801429785826486,0.107425710088217,0.140148360167272,0.198693238506387,0.0639023648837722,0.101295693243933,0.193601080943208,0.107077253943995,0.101647531192189,0.0716924498645427,0.101944622819203,0.17770047905194,0.116651880070331,0.0490150616243921,0.125502622952586,0.194167660546372,0.074711395789116,0.103140084321876,0.101334790777264
"Vdac2",0.531636848627354,0.773958004793233,0.537643202292652,0.512249311124283,0.610841563001058,0.680420600575668,0.469783500718524,0.558745981522373,0.582932459450476,0.561336906925676,0.742123862241418,0.787556222463569,0.769590195148444,0.688901688258114,0.653025445601883,0.805403773703341,0.62598675912951,0.680864534933989,0.549895990698917,0.484552456029039
"Ncoa4",0.171105886957002,0.242041481583375,0.292845627007142,0.121325223499543,0.0413308050640065,0.21278026142455,0.0722366583379288,0.147212690993855,0.307561532367065,0.0763091370205077,0.213809228145807,0.300261726565882,0.282814131479794,0.0918899117044766,0.165127019318331,0.31058285593426,0.211201071668445,0.198523170790468,0.124706607506204,0.063285220549244
"Gch1",0.443172845899828,0.122690372937222,0.633737851174095,0.321446053774453,0.21271668610007,0.127755806431174,0.303282214491192,0.358099218942234,0.533825012941269,0.293278171960839,0.0991684659567172,0.575442557057519,0.339466364107622,0.223848458488897,0.228906198865342,0.64365760757022,0.336792058209094,0.0891117112252902,0.201991785978612,0.214809103038659
"Lgals3",0.610526339270913,0.00912706813547637,0.00153536868150447,0.209701469577586,0.0832608160956798,0.0310419776223096,0.202946765488186,0.913371097162977,0.00427910846789349,0.195819516630777,0.0281555091150124,0.00219063871874281,1.06665246789707,0.0200899089630261,0.150539154650466,0.00331598756714623,0.592349438512706,0.0195162729575002,0.295438470975271,0.0547316071074894
"Bcl2l2",0.0408254249755482,0.00994995665067256,0.0402502528834254,0,0,0.00994791454704383,0.00425840275981631,0.00516603568532045,0.0255030189617585,0.0332238099197748,0.00883752263306938,0.0450342914299747,0.032539082638801,0.0551148653299003,0,0.0372474479599125,0.0118589383562036,0.00856618653988609,0.00259429083629928,0
"Ripk3",0.0196135497404608,0.0130995814774964,0.00956474644754842,0.0141627915499947,0,0.00993487290401784,0.0143585605616352,0.028353308814463,0.00738002373065074,0.0156528925527851,0.00816029681395134,0.00470300209578445,0.0300300918095149,0,0.0278557041804727,0.00673974913457795,0.0206626930481807,0.0117890174145571,0.029726491266679,0
"Gzmb",0.011924221976287,0,0,0.378175616438398,0.0489195329992382,0,0.124426244727769,0,0,0,0.000346173526227121,0,0,0,0.212236054640805,0,0,0.000234816423558998,0.186006173224941,0
"Fdft1",0.0955846191287277,0.0181274067732993,0.0701345644350754,0.050928459165132,0.0362833595616208,0.040674766383454,0.0617442818266302,0.0662809190880944,0.0828632718919824,0.0362526883026751,0.0363159783150905,0.0719790262238535,0.0727818663981642,0,0.0426409282334457,0.0746560947144818,0.0458986556287283,0.0289626321158543,0.0316513877193718,0.0352080580002436
"Clu",0,0.0042748203022306,0.0868869803643565,0,0,0.010819107724616,0.00218994060131063,0.00674632038037446,0.125642322819161,0,0.00709928036859484,0.0690529488850645,0.0197169575783159,0,0,0.0872007750308047,0.0142543473019235,0.00591529183649514,0,0
"Bnip3l",0.439957615970628,0.608626969974851,1.03913287451429,0.648154136137278,0.443971169554312,0.589371280860203,0.646243559110256,0.418646232851496,1.10100697432076,0.406259209198207,0.600869951940156,1.37624085757523,0.490664917514176,0.563239279168685,0.516316077910207,1.41981161791749,0.445396618030126,0.618685242679006,0.597640163600692,0.459696084383647
"Chmp7",0.0824692904968525,0.0460414906638069,0.119746277909866,0.0923038519654726,0.107817522704254,0.0542308501301326,0.0142161648239786,0.0278772602576898,0.0915411594896235,0.0507000072670601,0.0435760795896129,0.114993945543215,0.0657620145114679,0.0500395407972781,0.0989196216389085,0.125097545508241,0.0504738670342166,0.0491396401057081,0.0793739736488715,0.031721894292921
"Tnfrsf10b",0,0,0.0578888019583311,0.0553460273040843,0.0554878628250901,0.000929932061258027,0.0202613043354276,0.00189929648155804,0.0435041187185927,0.00193243310048462,0.00244564172663636,0.0480685117587879,0,0,0.00833150420589208,0.0551064790510563,0.00313344247551496,0.00262097904550661,0.0285779867821832,0
"Egr3",0.218343124373551,0.0530086057240034,0.0361250243621388,0.0578989779584407,0.199056858368684,0.050738579944826,0.0297960007681433,0.192083463249283,0.0235874710705547,0.20719925313445,0.0349964257169791,0.0158257226421252,0.105147998237931,0.17505667444624,0,0.0167153309658019,0.0676480503164538,0.0202474157847673,0.0274812979240303,0.121118182616161
"Slc39a14",0.0733737475441641,0.0497313831909279,0.00539517446006463,0.0701408537854627,0,0.0568838781644715,0.0493280930076803,0.0253659369125626,0.00871841470640861,0.0102367825049247,0.0594172814472678,0.00524945536245868,0.0449637972445323,0.0353514355209531,0.00774451807928206,0.00434462413109723,0.0406827701753372,0.0527436165091169,0.0334617585463433,0.0375977748870989
"Dnajc3",0.538460741771295,0.59760977339347,0.614814289068868,0.673026335709853,0.735235269981286,0.56489878553191,0.651517594148517,0.498303504403862,0.654054642781731,0.508378808966035,0.600129846955429,0.682982285873772,0.525341822741454,0.339225110499253,0.726499165929459,0.778902015944958,0.554211714412352,0.557941837368178,0.641917322079871,0.49296230193828
"Ank",0.406605106018942,0.223590913588327,0.380072761353523,0.31012232981794,0,0.216540652498739,0.225828630955866,0.34280683582084,0.342131757188898,0.161775985518148,0.228092443215784,0.250258393290368,0.264855352896227,0.0554413444839793,0.174065359571289,0.259155314797126,0.350741656278632,0.219011791415256,0.195115319315781,0.0636630986389958
"Dap",0.169348916397571,0.148406444290796,0.241765216003563,0.335882966571319,0.186765188913009,0.154211216084741,0.343895075806723,0.210946966427113,0.233280029413165,0.16946306266197,0.146401386322249,0.256563463270442,0.267723791363883,0.227750359065894,0.198575039653859,0.273566753478727,0.152635323477659,0.163605748357495,0.361906678007238,0.184317818624004
"Ptk2",0.13460600268339,0.131377501893185,0.918728559025697,0.00968996902408623,0.0462372747001059,0.097795473273368,0.0145292043097582,0.119063494197707,0.759112052812803,0.208137876273502,0.112931330791547,0.626639771750233,0.0749423399852008,0.140651525883913,0.0702298894092351,0.629761974263608,0.153542358882619,0.128188562308542,0.044714506727171,0.0481072645924325
"Gsdmd",0.216802974305024,0.272690938237538,0.110985007742601,0.0872559021419994,0.0474133285691704,0.220331301798266,0.0848607154790718,0.212659562208807,0.109674333449966,0.112664318900033,0.2474559003656,0.119513230394838,0.220476531991171,0.138659988650685,0.113306039869928,0.105304005954484,0.19355795007179,0.241901668695776,0.113901367963164,0.0279755222266517
