"Astrocyte_MCAO","Astrocyte_Sham","Endothelial_MCAO","Endothelial_Sham","Fibroblast_MCAO","Fibroblast_Sham","Macrophage_MCAO","Macrophage_Sham","Microglia_MCAO","Microglia_Sham","Oligodendrocyte_MCAO","Oligodendrocyte_Sham","Pericyte_MCAO","Pericyte_Sham","SMC_MCAO","SMC_Sham","gene","pathway"
0.0711329000074525,0.0447644572266459,0.228941753876635,0.364575146624313,1.00148435615597,0.950697515076875,0.0363385093902405,0.0412345122871712,0.09934003973739,0.0759264689580581,0.0324238360024613,0.0334479866848452,0.155484289525464,0.31061647959743,0.221193299651316,0.268336476998956,"Gstm2","Apoptosis"
0.0701989996818778,0.26493948321901,0.00888897439568748,0.0113160276600491,0.0197231454710156,0.0173680462684753,0.0154768867911325,0.0310306392620519,0.0946663248619286,0.166216608610999,0.0120102262378236,0.0149938366971072,0.00756493298956365,0,0.00976232466982138,0.00690560758145135,"Plppr4","Apoptosis"
0.0352444777852199,0.0253333691844086,0.00168896334857004,0.000893404245569686,0,0.0306124150664032,0.00504118383662996,0.00780974940169012,0.00927738790918747,0.00846667913528806,0.0308774773079992,0.012326860743085,0.00570481585532076,0,0.00299727091271851,0,"Dpyd","Apoptosis"
1.71552071242673,1.86988808648286,1.76985539075609,2.46252163321246,0.770272964349576,1.29716126005359,0.582543440918553,0.976936776779286,0.669437199363059,1.00786965776055,1.98632073640843,2.82058356108455,0.575941049178296,1.58170496301337,0.497194510390869,1.1709938225343,"Gclm","Ferroptosis"
0.274009044507616,0.318852789889367,0.806717777499693,0.994915333178287,0.393425954347472,0.341356656692325,0.449788452309809,0.384445733988764,0.313090092593071,0.413031605473141,0.123369043380415,0.116663618159748,0.457450598962044,0.719758946750233,0.26924868154703,0.259458216320424,"Casp6","Apoptosis"
0.395438020853032,0.314324198068555,2.12958858814486,2.67823243326356,0.28987209758845,0.1610877967277,0.143686720500555,0.215087572091114,0.218254050225775,0.205376367963159,0.160847178969553,0.166178843310627,0.48946458595381,0.854126792170323,0.192944237125596,0.178928865072369,"Lef1","Apoptosis"
0.137770286155819,0.112267701296989,0.951850288505155,1.18240095874461,0.261093979508226,0.113555134623758,0.114130700647315,0.181851730104107,0.186202757685638,0.203872069826409,0.0853297464314413,0.0573941321526735,0.174753912023447,0.523207740881895,0.0850172967181779,0.108208199089778,"Slc39a8","Ferroptosis"
0.440772501888741,0.408947162497802,0.761868956103756,0.768713355632125,0.533602634600013,0.668310495910465,0.931796313138264,1.19266889050628,0.601001958668947,0.849555579172449,0.513432140546506,0.41297249213221,0.687934312633789,0.848070299168021,0.45959193356499,0.359759135349131,"Bcl10","Apoptosis"
0.41089071931589,0.420899430428641,0.0142991528212818,0.00732016159292804,0,0,0.0159159087672326,0.00886198226845402,0.0282810119874718,0.020030370296659,0.0188818495763594,0.00122532681916921,0.044951127266106,0.104691103959819,0.0382523206733588,0.0159829216445743,"Cth","Apoptosis"
1.93106231430343,1.46929291966929,4.522132941326,3.36623019397286,2.61759865032585,2.54714330545291,7.53532332312086,4.51258990375333,4.27980882022986,3.34291195648135,1.55072329706297,0.93216633818987,2.73526455851977,2.40662996337427,2.53843163684245,2.04640448654713,"Sdcbp","Necroptosis"
3.26609722034602,1.90198718208804,5.35043805713348,4.05658748346413,3.42728699362586,3.41449745336506,3.44158187077839,2.66945136555954,3.7305006227338,2.56642613310297,2.63800092668642,2.96851654906277,3.71924564943924,3.72055705645993,2.94695621429384,1.9322976603618,"Dnaja1","Apoptosis"
0.823717012094223,0.765448338076187,1.99004875976074,2.43210933945174,1.15566485726586,1.76451127474891,1.1038383244613,1.19316268796573,0.927325769351497,1.11794783480572,1.3463128360294,1.62753281612585,1.51528861245147,1.85856052388874,1.17154485881077,1.1941287315797,"Chmp5","Ferroptosis"
10.8778209362294,6.36261032717914,46.37025849896,40.3654535905892,20.767696879925,12.2348460286865,26.5434468137388,34.2956953621685,27.053296808993,32.2316586994391,8.26056637014849,5.11321970093472,23.446248829511,23.6679484696869,29.515825290692,21.5230454257685,"Jun","Apoptosis"
0.868309324922223,1.05770811247141,0.636566152132203,0.759953661694185,0.786059214641991,1.02970715239233,1.75683142805673,1.99757722087899,2.11855984290995,2.22887340746682,0.886719631398102,1.10744338751139,1.06096845124218,1.33945906937187,0.744826082747198,0.742961770832858,"Ppt1","Apoptosis"
0.0884543793380381,0.115167451411469,0.0938145029312051,0.107184999565935,0.088493776069073,0.201186714443248,0.0933358202773785,0.139880613644506,0.0664870554881138,0.0889760333671817,0.0283005423326494,0.0624284200328533,0.0867961566024193,0.0982422778171895,0.0757491648807724,0.0789511746416785,"Casp9","Apoptosis"
0.0893428866856119,0.125871212376904,0.103744480963768,0.111516150750315,0.0772430806621205,0.0757307363183443,0.0712400676935993,0.10998073768612,0.0686751041358088,0.0844276616306252,0.076581376803682,0.108619072132208,0.0858003124572151,0.0915983321156349,0.0644058525886459,0.0673422013396451,"Dffa","Apoptosis"
0.0981907884832673,0.0489184628268416,0.00355169898958474,0.00104476315635296,0.0955008921323754,0.0270201669185634,0.0244823692936946,0.00655859219583379,0.0200647736561667,0.00759114365266878,0.00210690654499984,0,0.00208375876741501,0.00611075872402469,0.00705888209626323,0,"Hgf","Apoptosis"
