"Neuron--Stroke-core","Fibroblast--Stroke-core","Oligodendrocyte--Stroke-core","Microglia--Stroke-core","Astrocyte--Stroke-core","Endothelial--Stroke-core","OPC--Stroke-core","Pericyte--Stroke-core","Neuron--Peri-infarct","Astrocyte--Peri-infarct","Oligodendrocyte--Peri-infarct","Fibroblast--Peri-infarct","OPC--Peri-infarct","Microglia--Peri-infarct","Endothelial--Peri-infarct","Pericyte--Peri-infarct","Neuron--Control","Endothelial--Control","Astrocyte--Control","Fibroblast--Control","Oligodendrocyte--Control","OPC--Control","Microglia--Control","gene","pathway"
0.424817832653393,0.234515510701031,0.155561890401153,0.199019855408057,0.237840480953709,0.25880876703409,0.25965156915496,0.174107402283211,0.28723970053356,0.302702626685961,0.248521335986661,0.376229835159419,0.250749679385513,0.255956384778736,0.458867136841849,0.230061959299491,0.309113973256737,0.353569839188,0.218800478374291,0.570393845758615,0.825515712440772,0.0632102833675661,0.203048918592981,"Dnaja1","Apoptosis"
0.12130782049385,0.113870351083158,0.110465405921074,0.102435112176997,0.101826985194062,0.13648641488844,0.0925681186661363,0.0995283648032947,0.0861571975891431,0.0911256206344905,0.0797853277273271,0.22713843132057,0.120577857042772,0.0772730412006704,0.277508826895895,0.347305234840143,0.0792480819601437,0.345800978981602,0.24384234216807,0.248166762623063,0,0.1639935994382,0.193513814414736,"Chmp5","Ferroptosis"
0.0369871236818231,0.108692239349855,0.031639831937333,0.0741109403008273,0.134448030234639,0.180766152772473,0.0827555924287529,0.0199409403467364,0.0300266265527023,0.120328331166332,0.0591011462711629,0.08995735117468,0.0819057997397234,0.0658866161011969,0.278193831731675,0.256229773536253,0.0273443948018799,0.707692887589686,0.12176897835062,0.117517093502704,0,0,0,"Jun","Apoptosis"
0.549976758673034,0.175715138639926,0.216808847451818,0.403803261574065,0.278981790644072,0.158248891567349,0.386941993963196,0.143808863662877,0.357457710194052,0.199160192027142,0.161330266035216,0.144832287846688,0.279746632920811,0.287731823350238,0.167436527390508,0.223637872538409,0.38629367917308,0,0.153951692904612,0,0,0.329446040297662,0.559361510236889,"Ppt1","Apoptosis"
0.0721501702255983,0.0520841016702246,0.0239890674280694,0.0847440764178784,0.0440510751824413,0.0559304852350034,0.0976442035365026,0.0517043462580224,0.0464603484896997,0.0337929064920994,0.0281680042980275,0.0403676894628095,0.032836623125898,0.0539671684546209,0.0142906278937484,0,0.0485673797004672,0.371030605252204,0.0362321999711415,0.340688201010225,0,0.122001954464436,0.0929865211742867,"Casp9","Apoptosis"
0.158413677437821,0.0502325463544651,0.072438777968401,0.0331090397954531,0.0586809325857555,0.0483479837583079,0.151404716146873,0,0.0935289646799365,0.0519893767609705,0.036656363653706,0.0575383610208742,0.0568376159889531,0.0274746900179176,0.0580650896333319,0.115354713469782,0.088392235894289,0,0.0722323996446931,0.241701390707986,0,0,0.0465676048528556,"Dffa","Apoptosis"
0.104176209741706,0.110248520433143,0.0105959140877652,0.156813769464637,0.233762814417337,0.0199740873371415,0.0398461147778693,0.0416201786486593,0.0912326121517211,0.159237080641693,0.00824016457833087,0.0222301174221023,0.014102048120986,0.0274613375732496,0.0179453497133163,0.124626488660078,0.147241631392798,0,0.18701063503682,0,0,0,0.0941471745151336,"Hgf","Apoptosis"
0.81678401251247,0.561844221098878,0.953722795868907,0.490702229216789,0.69468269771332,0.484874713716983,0.688362643889335,0.377083229440909,0.531602992504426,0.476921375649368,0.556312167385963,0.505797565282078,0.445829597882694,0.431158069692716,0.479872927321297,0.470147842828052,0.480039393388412,0.552108537924384,0.535611197260158,0.676539984116837,0.83341116119332,0.466181375174714,0.747353454239228,"Add1","Apoptosis"
0.0146375756974262,0.0725246338084302,0.0151887101480818,0.335969670097805,0.116942977289369,0.277151926778446,0.0655605903191873,0.0220580486160648,0.0111316674725066,0.0637556746480357,0.00443808264208484,0.0138300443062496,0,0.0413213071583505,0.0618599746452725,0,0.0100149678876776,0,0.123815310298211,0,0,0.0433152528864999,0,"Cd38","Apoptosis"
0.24011254324009,0.110843520010272,0.100155809936195,0.123951169569539,0.145716040471882,0.142031925035499,0.259163952751945,0.115870925144222,0.161914972925316,0.138914273245569,0.105346216996457,0.19449821577283,0.0818627181567979,0.0947506570588707,0.186661135656317,0.128443907246734,0.144679323159212,0,0.31756398092416,0.111151337930902,0,0.118759733213552,0.139409192112094,"Coq2","Ferroptosis"
