"Neuron--Control","Oligodendrocyte--Control","Astrocyte--Control","Fibroblast--Control","Pericyte--Control","Microglia--Control","OPC--Control","Endothelial--Control","Neuron--Sham","Astrocyte--Sham","Oligodendrocyte--Sham","Endothelial--Sham","Fibroblast--Sham","Microglia--Sham","OPC--Sham","Pericyte--Sham","Neuron--D3","Astrocyte--D3","Microglia--D3","OPC--D3","Oligodendrocyte--D3","Fibroblast--D3","Endothelial--D3","Pericyte--D3","Neuron--D14","Microglia--D14","Fibroblast--D14","Oligodendrocyte--D14","Astrocyte--D14","OPC--D14","Pericyte--D14","Endothelial--D14","gene","pathway"
0.00116684763055563,0,0.127721823736214,0,0,0,0,0,0.00204183317895108,0.0968935904283829,0,0,0.00803942643928413,0.0186437925150085,0,0.112059487950324,0.0114744629131337,0.0620423892795528,0.00365212215431974,0.0230943563559167,0,0.00914030318896946,0.00540093240829945,0.0299739143553526,0.00451436515571205,0,0.00693658268907594,0,0.0689047079236183,0.0127997392374857,0.0333782818668492,0,"Cth","Apoptosis"
0.223529940393348,0.082756016853348,0.158491194294039,0.287730516465938,0,0.313925501797297,0.182762947993061,0.198347896954989,0.219377629518761,0.159490374951972,0.0871976197093349,0.146596223084203,0.248446154196359,0.274814147135556,0.105655761086354,0.114696069224225,0.214331588572405,0.319556363480199,0.675897568219734,0.0905096149251172,0.127354756506187,0.295143492229311,0.402760134993605,0.270132844697941,0.184142428926159,0.570937070121267,0.265539582314542,0.0840352185038758,0.198479927873275,0.169481737963102,0.101568508229129,0.273182887409103,"Sdcbp","Necroptosis"
0.212296737676909,0.172487702894534,0.112295280410765,0.204334208747075,0.182507727053594,0.101471555899771,0.209813656284517,0.0248016068749172,0.222492009361389,0.1079649744257,0.147644701986689,0.28497949093538,0.193556621850848,0.120754424788609,0.0852888037973838,0.0564622757873876,0.333416811200605,0.558865613499932,0.194050300471586,0.250979081949692,0.257241782369692,0.21891438741594,0.242753181761004,0.356077586213694,0.246412453984837,0.124113372247792,0.225676185906343,0.183697416735327,0.131679731914287,0.201876928541219,0.0845665762517211,0.202655623624414,"Dnaja1","Apoptosis"
0.0431041391233453,0.0852691520562102,0.0359938751832453,0.0195565862920815,0,0.0668079647354993,0.0245715731739466,0.0907894938878372,0.0482145701999507,0.0117781597490399,0.0411034304023636,0.0555733367270941,0.0852138767806778,0.0368743283383918,0.0284161046138404,0,0.120508692872626,0.0975750098186605,0.084373475691496,0.0819400274194649,0.0941569437578731,0.0797857468631041,0.0955784193116343,0.104915408047107,0.0761323940562794,0.0598374575219983,0.0961802763476275,0.0242519313082085,0.0605387380610269,0.0672557889825403,0.112730336200487,0.0720500816142315,"Chmp5","Ferroptosis"
0.0281586129620061,0.0732477231423055,0.0759744782847869,0.0405808827162382,0,0.0312747423008334,0.0419955330569791,0.263375869921044,0.031722718521167,0.0919873701718084,0.0769962998666516,0.256880489532397,0.0363251183928738,0,0.051949828586738,0.0541090281270873,0.0449453139560825,0.909801444304481,0.218982855177583,0.180467393738978,0.195707752457875,0.244435831174997,0.153805966255935,0.192127594984727,0.0168436167083613,0.0460393045512816,0.0635931879793536,0.0475629107662368,0.085013475082246,0.0242337034448596,0.0235194380681448,0.0652430341483035,"Jun","Apoptosis"
0.360444360773872,0.211142006420637,0.218318842006432,0.155083798392502,0.247979342876208,0.289844421309436,0.222504512769926,0.214609250963495,0.325494997975766,0.203308508112964,0.243265387606499,0.153798987243292,0.144776010993736,0.31073586455256,0.179316083605634,0.219460929919213,0.39023220357387,0.136207885398376,0.332633932863689,0.27186377293109,0.211623854179108,0.159018795672003,0.100461460611227,0.110220852732394,0.363771708400516,0.281817763026125,0.161569223851517,0.204950666932485,0.187328047628941,0.144275797366565,0.242103658314548,0.0997063785009081,"Ppt1","Apoptosis"
0.0357700795683586,0.0289289249610016,0.0377424771997859,0.0225881710434556,0,0.0512947775071825,0.0128913911693364,0,0.0406993822331338,0.0372016080711615,0.0397764888755255,0,0.0703410114075258,0.0529783539234066,0.038578635702003,0.0527261157378057,0.0528171944811678,0.0313247356844237,0.0446599770157766,0.0275230897631839,0.0103979463413437,0.0425342953733111,0.00341323994406284,0.0568593031415014,0.0489409663901655,0.0335634934823561,0.0651048170213997,0.0501656894615373,0.0422886716836644,0.0339042046506881,0.035033522279671,0.0143051712790599,"Casp9","Apoptosis"
0.101723411017919,0.0457861090480369,0.0625440577570676,0.0105100379967505,0,0.0158804844692435,0.0121431757505601,0.0420097075234895,0.0913733903167933,0.0618072202120023,0.0297119564958353,0.0498901806787156,0.0246291893043362,0.0519425736536304,0.0588810066910181,0,0.174047487093474,0.0887579122694732,0.0308558547901166,0.138623259626376,0.0547135009210039,0.0833844247674747,0.0347786517536923,0.0655420776112446,0.117659458311349,0.0413873753379135,0.0604436707424552,0.0552119514471927,0.0895241933693504,0.115584622436351,0,0.0671061518350967,"Dffa","Apoptosis"
0.113483981777521,0,0.101808124912707,0,0,0.0335667364439968,0,0,0.112591095102381,0.106080043243763,0.00806120297738658,0,0.0358648288168555,0.0451194185750525,0.0110572541849734,0.057719243203385,0.0655462783146504,0.157243462686669,0.188367338190041,0.0422165212940656,0.0282309803777932,0.058135450648604,0.0177520214889649,0.027421054475169,0.141031820310248,0.197968376683017,0.141459871710748,0.0168645749643755,0.139614143445441,0.0728998163480375,0.0434615099924184,0,"Hgf","Apoptosis"
0.409436550421133,0.548253853151317,0.442358926278461,0.333910007989051,0.13525759665284,0.296191277169526,0.412735376594667,0.180015024566407,0.394093516941113,0.478584129434393,0.694716527748962,0.0407366427350052,0.426720171309944,0.141182752382494,0.390622386846221,0.231223723470344,0.671160528144623,0.534984177436179,0.325072526225624,0.481040039389421,0.801292723540611,0.577481214376233,0.482911009984477,0.31177687036114,0.600908393113523,0.347548913582437,0.500543773741591,0.994739284913848,0.471152945928454,0.545220317141339,0.224537627036058,0.431297439126098,"Add1","Apoptosis"
0.0123134363830603,0,0.0597856943395287,0.0443227210675778,0,0.0590140963032092,0,0.0469706021564227,0.0232706337428915,0.0520503086213881,0,0,0.0171701597482096,0.0392083526775149,0,0,0.0170415065202131,0.068210939774457,0.361785431312377,0.0355915143213898,0.0286064533834754,0.0857265204820827,0.222183762952117,0.0293047150888705,0.0310792542409487,0.304029701987701,0.0351206095363073,0.0128328055244564,0.105558612600523,0.0278136337472714,0.0170082966340324,0.354783791716014,"Cd38","Apoptosis"
0.150688974905305,0.0363823242317666,0.0459693338293163,0.112124052935284,0.181512261977153,0.0381659414192263,0.0513710490944704,0.0425819448273374,0.159877544332648,0.11734616483298,0.0857677431710066,0,0.0724124913887548,0.0743429503371052,0.0448189199247536,0.0555827549675841,0.201328284061124,0.134564067632248,0.065437534997285,0.193171180845491,0.150322358905975,0.0728198866450091,0.0884304437078101,0.0975633884706689,0.15739227462794,0.068013450057012,0.0799077699729552,0.054440022980637,0.0924481096543825,0.156971663887003,0.107855752042772,0.0435139000413468,"Coq2","Ferroptosis"
0.106902013232245,0.0201415841130695,0.0337788005594215,1.04479183556242,0.179471117126717,0.0194097831076744,0.0172531682846728,0.450384594744123,0.111544145457047,0.0282532081435871,0.0239097830214675,0.285015870777087,1.39103924407177,0,0.022520022340231,0.227958719301994,0.391008032027416,0.0545045535546088,0.0574623912948922,0.0977358953735219,0.101382597066084,1.5717521201757,0.536910416040817,0.341883838066602,0.194505784790226,0.0737820377858563,1.18576994964304,0.109178323060989,0.118010473641875,0.0936125724873809,0.386988645902431,0.704883351608525,"Tgfbr3","Apoptosis"
0.0587858200936886,0.041928735285874,0.0409242769465347,0.0819601915828271,0,0.0676538517837188,0.0327439617239875,0.0462988140372124,0.0579984102856594,0.0402033036990296,0.0516292717123235,0,0.0624572926941525,0.0638744308418642,0.0626385519791618,0,0.165351814597169,0.0569644045545035,0.0495885821476194,0.190326412699453,0.0408349604794358,0.0705268630490043,0.0119992461037717,0.0746220437108066,0.106925211680462,0.0393584422460709,0.0876511293422221,0.0672938181996294,0.0470103204769405,0.0669266740530631,0.0396788619390239,0.0408858398681037,"Diablo","Apoptosis"
0.0617244169137016,0.364310105210421,0.220586237483878,0.263533277181229,0.364778547292368,0.257001783459113,0.0282827297149847,0.439647003560243,0.0709022816580026,0.237827593301014,0.424635324598532,0.575530897983929,0.22125664691767,0.308761919274503,0.106486424058946,0.384335303905168,0.0784498220259968,0.615905696772843,0.249219670352275,0.0442129695975027,0.334170721609969,0.209499766237074,0.20046549568401,0.230162510052281,0.0412544732469075,0.141606009823025,0.105284856483825,0.097495635898496,0.122844521016864,0.136490266335275,0.0706399752111931,0.0539259116721721,"Ubc","Necroptosis"
0.134052040435958,0.0672422113027478,0.189252336415178,0.414413135171121,0.0645948626638485,0.0738812867988525,0.0817655562251973,0.243509580883199,0.112489555992824,0.17563759134874,0.0601429375529402,0.0934714611131725,0.266023750878711,0.0317382149148603,0.0478897658378783,0.116147787952135,0.330769938873404,0.274803167828577,0.734332992619086,0.264015542440699,0.208275857311961,0.851456659578086,0.268723626992033,0.243932180542438,0.165417080182679,0.176234718848986,0.480259092230064,0.133379580155177,0.252002788811474,0.0971873981524442,0.118460406284938,0.171508191402187,"Por","Ferroptosis"
0.000572909067811508,0,0,0.0901651343029598,0.12378690712548,0,0,0.408260699069505,0.000722566575263333,0,0,0.546447355881557,0.0510097737757471,0,0,0.106428387690707,0.00214586043041484,0.0178808683648834,0.00415134682766126,0,0.0168780879004926,0.0414149841630434,0.0482233276815098,0.0672102344143879,0.000215398471084279,0.00376577273066006,0.00720877647054704,0,0.0107906884535823,0.0118630257790322,0.0165814704840512,0.0231831781510193,"Hspb1","Apoptosis"
0.266791123462321,0.137249419081875,0.151896357271113,0.286653482697655,0.123758523240359,0.108771027848677,0.131119690718787,0.270547542032732,0.270384077016341,0.181149014165541,0.173136151046984,0.284492369200976,0.178258281029362,0.118517414361756,0.20333986622918,0.110618265087097,0.364876060851893,0.15367371157348,0.164063318680432,0.299820860993512,0.259469307574637,0.326966567318665,0.254393155475608,0.32073882895258,0.331911047965541,0.166761237561558,0.181534598434701,0.0918734784307787,0.216556407808522,0.202898622147761,0.0779258412977366,0.182262149865777,"Hmgb1","Necroptosis"
0.0104086406181161,0.0102589272777059,0,0.047312960291085,0,0,0.0807069063725245,0.188162243318175,0.00894168115280523,0,0,0.274509777582248,0.024553464662584,0,0.139794258387929,0.0498713190383203,0.00380015056027631,0.0502091075293037,0.00456932172932928,0.0988372620313867,0,0.069675794624905,0.275782662176059,0.0913698887052024,0.00533720179193595,0.00598064397103753,0.0200285909042748,0,0.0449686940930616,0.0920644315860959,0.164874439650179,0.37361317469947,"Cav1","Apoptosis"
0.0437144986018229,0.0257069253458963,0.0167118937744284,0,0.122467195344424,0.0338036712851326,0.0743904276654951,0.0284936603434586,0.0472656940332389,0.0248883043489111,0.0334978270083903,0,0.0109657204496118,0,0.0409017595441579,0,0.0896579736725202,0.0273018688198519,0.0534818526063178,0.0670590702536635,0.0598539396081067,0.0696596025312862,0.0379852656322948,0.0395352675601535,0.0742088242482973,0.0401000102390531,0.0428800007937648,0.0667032751270349,0.041128640382897,0.0352200257027594,0.0432254592326408,0.0542666987062172,"Casp2","Apoptosis"
0.602342056569306,0.0315863809234392,0.60167614263754,1.39746671286127,0.128261150731928,0.209738392356028,0.443429074369808,0,0.622033390498766,0.472591672478272,0.03116577851549,0.0366829777333925,1.16029521710077,0.331486280880154,0.39665092718103,0.05477369382367,0.187756619076016,0.0686232533205237,0.0523356868954336,0.0504205147221352,0.00886670653527823,0.331781818024829,0.0209523294327472,0.017169929001474,0.301304994117561,0.057633269806692,0.411325942251072,0.0566984253254816,0.251779140816432,0.212319940250964,0.0927198246130581,0.0294939635232084,"Gsdme","Necroptosis"
0.0471962282032907,0,0.0574514024949887,0.0163408191300318,0,0.0164599945834565,0.0222638752234443,0,0.0569161055523447,0.0314254004688755,0.0275711972007144,0.0989486374774782,0.0151850416323751,0.050754902056723,0.0351246121855263,0,0.0274740129093145,0.0731600788398643,0.0220716178544815,0.0144189811385781,0.00724376701577347,0.0297951280840164,0.00770511640604963,0,0.0300513677858599,0.00882370982066936,0.00990076847698882,0.00980199307348001,0.0114677581196071,0.0390522275049455,0.0226906972898155,0.00595196322582236,"Cycs","Necroptosis"
0.0082030709760141,0,0.00546889713305417,0,0,0,0.0110494308661686,0,0.0084409687473838,0.00463347283034095,0.0241830625623358,0,0,0,0,0,0.00865528440081664,0.152313650950621,0.0212539374426938,0.0101783843832847,0.0421714894667866,0.0406374692740395,0.0320394850287267,0.0264516967987597,0.0063324083757881,0.0199518901774267,0.0489041426537133,0.0317568021473907,0.0145106598660859,0,0.0256604072927417,0.00972677729489245,"Gadd45a","Apoptosis"
0.18719597028023,0.112169989931569,0.0852019578223082,0.115342314726457,0.0584572152745237,0.147380260646026,0.0682477440645861,0.141538122793447,0.186710408788448,0.142715450467213,0.0927094579269763,0.0812909639591458,0.123219627930449,0.125934207061984,0.120100793136768,0.219396535847082,0.238352217584015,0.115734075993158,0.218461123512164,0.160923064961234,0.134216750550597,0.228540828498909,0.186889880000195,0.160079434834788,0.251380167714716,0.19288204298912,0.231111388347823,0.14025944955665,0.153547944035255,0.0697610224849225,0.177961115110816,0.200089777196154,"Chmp3","Necroptosis"
0.0212183707061097,0.0179673192930722,0.0414585764106605,0.023946207705451,0,0,0,0,0.0214570876808844,0.0305938851258207,0.00902307884264342,0,0,0.0156927250718094,0,0,0.00649497989743729,0.00946135999475382,0.00524769615535101,0,0,0.0102400582315102,0.00766975628834062,0.00714092195589365,0.0106528484281318,0.00328885998254889,0.00849028961684037,0,0.0175529043870235,0,0,0,"Retsat","Apoptosis"
0.0298983412994519,0.0283105253754365,0.0381736892126251,0.0667237577199428,0.117836188144336,0.0585623579426132,0.0312286923983562,0,0.034279677938085,0.0333876117941197,0.103206410721453,0.0557676963428732,0.0295148571704028,0.0174170664092027,0.0313025832425541,0.0546331022301244,0.0318520921741944,0.134246387671205,0.0855606768164306,0.0659995579956604,0.0615428166339799,0.0622974801434312,0.0744682245309572,0.148045087704761,0.0162662495067873,0.0388806617785109,0.0299131987209111,0.0818374594152456,0.018875341551885,0.0363067102736203,0,0.0642611689174835,"Pcbp1","Ferroptosis"
0.181159194900585,0.122485834010675,0.212982169550313,0.256326879885864,0.0570129000628537,0.187540224563592,0.158572358506397,0.203858955559809,0.174916622519405,0.216073486679138,0.147349883610881,0.147952305181108,0.112623184609966,0.0867643091990795,0.12482441800269,0.207919987700054,0.330853752896935,0.197190013409331,0.61094298152273,0.347159686985865,0.211900934710566,0.247231161569868,0.353476707950165,0.230671182643733,0.275223524398461,0.580972391302868,0.212323952039889,0.204941639073926,0.242687225324231,0.188904262399903,0.208284197091047,0.205444815095746,"Atg7","Ferroptosis"
0.016923984018167,0,0.00460125194850314,0.0201867345124397,0,0.0650347120338392,0.0150137142466101,0,0.0222230553478764,0,0,0,0.00803942643928413,0.104113133763588,0.0117053673119992,0,0.0314538105972956,0.0155177781046235,0.108590432168295,0.0145254508786514,0.0317310782073238,0.0368990246717509,0.0120512252662449,0.0161701788407103,0.0301007356872469,0.0607786506023798,0.035368828590763,0.0139997425571175,0.0229938574619919,0.0121241172888531,0,0,"Bid","Apoptosis"
0.115323159366211,0.0865693072942461,0.216526861904623,0.146475445948729,0.0623255448304046,0.257054949004033,0.154409704975553,0.0286880101253086,0.108811565365086,0.237850301518339,0.132792775408983,0,0.0709879316403823,0.153430120551424,0.104684903792853,0.10464501286199,0.231458299170279,0.14829338761324,0.215502046225933,0.172267612549904,0.180592098149826,0.368922932072497,0.523462631751174,0.263927390762539,0.163230000576805,0.231799003718344,0.239181587166888,0.161343479314109,0.388167795080477,0.207522231052958,0.256388860405909,0.359049356525364,"Lpcat3","Ferroptosis"
0.206033013359549,0.00971243998241128,0.029707371527879,0.0369033226934148,0.0596619355717945,0.0356457038105104,0.0180050747375356,0,0.217134273186904,0.0346965072032296,0.0321529022244389,0,0.0729012466788645,0.0318319906390504,0.0367787467586272,0.0557312716807696,0.7277509451546,0.155680893950546,0.0851406775315162,0.288352561754105,0.175019860067523,0.189760097351465,0.0463769342184715,0.160914176255743,0.369193607298557,0.0685117200563123,0.138026765541441,0.108753545334988,0.0493115291951026,0.159709517094846,0.0543802850941529,0.0249715808723557,"Eno2","Apoptosis"
0.222173962966011,0.0100132592525704,0.10992691375563,0.0857418913004423,0.0546459956959746,0,0.0856814985671144,0.136173262744944,0.190712979494659,0.189212397223239,0.00406869261142439,0.0529255265281741,0.0542945982714149,0.0167771274911007,0.0533040532316832,0.0558510020849184,0.257015911742599,0.192913316121814,0.0314231819390012,0.2675175734046,0.0266871519259096,0.121507738479551,0.0772918853389479,0.31979415974108,0.243719388833675,0.0497267300633216,0.115377760399801,0.0621963210351114,0.166072938046764,0.0773992762446967,0.185233512084126,0.0791892785115764,"Ccnd2","Apoptosis"
0.0169176251291157,0.0825418390117633,0.074102427057132,0.102454474798247,0,0.0232083568809048,0.0121593709891266,0.087364208539626,0.0158530216762085,0.0693061773322451,0.0306717784678312,0.159264670934283,0.178744656164099,0.0178760682749638,0.0449601240567774,0.111343628974741,0.0203044667025169,0.0981958097246922,0.0769276895059644,0.0853871101237913,0.095677222497342,0.0893859999721173,0.0761086102102809,0.0525670021348726,0.0241070000118558,0.0615522178695666,0.130847783823939,0.15749022694061,0.0742919747622299,0.0325483400340053,0.100466553686084,0.068374847620032,"Cdkn1b","Apoptosis"
0.000834844627182614,0,0,0,0,0,0,0.0430532396819268,0.000375657824494215,0,0,0,0.0441255685265074,0,0,0,0.00977919790940382,0.0949476979879705,0.24351153267956,0.00724283860000661,0.018838815892325,0.106940266560944,0.278013587697714,0.0440791394873702,0.00702463403096835,0.0732244480731713,0.210395856196982,0.00809314872671387,0.0399774249835151,0,0.0178661454514116,0.144479310929824,"Emp1","Apoptosis"
0.0464352552359648,0.0283568207428435,0.0270182889370169,0.0216789621804973,0,0,0.0689497368167046,0.0462464133408862,0.0426146665063304,0.00864150591873431,0.0569249026105527,0.079306398008158,0.0557465422400917,0.0486759320389296,0.0283816500810637,0,0.0799579247457186,0.0585572241446627,0.0654146771128516,0.0430050454816427,0.0290745094572791,0.0503597945927966,0.0437774892228296,0.0311385408477085,0.0321754155414337,0.0314282563378912,0.0376547102531315,0.0179110257831653,0.0257681687361871,0.0247825368656421,0,0.0353180076796967,"Chmp2a","Necroptosis"
0.000529847433988157,0,0.00870236360737739,0.210481752174343,0.194251579117342,0,0,0,0.00232469519415539,0.00541613627726929,0.00818530539974532,0.0263808714799839,0.0915207927166244,0,0,0.336102992654039,0.0104694907917282,0.0894833929887387,0.0845799076322904,0.0334619769175358,0.0564805253420948,0.336277416623571,0.23183064775813,0.422361833669028,0.00803711549008392,0.0663843088305873,0.229603450969281,0.0266479803637695,0.0573295475601959,0.0236996064038394,0.291924290405208,0.0125681316744241,"Slc1a5","Ferroptosis"
0.0316505082395706,0.0891938774449832,0.0546757211700198,0.118900040001412,0.117356473202111,0.125865700750421,0.0294240598265788,0.137717589575726,0.0355671233298292,0.0799107344470689,0.0877045178420976,0.258525823575363,0.156811795663306,0.123747742706427,0.0522377650508946,0.236349886595595,0.0584049386186627,0.311885005588471,0.840306253479785,0.134578529898042,0.238583477012787,0.20099234179451,0.188064402171141,0.106802749361458,0.0317890466998076,0.292363741310843,0.127173569201955,0.104403686710978,0.055670641109104,0.0112222163192042,0.0815407756863585,0.0927793106181471,"Ftl1","Ferroptosis"
0.0406742651648523,0.0175302036779048,0.0255173245667409,0.0257373278558151,0,0.0161102216721956,0.0585576477598077,0,0.0409234655290562,0.0296144353993215,0.029958736961394,0,0.0109657204496118,0.0549433261604188,0.0291079800800791,0,0.0727324261606455,0.0836772366572822,0.205332775650652,0.126122547608056,0.127970866897248,0.0975470868881021,0.0480727146017155,0.129617091134205,0.0480646683605434,0.0813510349489673,0.0514990875623327,0.0253748036698181,0.0263494816166123,0.0961351496655662,0,0.021426116005713,"Bax","Apoptosis"
0.000587401831408013,0,0,0,0,0,0,0,0.0012196343225267,0,0,0,0,0,0,0,0.0166331308582656,0.158310131629082,0.00537473835727204,0.025299720094673,0,0.0912969560027983,0.114379676357592,0.214092362028779,0.0208745078145659,0.0215201771245885,0.597378065323583,0.0358169355190689,0.290509256254201,0.0582234029230181,0.0676066432007575,0.247986868228526,"Nox4","Ferroptosis"
0.484466440540129,1.42974692373836,0.201307713897647,0.0447930995121417,0,0.229245380637787,0.145134902836199,0.108892964990938,0.469382643371847,0.264033630467251,1.41650003345677,0.086807468521223,0,0.366350737414462,0.131678855692018,0.155945145636683,0.619213937093985,0.252361708577058,0.131370450008101,0.315905529679313,1.00049721898312,0.189064283663109,0.119709206341899,0.112660289325565,0.611590444706832,0.161497687148763,0.172928595456733,1.64399167373059,0.387747631081405,0.267130659560799,0.0908918613657619,0.121131317324713,"Pak1","Apoptosis"
0.0870841068860305,0,0.0157386243575715,0.037167326820093,0,0,0.0496947906028846,0,0.0821648125548317,0.0331950699625525,0.00778282824466439,0,0.0467625971992197,0,0.062927492312332,0,0.0910788047664078,0.0586409682555873,0.0430669856151036,0.139143413726242,0,0.126520416751196,0.152894542389633,0.133563413602397,0.0853231567485063,0.0530052875670911,0.053245249789762,0,0.0345355137875776,0.0429003286564653,0.0201283908295405,0.0470266950964733,"Wee1","Apoptosis"
0.10234092727996,0.0293657080529007,0.0584312897060791,0.0813304370631264,0,0.0364091216264105,0.0645467601621846,0.0888545344149214,0.104897466131319,0.106598159157451,0.0502261528097323,0.108369560359017,0.0942931170117723,0.0521302345195385,0.039633758541121,0,0.315104418106459,0.162717802307621,0.130164291074107,0.267576379272408,0.113233015526661,0.190286020922085,0.15144400384595,0.108746919286238,0.177206107394779,0.0721020284646092,0.107929858853758,0.0728292833491892,0.0909193536582999,0.148796847570792,0.0522893970202194,0.0905658311432246,"Phkg2","Ferroptosis"
0.00670304642396717,0,0.00921425477360709,0.0394063186153927,0.121550427147415,0.125297466360501,0.0139010491024768,0.0479379685778581,0.00611417117747043,0.0314158708436051,0,0,0,0.0386302772247951,0.0102301186362951,0.0564934071125848,0.0241594653942641,0.120052175239452,0.109615984767341,0.0653882637927689,0.0251649440595273,0.133898808793931,0.281603253083304,0.15593000465769,0.0116236403073124,0.15957199970248,0.0994183069979824,0.0220344003127509,0.0905044105502037,0.0126703667449833,0.171065730825625,0.16683749127513,"Mgmt","Apoptosis"
0.00160771318916598,0,0.00700990615827135,0.134567194940893,0.0720396676356112,0,0.0127570165818623,0.207216325177964,0.00206042907587539,0.00457989376279954,0,0.674910739330402,0.0617907337099176,0,0,0.112224678793354,0.00361763787129417,0.00974786596563109,0.0911310947790979,0,0.0173239012747368,0.0713626105351485,0.109261728413303,0.0834345161147904,0.00400454058607215,0.0286544908409264,0.0428971024262207,0.012874858598872,0.0148531778731816,0,0.069762130505051,0.0305448735026834,"Ifitm3","Apoptosis"
0.0505803139135406,0.0179179509548712,0.0274642805336743,0,0,0.0339081292416933,0.259761412837587,0,0.0438062469138182,0.0192543045151069,0.0418684176524706,0.0263808714799839,0.0127248106177274,0.0830980137146878,0.22143146249647,0,0.0324311027830043,0.202771040238746,0.0327979587672532,0.535319113260631,0.0429354192447968,0.0556627101097082,0.156285891867215,0.0389411409140523,0.0288141926906249,0.0145441242239694,0.0192361791147898,0.0126340730530142,0.031267656353429,0.0364579635952833,0.0544875667744696,0.0412075840454948,"Ccnd1","Apoptosis"
0.0783431166297956,0.0547775067140428,0.129033660389614,0.0493108920323723,0,0,0.0788615852878626,0.129048636800669,0.0751062156985841,0.0981971591466191,0.0674838053360927,0.157819547627717,0.0977158874991471,0.0323985948867085,0.0841599305446632,0.0594002098671951,0.189974769119939,0.0922752262182494,0.129087083545928,0.175543756022451,0.0783509869175223,0.135147626959437,0.177593337980207,0.0863825611807976,0.124803645593655,0.0819750970273639,0.106041515544627,0.0368429009849512,0.114265311506148,0.155010144776788,0.0803314785529747,0.11600035683629,"Vdac3","Ferroptosis"
0.0737517297545337,0.0461360177517784,0.0352643037758649,0.0993522357921252,0.499973425651084,0.0183585073820334,0.0266543699717945,0.410222748446852,0.0619848970116171,0.00786827212876577,0.0539000098275089,0.465254737647011,0.239445080772505,0.0162538832913122,0.0453334171073274,0.215760154802642,0.137831026204992,0.126962911065888,0.0195742730891569,0.113002905417719,0.0937142161816291,0.437568374515117,0.326614760550889,0.456451034893719,0.0883124734974469,0.013102847941061,0.305144264379073,0.0518247840134506,0.0895761024491425,0.241169320703419,0.383777124771475,0.204740425468937,"Plat","Apoptosis"
0.0968686452278232,0.0678850547342923,0.122590492558991,0.109100407192374,0,0.12514885182484,0.0880145803433881,0.0936203683132011,0.0955560305739079,0.084407333160909,0.061828066637729,0.149389473180231,0.0474568536750872,0.0484990154906968,0.113645989254174,0,0.201665590669138,0.174872365434353,0.489420171987303,0.13366494921541,0.207748289661536,0.30806353241687,0.228848711465638,0.284198854786708,0.136461279989857,0.115858460132446,0.264861408096881,0.0552023852673824,0.142605060479209,0.081146798159465,0,0.151307457450355,"Gsr","Apoptosis"
0.244546454805933,0.203597617970298,0.0463050000703935,0.438772864339064,0.773404218779297,0.0519710377252311,0.0354741968269857,0.0425819448273374,0.247075003108468,0.0153455555495403,0.170178988611145,0,0.373574898853785,0.140073002773357,0.0664885824337344,0.557431520428178,0.485623428569843,0.123984298474344,0.218301725723807,0.0936947167346659,0.418623805008941,0.207166783177904,0.150256644821596,0.232505018309509,0.359430941241295,0.198847770365993,0.112815028641191,0.261147800985495,0.0299090852516002,0.0618302306144256,0.461355368580171,0.0930492373943866,"Acsl1","Ferroptosis"
0.0170303898181391,0.00724263471659747,0.0136210453423115,0.027326692768455,0,0.0734947549419122,0.0107213827005033,0,0.0125351369825979,0.021853129964243,0.00490347138238865,0,0.0256502230057878,0,0.0327031593004442,0.0529278544425743,0.0403886576442765,0.0379352941810231,0.0310013852939314,0.117753384240824,0.0174419238422999,0.162985976799713,0.129942740200896,0.0474972688784111,0.0208725474234946,0.0245159875485609,0.0504879333356798,0.0290813139906851,0.0420543864469089,0.0391348024522369,0,0.0703150642959842,"Casp3","Apoptosis"
0.492771618224394,0.198645470900994,0.332124873491291,0.318398108689331,0.0546459956959746,0.706052256211717,0.278683972473112,0.673801466766559,0.53487243846326,0.364721468450936,0.251560346169148,0.396105530568202,0.340641381794355,0.641676026298498,0.363672536678128,0.1740953005093,0.658010968639987,0.376587283883909,0.709898745850111,0.432118906061051,0.645856607810611,0.638502290232382,0.9280377686196,0.460405372406975,0.711368767893438,0.660504395738209,0.552447148223178,0.445969518165882,0.631657093133129,0.413855207706448,0.541482695630638,0.918429660540322,"Irf2","Necroptosis"
0.00399503607128267,0,0.00451312626109314,0,0,0.0174612461209616,0.0136517764265046,0.0461162492922822,0.00386839850050182,0.00551740945707528,0.00871220027286451,0.0263808714799839,0.0114051940931218,0,0.0211368062222089,0.0529278544425743,0.011903257506434,0.229212969938005,0.0467101871382228,0.137742870058811,0.0301547578546715,0.0517411787073247,0.0754910387597514,0.0972523870536507,0.0049648717486701,0.046138907291961,0.0188510557754757,0,0.0362908942477161,0.0144720495433653,0.0203496917287127,0.0498329187957768,"Hmgb2","Apoptosis"
0.0502238299401613,0.00935643967571548,0.0388318224251918,0.0424493376742052,0,0,0.0145497584328755,0,0.0508261938122632,0.0293324484359712,0.015700995832325,0,0.0448082748589238,0.0141565362712285,0.009174290621274,0,0.0494241546083425,0.0193795279076582,0.0291997654786103,0.0162570096483224,0.0432769180623596,0.0870928097082851,0.0867761446825993,0.0276902753878573,0.030302494629106,0.0141866418160674,0.0133393401179457,0.0101680859520797,0.00995552189657154,0.0371108585828196,0,0.0221240802479249,"Uba52","Necroptosis"
