"Endothelial-D1","Oligodendrocyte-D1","Astrocyte-D1","Neuron-D1","Pericyte-D1","Microglia-D1","Fibroblast-D1","OPC-D1","SMC-D1","Macrophage-D1","Endothelial-D3","Oligodendrocyte-D3","Fibroblast-D3","Astrocyte-D3","SMC-D3","Pericyte-D3","Microglia-D3","Macrophage-D3","Neuron-D3","OPC-D3","Endothelial-D7","Microglia-D7","SMC-D7","Pericyte-D7","Oligodendrocyte-D7","Astrocyte-D7","Neuron-D7","Fibroblast-D7","Macrophage-D7","OPC-D7","Pericyte-Sham","Endothelial-Sham","Microglia-Sham","Oligodendrocyte-Sham","Neuron-Sham","SMC-Sham","Macrophage-Sham","Astrocyte-Sham","Fibroblast-Sham","OPC-Sham","gene","pathway"
0.000850200572660824,0.000722393570697658,0.00229248128372705,0.0111972946949748,0,0.0588937106177752,0.00844758613410072,0,0,0.0448176133591869,0.000584580165099344,0.00450807448886849,0.00123661905425545,0,0,0.00590322637799671,0.149144052492492,0.0457109931355274,0.0167294625857797,0,0.000506093628647799,0.102758301088779,0.00159929195342092,0,0.00894138987080248,0.00120405054144803,0.00553939839330157,0,0.0940581173307279,0,0,0.000114992968641453,0.122817974483114,0.0013729459785625,0.0266251730165348,0.00104588117903546,0.0555193608713987,0.00600162601342629,0,0,"Plcb2","Apoptosis"
0.0844772200319317,0.0489141555306289,0.0458729120033084,0.0417708873680494,0.0961144309294043,0.157196325179919,0.0399419270299207,0.0190409015841131,0.0549802219290646,0.376049627993479,0.0887914559111601,0.0663772816501416,0.0895613616011795,0.0586997082905442,0.0510132681403649,0.140823907412034,0.149243796915637,0.237790798823197,0.0945879220384029,0.0325860600110102,0.157675809671627,0.149580661528145,0.097730789387164,0.164581423406796,0.0983601585915502,0.0732489597404185,0.0714669427049342,0.0911068476907304,0.305542251990258,0.013685045449451,0.0857988867586017,0.0788751932652085,0.0879782038591794,0.0488153216352643,0.0303713720647764,0.0508477618223368,0.172453351368435,0.0399329332157115,0.0770485021945242,0.00867295870454307,"Bcl2l11","Apoptosis"
0.0582519660646908,0.0535080164224178,0.484182302421379,0.304506143782227,0.046667491176259,0.0971968939767121,0.111447368267468,0.074654956901978,0.0313271807148361,0.142304227341592,0.0762445306510437,0.074519426915837,0.105919183425224,0.356717712837372,0.035736222244879,0.0518281511222762,0.0664872810537014,0.155821993616947,0.20790531040596,0.0808763702946447,0.071687934521336,0.0644172643201321,0.0480696685571544,0.0479060040738713,0.0472913903720006,0.497136113614675,0.211842643573379,0.120752571414408,0.151336347989694,0.186789827309047,0.0672927936847625,0.0686346754225457,0.0297062967416647,0.0445440426772227,0.25674174299795,0.050951844695347,0.0287615854707093,0.513898549927006,0.0871773682376059,0.12830926168572,"Slc20a1","Apoptosis"
0.0156145527057144,0.00660365124247381,0.0230745203311033,0.0161237436370386,0.0242324665766477,1.02208486679842,0.0168180481713964,0.0142768719593898,0.00338775622759062,0.256998645516995,0.00441012651179573,0.00630793653973537,0,0.00296234165752795,0.00286917902405858,0.0033510987105595,0.60984916491566,0.0515418882818812,0,0,0.00340738970626842,0.637573314723481,0.00202771461747366,0.00211519488044263,0.00485619076502277,0,0,0,0.145660622040171,0,0.00257755606205457,0.00198213581903412,0.731505248692792,0.00198053611959926,0,0,0.0589115942975414,0,0,0,"Il1a","Apoptosis/Necroptosis"
0.0111330604372364,0.0127258913783988,0.0118095275536294,0.0153500153667097,0.0163204843927712,0.710125914716997,0.00627530436041821,0.0296415272906634,0.00915837248458263,1.81628612085016,0.00434062300188632,0.0249111043404618,0.0436918240164579,0.0417144458602208,0.00644611295698495,0,0.179744461501347,1.87772867212755,0,0.0232821525497849,0.00148338583189392,0.136421829119808,0.00180911873538938,0.00184107973191007,0.00437401530305995,0,0.0055405451735024,0,1.31460061904513,0,0,0.000646070600868287,0.14569019602836,0.00133970030639349,0,0.001209226470744,0.796577717612241,0,0,0,"Il1b","Apoptosis/Necroptosis"
0.0253561845824326,0.00979796265825287,0.0210586027090974,0.14220506716599,0.0168292447622346,0.0562446112928856,0.105075910775858,0.0308262938603978,0.0208060440533761,0.0405989396389298,0.0520739017690789,0.0240690898135495,0.14737824038733,0.0400454643080352,0.0274120694691467,0.0315254979412363,0.0193897918321762,0.029516650565944,0.0564818434630998,0,0.0535332612404043,0.0248823383309352,0.0347239887872416,0.015973793192047,0.0132228296270887,0.0218954795211174,0.112759130639136,0.193595730620731,0.0310931469251129,0.0153141087841144,0.0336101188412595,0.051534859459856,0.00244574153980657,0.00899363542745445,0.0889824517210001,0.0263621533651734,0.0418232241400962,0.022618721173332,0.122598899771707,0.00291905126760811,"Cdc25b","Apoptosis"
0.813477425652936,1.7012530744473,1.82549559866957,1.63930945550037,0.370287171316718,0.301236414486624,0.799358786807912,1.10202035633323,0.282555226971617,0.349527797217412,0.882998445681925,1.70235988871992,0.894040198333376,1.76216589285499,0.330968780578443,0.346269334154613,0.212846246039552,0.216949041220965,0.961768562786518,0.953016885496148,0.723958284385032,0.29046028759109,0.317749296109812,0.370088953759182,1.69266941309183,1.83452832243897,1.06342241951441,0.906455262235548,0.11931166171642,0.909370635071447,0.309505047449623,0.786526240772321,0.224572862034013,1.88556333168829,1.28577514354231,0.289800953512449,0.13329850186128,1.93455324735669,0.816656879840494,1.23976852951021,"Prnp","Ferroptosis"
0.00935366980540353,0.0346281621497617,0.00661888233015926,0.023663724458885,0.0317211270241878,0.00735003679229213,0.0855391757346147,0.0119457480818242,0.152873326732235,0.135896594966379,0.0127288669114606,0.0489293341453347,0.0813391637590772,0.0318435608170995,0.208000367819012,0.026267534803464,0.00910663703957144,0.144081527035747,0.0248441161722432,0.00938867913033225,0.0247780114855005,0.0128637732322967,0.198690740614877,0.044738866286135,0.0588424488453713,0.00689381476566779,0.0374557830707728,0.156719757672897,0.216404562619971,0.0760016686719613,0.0609747357852139,0.0229368177669581,0.0134489502433062,0.0743872214398025,0.0286733603217207,0.213300870154498,0.521264864114518,0,0.119903230075132,0.0673871043737438,"Bmp2","Apoptosis"
0.588146335231643,0.65029034494384,0.45362320604544,0.372501128923014,0.216391998005989,0.302329636588906,0.186267990396121,0.207551853923623,0.184667461923707,0.262446528292644,0.475281389351328,0.480255601694738,0.203851117835766,0.335108892878372,0.191971688436416,0.203243762999704,0.222382662589124,0.162188768996111,0.145557905214877,0.104899626026566,0.718725692625024,0.283282319556983,0.24103299056611,0.208825778827569,0.541170779290789,0.436003746144096,0.309875114364764,0.256356114109,0.227154188110555,0.233032597194631,0.174085064631756,0.478742959159527,0.243779566256318,0.460532023620072,0.274565630221847,0.189946732082993,0.171475220051247,0.305141598522558,0.208197477211334,0.104479130763682,"Bcl2l1","Apoptosis"
0.579128924208408,0.730987470073637,0.652596818720534,0.613298655409752,0.467111655639744,0.737785888373537,0.743399789591807,0.427573188477867,0.769474221033328,1.19354743277773,0.586035991179494,0.705999417308903,0.766479664050734,0.587203725573485,0.760080883450804,0.403587467473421,0.531877408570495,1.06479413553389,0.589953996316151,0.404437298207707,0.490328530716496,0.62659562169874,0.779009225281809,0.441236470958785,0.762814891700048,0.657782896217474,0.53280694590939,0.736598340634809,0.978490293367029,0.569783331170383,0.406725577044342,0.586820979542141,0.464121348725601,0.671788360249394,0.476948160753984,0.751748083797818,0.972397525179337,0.449349720414019,0.738335177721563,0.454155869154518,"Chmp4b","Necroptosis"
