"Neuron-D14","Oligodendrocyte-D14","Pericyte-D14","Fibroblast-D14","Endothelial-D14","Microglia-D14","Astrocyte-D14","OPC-D14","Astrocyte-D28","Oligodendrocyte-D28","Neuron-D28","Microglia-D28","Fibroblast-D28","Pericyte-D28","Endothelial-D28","OPC-D28","Oligodendrocyte-D3","Astrocyte-D3","Neuron-D3","Endothelial-D3","Microglia-D3","OPC-D3","Fibroblast-D3","Pericyte-D3","Astrocyte-D7","Microglia-D7","Neuron-D7","Oligodendrocyte-D7","Pericyte-D7","Endothelial-D7","OPC-D7","Fibroblast-D7","Neuron-Sham","Astrocyte-Sham","OPC-Sham","Oligodendrocyte-Sham","Microglia-Sham","Fibroblast-Sham","Pericyte-Sham","Endothelial-Sham","gene","pathway"
0.0877116934765663,0.197361332695678,0.516805883052964,0.66718277679419,0.398443002925031,0.855808918861148,0.0799216862923677,0.00853025844940905,0.125272150646954,0.189741126149004,0.0598258481192149,0.76128785846418,0.655157834367631,0.307368004107199,0.399438109805793,0.0577885954176771,0.116202537329245,0.089432456725389,0.0876357290808742,0.493410768669233,0.934874499637887,0.142668011688879,0.687847272672419,0.231586163180053,0.106031427123488,0.926601605940011,0.087363087103852,0.155833722716389,0.330641080769852,0.351724731643995,0.0559857582862977,0.424604449568334,0.0644805667541904,0.0237382512557166,0.020732905391724,0.230413402460934,0.350255194151663,0.232958015771059,0.191235034491642,0.305445842613647,"Bcl2l11","Apoptosis"
0.6276977758365,0.230036801847995,0.457993615634269,0.505090873535278,0.291837050963256,0.356050145259029,1.87719724583839,0.310192064728158,1.817925255546,0.255397598436546,0.751971336101747,0.196218400851845,0.480949381824003,0.76212093464026,0.344205327934602,0.170773918843296,0.231472429810282,1.95717253672895,0.881308386508156,0.443300824034128,0.391740938409368,0.280778259994324,1.06104062681779,0.491610140864123,2.07180499326947,0.303412433001453,0.787404829782002,0.230659797294597,0.417926284946667,0.424242221952388,0.347800097741155,0.374290407491735,0.655477531785599,1.46317290328984,0.220508622850904,0.233626730109328,0.210169616452098,0.304509338256637,0.439192886953092,0.158184836229282,"Slc20a1","Apoptosis"
0.00527475373574176,0.00653802800181958,0,0.0121435344893354,0,0.460990989807399,0,0,0.00731552239824789,0,0.000628712018777202,0.294594180498344,0,0,0.017455937428273,0,0.0213747563684439,0.00466943253932169,0.00141846770200643,0,0.247763891544215,0.0251340027819395,0,0,0,0.378984148331299,0.00331739396937754,0,0,0,0,0,0.00166340620529427,0.011253170059482,0,0.00633040488275577,0.4472078142005,0,0,0.0366276377016311,"Il1a","Apoptosis/Necroptosis"
0.00595323955797814,0,0,0,0.0340457545173099,0.043981032752866,0,0,0,0,0.00333968890842599,0.0636568467780295,0,0,0,0,0,0,0.0384408721341567,0.0030167612622581,0.109147869393549,0.00826320626043807,0.104626262038988,0,0.00209193239579759,0.051774041978288,0.012908812795785,0.00983245649594719,0,0,0.0108037072537107,0,0.000603055129059112,0,0,0.00988621511815421,0,0,0,0,"Il1b","Apoptosis/Necroptosis"
0.17272078238888,0.0508863610892132,0,0.4667161231425,0.123370870225969,0.042167418583115,0.211981292643105,0.0930054084058107,0.199113116711853,0.0455398412079334,0.209430725986456,0.0315648999703818,0.593144026467674,0.0725657214228378,0.134855852881441,0.110796509011621,0.0346286476918134,0.188658669541597,0.146249056505858,0.215749855883461,0.115923946946413,0.087951090135411,0.372970755613655,0.255954225828173,0.153319979647231,0.0961149412959341,0.156718715034561,0.0389891100897279,0.0529657105558067,0.176427129643762,0.0402273900122383,0.204508464894515,0.186223775548184,0.229007546578481,0.0475389552526413,0.0444538230229543,0.0631281315833699,0.31598491887431,0.113224806795506,0.118589818684642,"Cdc25b","Apoptosis"
1.25955541506504,2.14374667889757,1.05127793543509,1.33915492995879,2.33800016406744,1.24083645248631,3.90047312588019,1.30516575543863,3.83371790679272,2.11279600037048,1.3568119492773,1.63957796627135,1.57850567496335,2.35992679157817,2.30671338450226,1.39394975584449,2.18265367711349,6.1762755947699,1.37752325968466,2.52000601749439,1.58983506749639,1.43803054358897,1.76262247382477,1.27427213419628,4.51353178575789,1.51886262098876,1.32851662028857,2.22333901271959,1.94169909011754,2.27800851480356,1.32513159695739,1.430971758761,1.20340048046682,2.8409335590008,1.18135216779004,1.93958569822026,1.53040705181175,1.11676480636408,1.75700774180733,2.03550973128813,"Prnp","Ferroptosis"
0.0270552681617421,0.0467365699719844,0,0.0846141300827658,0,0.0212808700653888,0.0159475597347665,0.0260225620060061,0.0349675374815721,0.0428339699474812,0.0248818347285064,0.0410097440586013,0.0948401458007705,0.0551407370920932,0,0.0310320377526778,0.0847221314904008,0.00330603217754157,0.0347799949321014,0.0382438907130619,0,0.010500845022696,0.0908969687661302,0.0720376802058819,0.0270702523529089,0.0195038058194894,0.026049041117621,0.0586880836156417,0,0,0.0467332844968095,0.157174458527024,0.020098506392818,0.00889544044498767,0.0445157479823034,0.0672167286790712,0.0202097650436675,0.329131179223436,0,0,"Bmp2","Apoptosis"
0.796695630559175,3.8071695343515,1.46652498786093,1.0753015903359,3.03676343298209,2.16231102558814,1.03615651551574,0.684912936241967,1.09145560288641,3.65364272789539,0.797009270635307,1.8789943899706,0.694866275240136,1.33421486870268,2.78843439629636,0.601593709749968,4.79890398440765,1.70909603169778,0.821073626117829,3.23338558713594,2.32444460067568,0.687516132133731,1.35981716639414,1.28178880256999,1.34702149677201,2.40709653623306,0.832708135866555,4.01344576877649,0.922451976672313,3.4641839174196,0.527550506282557,1.20640808867012,0.800855477482726,1.33616592075211,0.682673763546823,3.93227765976164,2.13094530173675,1.17475912701746,0.801487341399248,3.86602120568697,"Bcl2l1","Apoptosis"
0.688146202025696,0.709531804435396,0.92606345687292,0.924843364210924,1.03371258617551,1.35131673453154,1.20026102501714,0.723037611190064,1.34910008167719,0.871923389242703,0.747924558904409,1.41262973821231,1.02578623209736,1.25802707591643,1.36498964930376,0.747973085991762,0.595255920051023,1.21011157132449,0.695130471464826,1.02290095098002,1.24359651219192,0.716022917583306,0.992928793543274,1.57621064328885,1.36287569260781,1.44397567662068,0.655686669796962,0.772268435991395,1.04866583237053,1.15335659466241,0.879923095602999,0.968576487419731,0.698692647240634,1.2097859687847,0.818936973605908,1.0011463295673,1.0253249189049,1.00428419428935,0.635946555059945,1.19849181672915,"Chmp4b","Necroptosis"
1.80526787306346,5.08537298342616,2.93629064330211,3.1934696175544,2.03795849063338,2.89812043853235,2.0669582315233,2.68020757752394,1.90073067878762,5.18215623641287,1.7970417004456,3.04907645992137,2.66061302471085,2.84854559996139,2.21159868455505,2.55373880115987,4.25414919184694,1.80332808023849,1.85047487684693,2.26948737664636,3.15178992103219,2.38404134805708,3.51069872597824,3.32437829664725,1.92023114961799,3.32932427951484,1.79877831897917,4.80795220811378,2.85091979664714,2.37199067181625,2.52207197958278,3.07880190909429,1.79972675976645,1.82039673316079,2.29039307721192,4.70997455991223,3.53808724279361,3.08102410050245,2.04239958089583,1.48810596706262,"Itch","Necroptosis"
