"Endothelial--Stroke","Oligodendrocyte--Stroke","Astrocyte--Stroke","Neuron--Stroke","Pericyte--Stroke","Microglia--Stroke","Fibroblast--Stroke","OPC--Stroke","SMC--Stroke","Macrophage--Stroke","Pericyte--Sham","Endothelial--Sham","Microglia--Sham","Oligodendrocyte--Sham","Neuron--Sham","SMC--Sham","Macrophage--Sham","Astrocyte--Sham","Fibroblast--Sham","OPC--Sham","gene","pathway"
0.453171283899645,0.775248169160945,0.592754275479658,0.314770286703548,0.12441984373662,0.190123990169735,0.360519399563935,0.385925945656648,0.176111749141358,0.375744488108547,0.0770724334487152,0.495578499692665,0.228444667451597,0.769597747291888,0.305803680399939,0.181162935979411,0.193425778101269,0.53754568841564,0.346985001687506,0.461971779132555,"Gclm","Ferroptosis"
0.178773520753048,0.0476428676475714,0.165961307965673,0.035573223999951,0.106105336314949,0.0928125241474886,0.130788804663625,0.0671665202210029,0.0833831940402935,0.0965544118034095,0.0840770214736563,0.201533132552336,0.0745830632086997,0.0335803660225892,0.0342579721423487,0.0795460223853773,0.0821246339301162,0.0935800817556891,0.138307420829291,0.0400897475243613,"Casp6","Apoptosis"
1.07839925437496,0.133137546247941,0.187696971234484,0.122941187161084,0.223328086524767,0.201648454335769,0.131689929541501,0.0903207546733667,0.134035838936194,0.0928757529663105,0.23413914624376,1.15189683163226,0.230647923304248,0.0806710685854688,0.151372528949321,0.0916393921731375,0.0463493587605064,0.161256925696194,0.116995095000753,0.0669381781064199,"Lef1","Apoptosis"
0.252575396018295,0.0290848315989565,0.0493711319704075,0.0269447166829996,0.0334471177713946,0.0922076374616339,0.0331092745958539,0.0244114640172558,0.0324651785313609,0.0258244065021384,0.0392304169287659,0.283029104605004,0.0677595380481241,0.018700760372733,0.0270318205870261,0.0202417736240567,0.0430135199104883,0.0418666057247239,0.0514153366531141,0.00820184779877241,"Slc39a8","Ferroptosis"
0.261202692285334,0.284392279362658,0.172274962352299,0.153041942279249,0.204410236357316,0.340814922539968,0.215121139961298,0.328682639222692,0.202579673893091,0.565712515297324,0.217773370041916,0.315667862204313,0.449276992704293,0.302117680010813,0.187249545124747,0.21974517579156,0.926081033263486,0.185570601800802,0.218519778923969,0.410640871401655,"Bcl10","Apoptosis"
0.00817771830098768,0.008427768189034,0.0810395783821356,0.00858983814515424,0.026477637203354,0.000505695354190863,0.00955817996729847,0,0.00610354462748312,0,0.0238081570969777,0.00615667148874845,0,0.00103531444249605,0.00328763563097516,0.00655574299012494,0,0.0669399774791253,0.00607218674551554,0,"Cth","Apoptosis"
0.823338614926314,0.343975940068632,0.724678832222719,0.68226037199752,0.434351935450399,1.02216367123606,0.749510907577867,0.421472858425489,0.588713692718125,1.49273199663981,0.371685114516126,0.665928647400553,0.570673744788125,0.254388742605618,0.358426368432348,0.455434455616381,1.05545632082451,0.431924941098289,0.524272126607143,0.466436644930207,"Sdcbp","Necroptosis"
0.991185474423263,1.16175488422438,1.1002864580931,1.23770459394994,0.757598266537092,0.609578524462943,0.972791918163418,1.13409511561913,0.85764325148131,0.781150710688994,1.0106080882949,1.32103479138571,0.717976271391091,1.1937972779567,1.27843996296711,0.971949086180217,1.03662874446319,0.990780384664434,1.01589557643515,1.40808874739373,"Dnaja1","Apoptosis"
0.612510928629064,0.851062027969105,0.643852561849194,0.59801870098221,0.427813971529453,0.392276978811045,0.718429408524707,0.621192910971439,0.563596457837085,0.50107695630116,0.426384736214895,0.745477095975063,0.356799210154401,0.905114058100725,0.557434749379958,0.57820374294052,0.441291894426852,0.489713766342209,0.646155810633893,0.674157522269019,"Chmp5","Ferroptosis"
1.77184988098316,1.58841505477863,1.29780358987873,0.775398590449717,0.906428400379027,1.75135007725707,1.81183473897862,1.73910145822599,2.36129930042696,1.42867048892202,1.47781652976863,2.15549622045693,2.2551423564359,1.48872668683185,1.09437544989606,2.1828360506947,1.96310820882355,1.2027144209035,1.86263617175192,2.89847342561504,"Jun","Apoptosis"
0.180933458391895,0.316901084985645,0.271093566216188,0.29010005088275,0.252004819986004,0.503594188071653,0.251131209213641,0.474078063427221,0.211886063778675,0.537406780453999,0.317660445448229,0.206891609594256,0.387613168189142,0.394487104508671,0.321908876924184,0.267461744763841,0.501955886916147,0.277710299546561,0.282204236615286,0.55393903394495,"Ppt1","Apoptosis"
0.0457912972666302,0.039623354339081,0.0327945794135397,0.0631189585200535,0.0648418619779127,0.0440114901827959,0.0775765899405471,0.0352250611691054,0.044601959522845,0.0573175034223605,0.0477108951070517,0.0553935854186316,0.0368977172030261,0.0518713393157571,0.0387579358049976,0.0422824589036408,0.0583753305120503,0.0353501577874153,0.069281322292917,0.0297064546355967,"Casp9","Apoptosis"
0.0366497182169853,0.0390342965482507,0.0305023993259292,0.0821100355204957,0.0261121732575507,0.0176868209665506,0.0208927833942122,0.0329808402707244,0.0302484174743953,0.0144658861410414,0.0446972851623071,0.0402144375692836,0.00741373645944117,0.0404059525194466,0.0724845444686473,0.03543964526071,0.0203606522554434,0.0195883171591082,0.0427238261809535,0.0711908207926805,"Dffa","Apoptosis"
0.000184034051616541,0.000726900772538805,0.0414784038385433,0.0122859404116759,0.000931127249363971,0.0145822876594031,0.0435856993699456,0.00513517577121962,0.00033950428481587,0.0205502967333878,0,2.0046961116767e-05,0.0110032087034996,0,0.0121444529901539,0,0.0218593819275443,0.0223727223597052,0.0316500010171053,0,"Hgf","Apoptosis"
0.000568826865868639,0.00104565521906523,0.00286158853737286,0,0.0149077035814214,0.0120511745341724,0.00620366911394233,0,0.0202005489793347,0.00953732094337192,0.00956768818486624,0.000184659684273063,0.0247783889784233,0.000379345567750763,0.00250575089511784,0.00619937184979691,0,0,0.00771643902138193,0,"Il6","Apoptosis"
0.348035055999684,0.871526336556358,0.397767235013049,0.567479510027524,0.397938277328811,0.244573822123284,0.478110511561312,0.572602819812178,0.441140590073547,0.248640767307579,0.360749800560837,0.35315798617041,0.169081876679903,0.940734911725137,0.453420374813402,0.331376303691615,0.282334764347413,0.289558651072384,0.432949250920361,0.573997185589898,"Add1","Apoptosis"
0.0959293025381311,0.0136226288827451,0.0650840766517919,0.0166749321322778,0.00700229137242516,0.0410995584675493,0.0412810170971015,0.0140620615757227,0.0125320603120755,0.370192294060857,0.0139064006639723,0.108772116986126,0.0563196082554169,0.0158750892275535,0.00829952832474266,0.0102347707164178,0.502294560625659,0.147959493857827,0.0286543684213639,0.0154398693117096,"Cd38","Apoptosis"
0.156316150051557,0.280716183045993,0.149197985476859,0.301823823993792,0.185634567810701,0.142205611400911,0.232554359778656,0.289459038322556,0.270031786537915,0.112671059816243,0.244994437624661,0.222575670252974,0.223661950301997,0.457092635741987,0.286619349005945,0.405398119638949,0.257666437061767,0.222686962088392,0.363197948600973,0.319029496943564,"Coq2","Ferroptosis"
0.344283956688241,0.0575994157819455,0.191025948948552,0.0613563573257371,0.355356155472663,0.0708194506520473,0.627700832046984,0.0584669648735258,0.265567454987619,0.0503153508300361,0.259921534831389,0.354077109428065,0.0681983341175323,0.0285562657439111,0.0453357227864758,0.228552500359399,0.0143322549273422,0.167840428605497,0.582512577047746,0.0137835261273689,"Tgfbr3","Apoptosis"
